date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2011,Kentucky,3-0,3.0,0,38.0,5.0,71.0,0.465,28.0,5.0,5.0,26.0,0.0,24.0,1.0,55.0,0.0,Kentucky,3,12.666666666666666,1.6666666666666667,23.666666666666668,9.333333333333334,1.6666666666666667,1.6666666666666667,8.666666666666666,0.0,8.0,0.3333333333333333,18.33333333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/27/2011,UAlbany,3-0,3.0,0,43.0,11.0,95.0,0.337,37.0,4.0,5.0,42.0,0.0,20.0,1.0,57.0,0.0,UAlbany,3,14.333333333333334,3.6666666666666665,31.666666666666668,12.333333333333334,1.3333333333333333,1.6666666666666667,14.0,0.0,6.666666666666667,0.3333333333333333,19.0,,6.333333333333333,,0.8333333333333334,,11.833333333333334,,0.2325,,4.666666666666667,,0.8333333333333334,,0.8333333333333334,,4.333333333333333,,0.0,,4.0,,0.16666666666666666,,9.166666666666664
08/27/2011,Tulsa,3-1,4.0,0,56.0,11.0,148.0,0.304,51.0,8.0,6.0,74.0,0.0,24.0,4.0,76.0,2.0,Tulsa,4,14.0,2.75,37.0,12.75,2.0,1.5,18.5,0.0,6.0,1.0,19.0,,9.0,,1.7777777777777777,,18.444444444444446,,0.26733333333333337,,7.222222222222222,,1.0,,1.1111111111111112,,7.5555555555555545,,0.0,,4.888888888888889,,0.2222222222222222,,12.444444444444443
08/30/2011,@ Florida,0-3,3.0,0,39.0,21.0,131.0,0.137,34.0,4.0,3.0,52.0,1.0,8.0,2.0,48.0,1.0,Florida,3,13.0,7.0,43.66666666666666,11.333333333333334,1.3333333333333333,1.0,17.333333333333332,0.3333333333333333,2.6666666666666665,0.6666666666666666,16.0,13.666666666666666,10.25,2.6944444444444446,2.020833333333333,30.777777777777782,23.083333333333336,0.3686666666666667,0.2765,11.472222222222223,8.604166666666668,1.6666666666666667,1.25,1.6111111111111114,1.2083333333333335,13.722222222222221,10.291666666666666,0.0,0.0,6.888888888888889,5.166666666666667,0.5555555555555555,0.41666666666666663,18.777777777777775,14.083333333333332
09/02/2011,"UNI @ Newark, Del.",2-3,5.0,0,74.0,20.0,195.0,0.277,63.0,1.0,3.0,80.0,0.0,18.0,1.0,84.0,1.0,UNI,5,14.8,4.0,39.0,12.6,0.2,0.6,16.0,0.0,3.6,0.2,16.8,13.777777777777779,10.8,4.472222222222222,3.0166666666666666,37.444444444444436,27.2,0.25933333333333336,0.24860000000000002,12.138888888888888,9.150000000000002,1.5555555555555554,1.2666666666666666,1.3888888888888886,1.1666666666666667,16.61111111111111,11.7,0.1111111111111111,0.06666666666666667,5.111111111111112,4.666666666666667,0.6666666666666666,0.4666666666666666,18.0,14.466666666666665
09/03/2011,@ Delaware,3-0,3.0,0,44.0,11.0,113.0,0.292,40.0,1.0,3.0,45.0,1.0,18.0,2.0,55.0,0.0,Delaware,3,14.666666666666666,3.6666666666666665,37.66666666666666,13.333333333333334,0.3333333333333333,1.0,15.0,0.3333333333333333,6.0,0.6666666666666666,18.33333333333333,13.933333333333332,11.466666666666667,4.583333333333333,3.1805555555555554,39.888888888888886,29.166666666666668,0.23933333333333331,0.25333333333333335,12.22777777777778,9.725000000000001,1.1777777777777778,1.0888888888888888,1.0333333333333334,1.0722222222222222,17.277777777777775,12.416666666666666,0.1111111111111111,0.05555555555555555,4.0888888888888895,4.48888888888889,0.6222222222222221,0.4222222222222222,17.266666666666666,14.855555555555554
09/03/2011,"UC Irvine @ Newark, Del.",3-0,3.0,0,44.0,7.0,77.0,0.481,39.0,5.0,3.0,35.0,2.0,8.0,0.0,55.0,0.0,UC Irvine,3,14.666666666666666,2.333333333333333,25.666666666666668,13.0,1.6666666666666667,1.0,11.666666666666666,0.6666666666666666,2.6666666666666665,0.0,18.33333333333333,14.155555555555557,11.923809523809524,4.888888888888889,3.25,40.11111111111111,30.38095238095238,0.2353333333333333,0.25885714285714284,12.422222222222222,10.24047619047619,0.6222222222222222,0.9809523809523809,0.8666666666666667,1.061904761904762,16.11111111111111,12.785714285714286,0.2222222222222222,0.09523809523809523,4.088888888888889,4.704761904761905,0.5111111111111111,0.45714285714285713,17.04444444444444,15.352380952380951
09/09/2011,"Michigan @ Dayton, OH",0-3,3.0,0,35.0,10.0,93.0,0.269,33.0,3.0,5.0,36.0,1.0,8.0,2.0,43.0,1.0,Michigan,3,11.666666666666666,3.333333333333333,31.0,11.0,1.0,1.6666666666666667,12.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,14.333333333333334,14.71111111111111,12.266666666666667,3.3333333333333335,3.1354166666666665,34.11111111111111,29.791666666666664,0.35000000000000003,0.286625,12.977777777777776,10.585416666666667,0.7333333333333334,1.0666666666666667,0.8666666666666667,1.0541666666666667,14.222222222222221,12.645833333333334,0.3333333333333333,0.16666666666666666,4.0888888888888895,4.45,0.2888888888888889,0.39999999999999997,17.82222222222222,15.724999999999998
09/09/2011,@ Dayton,3-1,4.0,0,55.0,18.0,158.0,0.234,51.0,2.0,5.0,71.0,3.0,24.0,2.0,72.0,0.0,Dayton,4,13.75,4.5,39.5,12.75,0.5,1.25,17.75,0.75,6.0,0.5,18.0,13.666666666666666,12.200000000000001,3.111111111111111,3.157407407407407,31.444444444444443,29.925925925925924,0.3473333333333333,0.2846666666666667,12.444444444444445,10.631481481481481,1.0,1.0592592592592593,1.222222222222222,1.1222222222222222,12.888888888888888,12.574074074074074,0.4444444444444444,0.18518518518518517,3.777777777777778,4.2518518518518515,0.4444444444444445,0.4296296296296296,16.999999999999996,15.57037037037037
09/10/2011,"Pepperdine @ Dayton, OH",1-3,4.0,0,51.0,15.0,152.0,0.237,49.0,4.0,5.0,62.0,2.0,18.0,3.0,66.0,1.0,Pepperdine,4,12.75,3.75,38.0,12.25,1.0,1.25,15.5,0.5,4.5,0.75,16.5,13.361111111111112,12.355,3.3888888888888893,3.2916666666666665,32.05555555555556,30.883333333333333,0.328,0.2796,12.25,10.843333333333334,1.0555555555555556,1.0033333333333334,1.3055555555555556,1.135,13.805555555555555,13.091666666666669,0.5833333333333334,0.24166666666666664,3.7777777777777772,4.426666666666667,0.38888888888888884,0.43666666666666665,16.888888888888886,15.813333333333333
