date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"North Dakota @ Green Bay, WI",3-1,4.0,0,50.0,19.0,134.0,0.231,47.0,8.0,11.0,50.0,2.0,18.0,1.0,69.0,0.0,North Dakota,4,12.5,4.75,33.5,11.75,2.0,2.75,12.5,0.5,4.5,0.25,17.25
08/27/2011,"James Madison @ Green Bay, Wis.",3-0,3.0,0,52.0,11.0,109.0,0.376,46.0,2.0,7.0,47.0,1.0,4.0,2.0,57.0,0.0,James Madison,3,17.333333333333332,3.6666666666666665,36.333333333333336,15.333333333333334,0.6666666666666666,2.3333333333333335,15.666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,19.0
08/27/2011,@ Green Bay,3-1,4.0,0,61.0,28.0,179.0,0.184,54.0,4.0,6.0,88.0,1.0,18.0,1.0,75.0,1.0,Green Bay,4,15.25,7.0,44.75,13.5,1.0,1.5,22.0,0.25,4.5,0.25,18.75
09/02/2011,"Houston @ Champaign, IL",3-0,3.0,0,43.0,19.0,116.0,0.207,41.0,8.0,6.0,48.0,0.0,7.0,0.0,54.5,0.0,Houston,3,14.333333333333334,6.333333333333333,38.666666666666664,13.666666666666666,2.6666666666666665,2.0,16.0,0.0,2.3333333333333335,0.0,18.166666666666668
09/03/2011,@ Illinois,2-3,5.0,0,66.0,16.0,176.0,0.284,63.0,5.0,6.0,84.0,2.0,8.0,1.0,77.0,2.0,Illinois,5,13.2,3.2,35.2,12.6,1.0,1.2,16.8,0.4,1.6,0.2,15.4
09/03/2011,"Tennessee @ Champaign, Ill.",2-3,5.0,0,57.0,16.0,164.0,0.25,50.0,7.0,10.0,78.0,1.0,16.0,2.0,73.0,2.0,Tennessee,5,11.4,3.2,32.8,10.0,1.4,2.0,15.6,0.2,3.2,0.4,14.6
09/09/2011,Pepperdine,2-3,5.0,0,60.0,26.0,178.0,0.191,52.0,7.0,9.0,73.0,0.0,30.0,0.0,82.0,1.0,Pepperdine,5,12.0,5.2,35.6,10.4,1.4,1.8,14.6,0.0,6.0,0.0,16.4
09/09/2011,Florida St.,1-3,4.0,0,57.0,35.0,176.0,0.125,56.0,2.0,5.0,74.0,0.0,21.0,3.0,69.5,0.0,Florida St.,4,14.25,8.75,44.0,14.0,0.5,1.25,18.5,0.0,5.25,0.75,17.375
09/10/2011,Michigan,0-3,3.0,0,34.0,13.0,96.0,0.219,33.0,1.0,7.0,37.0,0.0,21.0,2.0,45.5,0.0,Michigan,3,11.333333333333334,4.333333333333333,32.0,11.0,0.3333333333333333,2.3333333333333335,12.333333333333334,0.0,7.0,0.6666666666666666,15.166666666666666
09/16/2011,"Cornell @ Buffalo, NY",3-0,3.0,0,42.0,11.0,99.0,0.313,41.0,6.0,5.0,49.0,2.0,14.0,1.0,57.0,0.0,Cornell,3,14.0,3.6666666666666665,33.0,13.666666666666666,2.0,1.6666666666666667,16.333333333333332,0.6666666666666666,4.666666666666667,0.3333333333333333,19.0
09/17/2011,@ Buffalo,3-0,3.0,0,44.0,6.0,73.0,0.521,44.0,5.0,9.0,36.0,1.0,16.0,2.0,58.0,0.0,Buffalo,3,14.666666666666666,2.0,24.333333333333332,14.666666666666666,1.6666666666666667,3.0,12.0,0.3333333333333333,5.333333333333333,0.6666666666666666,19.333333333333332
09/17/2011,"Syracuse @ Buffalo, NY",3-0,3.0,0,44.0,9.0,100.0,0.35,39.0,7.0,3.0,53.0,2.0,10.0,0.0,58.0,0.0,Syracuse,3,14.666666666666666,3.0,33.333333333333336,13.0,2.3333333333333335,1.0,17.666666666666668,0.6666666666666666,3.3333333333333335,0.0,19.333333333333332
09/23/2011,La Salle,3-0,3.0,0,41.0,3.0,71.0,0.535,33.0,4.0,7.0,34.0,1.0,19.0,1.0,55.5,0.0,La Salle,3,13.666666666666666,1.0,23.666666666666668,11.0,1.3333333333333333,2.3333333333333335,11.333333333333334,0.3333333333333333,6.333333333333333,0.3333333333333333,18.5
09/24/2011,Temple,3-0,3.0,0,44.0,7.0,96.0,0.385,44.0,3.0,7.0,48.0,0.0,19.0,1.0,56.5,1.0,Temple,3,14.666666666666666,2.3333333333333335,32.0,14.666666666666666,1.0,2.3333333333333335,16.0,0.0,6.333333333333333,0.3333333333333333,18.833333333333332
09/30/2011,Saint Louis,3-1,4.0,0,50.0,13.0,136.0,0.272,47.0,4.0,7.0,58.0,0.0,28.0,2.0,68.0,0.0,Saint Louis,4,12.5,3.25,34.0,11.75,1.0,1.75,14.5,0.0,7.0,0.5,17.0
10/01/2011,Duquesne,3-0,3.0,0,45.0,6.0,109.0,0.358,41.0,6.0,5.0,40.0,1.0,18.0,4.0,61.0,0.0,Duquesne,3,15.0,2.0,36.333333333333336,13.666666666666666,2.0,1.6666666666666667,13.333333333333334,0.3333333333333333,6.0,1.3333333333333333,20.333333333333332
