date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2011,"South Dakota @ Laramie, Wyo.",3-1,4.0,0,41.0,18.0,121.0,0.19,40.0,9.0,4.0,58.0,0.0,12.0,1.0,56.0,0.0,South Dakota,4,10.25,4.5,30.25,10.0,2.25,1.0,14.5,0.0,3.0,0.25,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2011,@ Wyoming,0-3,3.0,0,25.0,31.0,97.0,-0.062,25.0,1.0,3.0,30.0,0.0,2.0,0.0,27.0,0.0,Wyoming,3,8.333333333333334,10.333333333333334,32.333333333333336,8.333333333333334,0.3333333333333333,1.0,10.0,0.0,0.6666666666666666,0.0,9.0,,5.125,,2.25,,15.125,,0.095,,5.0,,1.125,,0.5,,7.25,,0.0,,1.5,,0.125,,7.0
08/27/2011,"DePaul @ Laramie, Wyo.",3-0,3.0,0,39.0,14.0,99.0,0.253,37.0,4.0,3.0,42.0,0.0,14.0,0.0,50.0,0.0,DePaul,3,13.0,4.666666666666667,33.0,12.333333333333334,1.3333333333333333,1.0,14.0,0.0,4.666666666666667,0.0,16.666666666666668,,6.1944444444444455,,4.944444444444445,,20.86111111111111,,0.042666666666666665,,6.111111111111112,,0.8611111111111112,,0.6666666666666666,,8.166666666666666,,0.0,,1.222222222222222,,0.08333333333333333,,7.666666666666667
08/27/2011,"Oregon St. @ Laramie, Wyo.",3-2,5.0,0,66.0,35.0,185.0,0.168,58.0,3.0,3.0,85.0,1.0,6.0,2.0,73.0,0.0,Oregon St.,5,13.2,7.0,37.0,11.6,0.6,0.6,17.0,0.2,1.2,0.4,14.6,10.527777777777779,7.895833333333334,6.5,4.875,31.861111111111114,23.895833333333336,0.127,0.09525,10.222222222222223,7.666666666666668,1.3055555555555556,0.9791666666666667,1.0,0.75,12.833333333333334,9.625,0.0,0.0,2.777777777777778,2.0833333333333335,0.08333333333333333,0.0625,13.222222222222223,9.916666666666668
09/02/2011,Boise St.,1-3,4.0,0,49.0,27.0,154.0,0.143,46.0,6.0,7.0,68.0,2.0,22.0,0.0,68.0,3.0,Boise St.,4,12.25,6.75,38.5,11.5,1.5,1.75,17.0,0.5,5.5,0.0,17.0,11.511111111111111,8.956666666666667,7.333333333333333,5.3,34.111111111111114,26.51666666666667,0.11966666666666666,0.10980000000000001,10.755555555555555,8.453333333333335,0.7555555555555555,0.9033333333333333,0.8666666666666667,0.72,13.666666666666666,11.1,0.06666666666666667,0.04,2.1777777777777776,1.9066666666666667,0.13333333333333333,0.13,13.422222222222222,10.853333333333335
09/03/2011,Portland St.,3-2,5.0,0,60.0,33.0,178.0,0.152,55.0,4.0,5.0,74.0,7.0,26.0,1.0,84.0,0.0,Portland St.,5,12.0,6.6,35.6,11.0,0.8,1.0,14.8,1.4,5.2,0.2,16.8,12.816666666666665,9.505555555555555,6.138888888888889,5.541666666666667,36.166666666666664,28.51388888888889,0.18800000000000003,0.11533333333333334,11.81111111111111,8.961111111111112,1.1444444444444446,1.0027777777777778,1.1166666666666667,0.8916666666666666,16.0,12.083333333333334,0.2333333333333333,0.11666666666666665,3.788888888888889,2.5055555555555555,0.13333333333333333,0.10833333333333334,16.08888888888889,11.87777777777778
09/03/2011,Washington,0-3,3.0,0,36.0,15.0,105.0,0.2,36.0,2.0,3.0,54.0,1.0,2.0,0.0,40.0,0.0,Washington,3,12.0,5.0,35.0,12.0,0.6666666666666666,1.0,18.0,0.3333333333333333,0.6666666666666666,0.0,13.333333333333334,12.483333333333333,9.861904761904762,6.783333333333332,5.692857142857143,37.03333333333333,29.526190476190475,0.15433333333333332,0.12057142857142858,11.366666666666667,9.252380952380955,0.9666666666666668,0.9738095238095238,1.1166666666666667,0.9071428571428571,16.266666666666666,12.471428571428572,0.6999999999999998,0.29999999999999993,3.9666666666666663,2.8904761904761904,0.20000000000000004,0.12142857142857144,16.133333333333333,12.580952380952382
09/09/2011,@ Indiana,1-3,4.0,0,48.0,24.0,144.0,0.167,42.0,8.0,3.0,54.0,1.0,4.0,0.0,59.0,0.0,Indiana,4,12.0,6.0,36.0,10.5,2.0,0.75,13.5,0.25,1.0,0.0,14.75,12.083333333333334,10.129166666666666,6.116666666666666,5.60625,36.36666666666667,30.210416666666667,0.165,0.1305,11.5,9.595833333333335,0.9888888888888889,0.9354166666666667,1.25,0.91875,16.599999999999998,13.1625,0.7444444444444445,0.30416666666666664,3.788888888888889,2.6125000000000003,0.06666666666666667,0.10625000000000001,15.71111111111111,12.675
09/10/2011,"Niagara @ Bloomington, Ind.",3-0,3.0,0,51.0,10.0,112.0,0.366,43.0,4.0,2.0,52.0,0.0,6.0,2.0,58.0,0.0,Niagara,3,17.0,3.333333333333333,37.333333333333336,14.333333333333334,1.3333333333333333,0.6666666666666666,17.333333333333332,0.0,2.0,0.6666666666666666,19.33333333333333,12.0,10.337037037037037,5.866666666666666,5.65,35.53333333333333,30.853703703703705,0.17300000000000001,0.13455555555555557,11.166666666666666,9.696296296296298,1.1555555555555557,1.0537037037037038,0.9166666666666666,0.8999999999999999,15.433333333333332,13.2,0.6611111111111111,0.2981481481481481,2.2888888888888888,2.4333333333333336,0.06666666666666667,0.09444444444444446,14.96111111111111,12.905555555555557
09/10/2011,"Eastern Ill. @ Bloomington, Ind.",3-2,5.0,0,57.0,15.0,144.0,0.292,53.0,6.0,7.0,67.0,2.0,14.0,4.0,72.0,0.0,Eastern Ill.,5,11.4,3.0,28.8,10.6,1.2,1.4,13.4,0.4,2.8,0.8,14.4,13.666666666666666,11.003333333333334,4.777777777777778,5.418333333333334,36.111111111111114,31.501666666666665,0.24433333333333332,0.1577,12.277777777777777,10.16,1.3333333333333333,1.0816666666666668,0.8055555555555555,0.8766666666666666,16.277777777777775,13.613333333333333,0.19444444444444442,0.2683333333333333,1.2222222222222219,2.39,0.2222222222222222,0.15166666666666667,15.805555555555552,13.548333333333336
09/14/2011,@ Seattle U,2-3,5.0,0,55.0,34.0,162.0,0.13,54.0,7.0,2.0,60.0,2.0,14.0,4.0,71.0,2.0,Seattle U,5,11.0,6.8,32.4,10.8,1.4,0.4,12.0,0.4,2.8,0.8,14.2,13.466666666666667,11.039393939393939,4.111111111111111,5.198484848484849,34.044444444444444,31.256060606060604,0.27499999999999997,0.1699090909090909,11.81111111111111,10.200000000000001,1.511111111111111,1.0924242424242425,0.9388888888888888,0.9242424242424242,14.744444444444445,13.593939393939394,0.21666666666666667,0.2803030303030303,1.933333333333333,2.4272727272727277,0.48888888888888893,0.21060606060606057,16.161111111111108,13.625757575757577
