date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,Stony Brook,3-2,5.0,0,63.0,21.0,180.0,0.233,58.0,6.0,10.0,72.0,0.0,14.0,0.0,76.0,1.0,Stony Brook,5,12.6,4.2,36.0,11.6,1.2,2.0,14.4,0.0,2.8,0.0,15.2
08/27/2011,South Carolina,0-3,3.0,0,36.0,19.0,126.0,0.135,35.0,2.0,8.0,55.0,1.0,4.0,2.0,41.0,2.0,South Carolina,3,12.0,6.333333333333333,42.0,11.666666666666666,0.6666666666666666,2.6666666666666665,18.333333333333332,0.3333333333333333,1.3333333333333333,0.6666666666666666,13.666666666666666
09/02/2011,@ Penn,1-3,4.0,0,37.0,23.0,142.0,0.099,34.0,3.0,14.0,57.0,0.0,16.0,0.0,48.0,2.0,Penn,4,9.25,5.75,35.5,8.5,0.75,3.5,14.25,0.0,4.0,0.0,12.0
09/03/2011,"Villanova @ Philadelphia, Pa.",0-3,3.0,0,32.0,12.0,84.0,0.238,31.0,1.0,12.0,30.0,0.0,2.0,1.0,34.0,0.0,Villanova,3,10.666666666666666,4.0,28.0,10.333333333333334,0.3333333333333333,4.0,10.0,0.0,0.6666666666666666,0.3333333333333333,11.333333333333334
09/03/2011,"La Salle @ Philadelphia, Pa.",3-1,4.0,0,53.0,17.0,142.0,0.254,48.0,9.0,10.0,74.0,1.0,6.0,4.0,66.0,0.0,La Salle,4,13.25,4.25,35.5,12.0,2.25,2.5,18.5,0.25,1.5,1.0,16.5
09/06/2011,Rider,3-0,3.0,0,42.0,19.0,94.0,0.245,41.0,7.0,6.0,36.0,1.0,12.0,0.0,56.0,2.0,Rider,3,14.0,6.333333333333333,31.333333333333332,13.666666666666666,2.3333333333333335,2.0,12.0,0.3333333333333333,4.0,0.0,18.666666666666668
09/09/2011,"Lehigh @ Brooklyn, N.Y.",1-3,4.0,0,41.0,23.0,135.0,0.133,41.0,2.0,12.0,53.0,0.0,10.0,2.0,48.0,1.0,Lehigh,4,10.25,5.75,33.75,10.25,0.5,3.0,13.25,0.0,2.5,0.5,12.0
09/10/2011,@ LIU,1-3,4.0,0,56.0,24.0,143.0,0.224,52.0,7.0,9.0,50.0,1.0,8.0,3.0,68.0,1.0,LIU,4,14.0,6.0,35.75,13.0,1.75,2.25,12.5,0.25,2.0,0.75,17.0
09/10/2011,"Syracuse @ Brooklyn, N.Y.",1-3,4.0,0,42.0,30.0,160.0,0.075,40.0,7.0,7.0,69.0,0.0,8.0,2.0,53.0,1.0,Syracuse,4,10.5,7.5,40.0,10.0,1.75,1.75,17.25,0.0,2.0,0.5,13.25
09/13/2011,@ Delaware,0-3,3.0,0,26.0,23.0,114.0,0.026,24.0,0.0,6.0,48.0,0.0,6.0,2.0,29.0,0.0,Delaware,3,8.666666666666666,7.666666666666667,38.0,8.0,0.0,2.0,16.0,0.0,2.0,0.6666666666666666,9.666666666666666
