date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"Air Force @ Annapolis, Md.",3-0,3.0,0,35.0,14.0,79.0,0.266,32.0,8.0,6.0,34.0,1.0,12.0,0.0,50.0,1.0,Air Force,3,11.666666666666666,4.666666666666667,26.333333333333332,10.666666666666666,2.6666666666666665,2.0,11.333333333333334,0.3333333333333333,4.0,0.0,16.666666666666668
08/26/2011,"Iona @ Annapolis, MD",3-1,4.0,0,59.0,28.0,185.0,0.168,57.0,5.0,11.0,87.0,1.0,8.0,0.0,69.0,3.0,Iona,4,14.75,7.0,46.25,14.25,1.25,2.75,21.75,0.25,2.0,0.0,17.25
08/31/2011,St. Francis Brooklyn,3-0,3.0,0,32.0,9.0,82.0,0.28,28.0,9.0,7.0,36.0,4.0,28.0,0.0,59.0,2.0,St. Francis Brooklyn,3,10.666666666666666,3.0,27.333333333333332,9.333333333333334,3.0,2.3333333333333335,12.0,1.3333333333333333,9.333333333333334,0.0,19.666666666666668
09/02/2011,@ Michigan St.,0-3,3.0,0,35.0,20.0,81.0,0.185,31.0,3.0,4.0,13.0,0.0,6.0,0.0,41.0,0.0,Michigan St.,3,11.666666666666666,6.666666666666667,27.0,10.333333333333334,1.0,1.3333333333333333,4.333333333333333,0.0,2.0,0.0,13.666666666666666
09/03/2011,"Cleveland St. @ East Lansing, Mich.",0-3,3.0,0,31.0,19.0,94.0,0.128,26.0,3.0,11.0,28.0,1.0,2.0,1.0,36.0,0.0,Cleveland St.,3,10.333333333333334,6.333333333333333,31.333333333333332,8.666666666666666,1.0,3.6666666666666665,9.333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,12.0
09/03/2011,"Toledo @ East Lansing, Mich.",3-1,4.0,0,49.0,13.0,119.0,0.303,45.0,5.0,6.0,44.0,2.0,12.0,3.0,62.0,0.0,Toledo,4,12.25,3.25,29.75,11.25,1.25,1.5,11.0,0.5,3.0,0.75,15.5
09/07/2011,Princeton,2-3,5.0,0,61.0,23.0,158.0,0.241,57.0,8.0,14.0,62.0,5.0,20.0,1.0,84.0,3.0,Princeton,5,12.2,4.6,31.6,11.4,1.6,2.8,12.4,1.0,4.0,0.2,16.8
09/09/2011,Northeastern,0-3,3.0,0,25.0,19.0,102.0,0.059,25.0,1.0,3.0,30.0,0.0,12.0,0.0,32.0,3.0,Northeastern,3,8.333333333333334,6.333333333333333,34.0,8.333333333333334,0.3333333333333333,1.0,10.0,0.0,4.0,0.0,10.666666666666666
09/10/2011,Brown,3-2,5.0,0,58.0,23.0,147.0,0.238,54.0,7.0,6.0,67.0,4.0,18.0,1.0,78.0,1.0,Brown,5,11.6,4.6,29.4,10.8,1.4,1.2,13.4,0.8,3.6,0.2,15.6
09/10/2011,Buffalo,3-1,4.0,0,38.0,22.0,135.0,0.119,33.0,9.0,7.0,59.0,4.0,12.0,1.0,57.0,1.0,Buffalo,4,9.5,5.5,33.75,8.25,2.25,1.75,14.75,1.0,3.0,0.25,14.25
09/11/2011,"Colorado @ Bronx, N.Y.",2-3,5.0,0,60.0,38.0,183.0,0.12,55.0,6.0,8.0,63.0,1.0,19.0,1.0,76.5,0.0,Colorado,5,12.0,7.6,36.6,11.0,1.2,1.6,12.6,0.2,3.8,0.2,15.3
09/11/2011,@ Fordham,3-1,4.0,0,45.0,18.0,114.0,0.237,41.0,4.0,6.0,43.0,2.0,15.0,0.0,58.5,1.0,Fordham,4,11.25,4.5,28.5,10.25,1.0,1.5,10.75,0.5,3.75,0.0,14.625
09/13/2011,@ LIU,2-3,5.0,0,52.0,19.0,143.0,0.231,51.0,5.0,14.0,55.0,2.0,14.0,4.0,66.0,2.0,LIU,5,10.4,3.8,28.6,10.2,1.0,2.8,11.0,0.4,2.8,0.8,13.2
09/16/2011,"St. Francis Brooklyn @ New York, N.Y.",3-0,3.0,0,45.0,13.0,105.0,0.305,41.0,7.0,5.0,44.0,0.0,17.0,1.0,60.5,2.0,St. Francis Brooklyn,3,15.0,4.333333333333333,35.0,13.666666666666666,2.3333333333333335,1.6666666666666667,14.666666666666666,0.0,5.666666666666667,0.3333333333333333,20.166666666666668
09/16/2011,"Binghamton @ New York, N.Y.",3-2,5.0,0,53.0,21.0,141.0,0.227,48.0,4.0,11.0,47.0,0.0,24.0,7.0,69.0,2.0,Binghamton,5,10.6,4.2,28.2,9.6,0.8,2.2,9.4,0.0,4.8,1.4,13.8
