date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,Howard,3-0,3.0,0,36.0,10.0,94.0,0.277,33.0,9.0,9.0,46.0,2.0,8.0,1.0,51.0,0.0,Howard,3,12.0,3.3333333333333335,31.333333333333332,11.0,3.0,3.0,15.333333333333334,0.6666666666666666,2.6666666666666665,0.3333333333333333,17.0
08/26/2011,Eastern Ky.,3-0,3.0,0,37.0,10.0,88.0,0.307,35.0,11.0,9.0,40.0,3.0,12.0,2.0,57.0,0.0,Eastern Ky.,3,12.333333333333334,3.3333333333333335,29.333333333333332,11.666666666666666,3.6666666666666665,3.0,13.333333333333334,1.0,4.0,0.6666666666666666,19.0
08/27/2011,Rhode Island,3-1,4.0,0,52.0,17.0,157.0,0.223,49.0,5.0,12.0,70.0,4.0,16.0,1.0,69.0,1.0,Rhode Island,4,13.0,4.25,39.25,12.25,1.25,3.0,17.5,1.0,4.0,0.25,17.25
08/27/2011,Marist,3-0,3.0,0,34.0,15.0,87.0,0.218,33.0,11.0,8.0,31.0,2.0,6.0,0.0,50.0,1.0,Marist,3,11.333333333333334,5.0,29.0,11.0,3.6666666666666665,2.6666666666666665,10.333333333333334,0.6666666666666666,2.0,0.0,16.666666666666668
09/02/2011,Penn St.,0-3,3.0,0,26.0,18.0,89.0,0.09,26.0,3.0,8.0,34.0,1.0,6.0,1.0,33.0,3.0,Penn St.,3,8.666666666666666,6.0,29.666666666666668,8.666666666666666,1.0,2.6666666666666665,11.333333333333334,0.3333333333333333,2.0,0.3333333333333333,11.0
09/02/2011,New Hampshire,3-1,4.0,0,44.0,15.0,118.0,0.246,38.0,11.0,17.0,48.0,3.0,14.0,1.0,65.0,0.0,New Hampshire,4,11.0,3.75,29.5,9.5,2.75,4.25,12.0,0.75,3.5,0.25,16.25
09/03/2011,Miami (OH),3-0,3.0,0,40.0,16.0,100.0,0.24,36.0,4.0,15.0,42.0,4.0,14.0,3.0,55.0,2.0,Miami ,3,13.333333333333334,5.333333333333333,33.333333333333336,12.0,1.3333333333333333,5.0,14.0,1.3333333333333333,4.666666666666667,1.0,18.333333333333332
09/09/2011,"Fla. Atlantic @ Orlando, Fla.",3-0,3.0,0,43.0,14.0,102.0,0.284,39.0,7.0,15.0,38.0,3.0,4.0,2.0,55.0,0.0,Fla. Atlantic,3,14.333333333333334,4.666666666666667,34.0,13.0,2.3333333333333335,5.0,12.666666666666666,1.0,1.3333333333333333,0.6666666666666666,18.333333333333332
09/09/2011,@ UCF,0-3,3.0,0,30.0,19.0,112.0,0.098,27.0,5.0,8.0,36.0,2.0,6.0,1.0,40.0,0.0,UCF,3,10.0,6.333333333333333,37.333333333333336,9.0,1.6666666666666667,2.6666666666666665,12.0,0.6666666666666666,2.0,0.3333333333333333,13.333333333333334
09/10/2011,"UNC Greensboro @ Orlando, Fla.",3-0,3.0,0,46.0,15.0,106.0,0.292,44.0,5.0,14.0,52.0,0.0,12.0,1.0,57.0,0.0,UNC Greensboro,3,15.333333333333334,5.0,35.333333333333336,14.666666666666666,1.6666666666666667,4.666666666666667,17.333333333333332,0.0,4.0,0.3333333333333333,19.0
09/13/2011,Ohio,2-3,5.0,0,77.0,27.0,194.0,0.258,75.0,6.0,17.0,65.0,4.0,12.0,0.0,93.0,1.0,Ohio,5,15.4,5.4,38.8,15.0,1.2,3.4,13.0,0.8,2.4,0.0,18.6
09/16/2011,New Mexico,3-2,5.0,0,72.0,28.0,195.0,0.226,69.0,3.0,15.0,75.0,1.0,14.0,1.0,83.0,1.0,New Mexico,5,14.4,5.6,39.0,13.8,0.6,3.0,15.0,0.2,2.8,0.2,16.6
09/16/2011,Temple,3-0,3.0,0,48.0,20.0,116.0,0.241,44.0,3.0,10.0,52.0,2.0,13.0,1.0,59.5,0.0,Temple,3,16.0,6.666666666666667,38.666666666666664,14.666666666666666,1.0,3.3333333333333335,17.333333333333332,0.6666666666666666,4.333333333333333,0.3333333333333333,19.833333333333332
09/17/2011,Delaware,2-3,5.0,0,73.0,25.0,206.0,0.233,72.0,6.0,9.0,92.0,2.0,16.0,1.0,89.0,0.0,Delaware,5,14.6,5.0,41.2,14.4,1.2,1.8,18.4,0.4,3.2,0.2,17.8
09/23/2011,Seton Hall,1-3,4.0,0,49.0,26.0,181.0,0.127,49.0,5.0,16.0,80.0,3.0,22.0,5.0,68.0,2.0,Seton Hall,4,12.25,6.5,45.25,12.25,1.25,4.0,20.0,0.75,5.5,1.25,17.0
09/25/2011,Rutgers,3-0,3.0,0,36.0,10.0,97.0,0.268,34.0,12.0,13.0,47.0,3.0,20.0,1.0,61.0,0.0,Rutgers,3,12.0,3.3333333333333335,32.333333333333336,11.333333333333334,4.0,4.333333333333333,15.666666666666666,1.0,6.666666666666667,0.3333333333333333,20.333333333333332
09/30/2011,@ Georgetown,3-1,4.0,0,50.0,21.0,113.0,0.257,43.0,8.0,13.0,34.0,1.0,10.0,1.0,64.0,4.0,Georgetown,4,12.5,5.25,28.25,10.75,2.0,3.25,8.5,0.25,2.5,0.25,16.0
10/02/2011,@ Villanova,1-3,4.0,0,45.0,21.0,147.0,0.163,43.0,4.0,15.0,67.0,2.0,6.0,3.0,54.0,0.0,Villanova,4,11.25,5.25,36.75,10.75,1.0,3.75,16.75,0.5,1.5,0.75,13.5
10/08/2011,Notre Dame,0-3,3.0,0,31.0,21.0,102.0,0.098,31.0,3.0,11.0,46.0,2.0,8.0,1.0,40.0,1.0,Notre Dame,3,10.333333333333334,7.0,34.0,10.333333333333334,1.0,3.6666666666666665,15.333333333333334,0.6666666666666666,2.6666666666666665,0.3333333333333333,13.333333333333334
