date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,Cleveland St.,3-0,3.0,0,45.0,22.0,120.0,0.192,38.0,3.0,7.0,52.0,3.0,14.0,1.0,58.0,1.0,Cleveland St.,3,15.0,7.333333333333333,40.0,12.666666666666666,1.0,2.3333333333333335,17.333333333333332,1.0,4.666666666666667,0.3333333333333333,19.333333333333332
08/27/2011,Indiana,3-1,4.0,0,53.0,19.0,133.0,0.256,47.0,2.0,11.0,51.0,0.0,22.0,2.0,66.0,1.0,Indiana,4,13.25,4.75,33.25,11.75,0.5,2.75,12.75,0.0,5.5,0.5,16.5
08/27/2011,High Point,3-1,4.0,0,49.0,25.0,129.0,0.186,42.0,12.0,11.0,57.0,1.0,18.0,1.0,71.0,0.0,High Point,4,12.25,6.25,32.25,10.5,3.0,2.75,14.25,0.25,4.5,0.25,17.75
09/02/2011,"Ohio @ Lexington, Ky.",2-3,5.0,0,60.0,38.0,187.0,0.118,52.0,5.0,9.0,83.0,4.0,24.0,0.0,81.0,2.0,Ohio,5,12.0,7.6,37.4,10.4,1.0,1.8,16.6,0.8,4.8,0.0,16.2
09/03/2011,"Western Ky. @ Lexington, Ky.",0-3,3.0,0,29.0,16.0,93.0,0.14,24.0,0.0,9.0,32.0,0.0,16.0,1.0,37.0,1.0,Western Ky.,3,9.666666666666666,5.333333333333333,31.0,8.0,0.0,3.0,10.666666666666666,0.0,5.333333333333333,0.3333333333333333,12.333333333333334
09/03/2011,@ Kentucky,0-3,3.0,0,37.0,21.0,122.0,0.131,34.0,2.0,5.0,46.0,1.0,14.0,0.0,47.0,1.0,Kentucky,3,12.333333333333334,7.0,40.666666666666664,11.333333333333334,0.6666666666666666,1.6666666666666667,15.333333333333334,0.3333333333333333,4.666666666666667,0.0,15.666666666666666
09/09/2011,American,3-0,3.0,0,40.0,14.0,85.0,0.306,37.0,9.0,9.0,29.0,2.0,14.0,0.0,58.0,3.0,American,3,13.333333333333334,4.666666666666667,28.333333333333332,12.333333333333334,3.0,3.0,9.666666666666666,0.6666666666666666,4.666666666666667,0.0,19.333333333333332
09/10/2011,Seton Hall,3-0,3.0,0,38.0,12.0,92.0,0.283,36.0,6.0,6.0,41.0,1.0,16.0,3.0,53.0,3.0,Seton Hall,3,12.666666666666666,4.0,30.666666666666668,12.0,2.0,2.0,13.666666666666666,0.3333333333333333,5.333333333333333,1.0,17.666666666666668
09/10/2011,Tennessee,1-3,4.0,0,42.0,12.0,110.0,0.273,41.0,5.0,11.0,38.0,3.0,8.0,2.0,54.0,3.0,Tennessee,4,10.5,3.0,27.5,10.25,1.25,2.75,9.5,0.75,2.0,0.5,13.5
09/16/2011,Virginia,3-1,4.0,0,54.0,22.0,159.0,0.201,48.0,7.0,7.0,81.0,1.0,16.0,3.0,70.0,0.0,Virginia,4,13.5,5.5,39.75,12.0,1.75,1.75,20.25,0.25,4.0,0.75,17.5
09/17/2011,Chattanooga,3-1,4.0,0,48.0,19.0,129.0,0.225,39.0,11.0,5.0,61.0,2.0,20.0,0.0,71.0,1.0,Chattanooga,4,12.0,4.75,32.25,9.75,2.75,1.25,15.25,0.5,5.0,0.0,17.75
09/17/2011,UConn,3-1,4.0,0,57.0,16.0,131.0,0.313,51.0,4.0,10.0,56.0,2.0,24.0,1.0,75.0,0.0,UConn,4,14.25,4.0,32.75,12.75,1.0,2.5,14.0,0.5,6.0,0.25,18.75
09/23/2011,Miami (FL),0-3,3.0,0,43.0,21.0,136.0,0.162,39.0,1.0,5.0,52.0,3.0,8.0,1.0,51.0,3.0,Miami ,3,14.333333333333334,7.0,45.333333333333336,13.0,0.3333333333333333,1.6666666666666667,17.333333333333332,1.0,2.6666666666666665,0.3333333333333333,17.0
09/24/2011,Florida St.,0-3,3.0,0,34.0,27.0,111.0,0.063,33.0,3.0,7.0,38.0,0.0,6.0,0.0,40.0,0.0,Florida St.,3,11.333333333333334,9.0,37.0,11.0,1.0,2.3333333333333335,12.666666666666666,0.0,2.0,0.0,13.333333333333334
09/29/2011,@ Boston College,0-3,3.0,0,33.0,18.0,100.0,0.15,31.0,1.0,10.0,33.0,1.0,19.0,2.0,44.5,1.0,Boston College,3,11.0,6.0,33.333333333333336,10.333333333333334,0.3333333333333333,3.3333333333333335,11.0,0.3333333333333333,6.333333333333333,0.6666666666666666,14.833333333333334
10/02/2011,@ Maryland,3-2,5.0,0,62.0,19.0,158.0,0.272,56.0,5.0,8.0,87.0,4.0,18.0,4.0,80.0,6.0,Maryland,5,12.4,3.8,31.6,11.2,1.0,1.6,17.4,0.8,3.6,0.8,16.0
10/06/2011,Wake Forest,3-2,5.0,0,68.0,22.0,183.0,0.251,63.0,7.0,11.0,84.0,1.0,16.0,0.0,84.0,3.0,Wake Forest,5,13.6,4.4,36.6,12.6,1.4,2.2,16.8,0.2,3.2,0.0,16.8
10/07/2011,Duke,2-3,5.0,0,49.0,21.0,152.0,0.184,42.0,5.0,12.0,51.0,3.0,20.0,1.0,67.0,0.0,Duke,5,9.8,4.2,30.4,8.4,1.0,2.4,10.2,0.6,4.0,0.2,13.4
10/13/2011,@ North Carolina,0-3,3.0,0,29.0,18.0,98.0,0.112,29.0,2.0,4.0,36.0,2.0,14.0,1.0,40.0,2.0,North Carolina,3,9.666666666666666,6.0,32.666666666666664,9.666666666666666,0.6666666666666666,1.3333333333333333,12.0,0.6666666666666666,4.666666666666667,0.3333333333333333,13.333333333333334
10/14/2011,@ NC State,3-2,5.0,0,55.0,26.0,176.0,0.165,49.0,7.0,13.0,67.0,2.0,29.0,5.0,78.5,3.0,NC State,5,11.0,5.2,35.2,9.8,1.4,2.6,13.4,0.4,5.8,1.0,15.7
10/21/2011,Georgia Tech,3-2,5.0,0,56.0,21.0,155.0,0.226,49.0,5.0,10.0,67.0,1.0,16.0,3.0,70.0,1.0,Georgia Tech,5,11.2,4.2,31.0,9.8,1.0,2.0,13.4,0.2,3.2,0.6,14.0
10/23/2011,Clemson,3-2,5.0,0,59.0,38.0,202.0,0.104,52.0,7.0,8.0,86.0,0.0,16.0,4.0,74.0,2.0,Clemson,5,11.8,7.6,40.4,10.4,1.4,1.6,17.2,0.0,3.2,0.8,14.8
10/28/2011,@ Florida St.,0-3,3.0,0,31.0,16.0,110.0,0.136,29.0,3.0,5.0,41.0,1.0,27.0,2.0,48.5,2.0,Florida St.,3,10.333333333333334,5.333333333333333,36.666666666666664,9.666666666666666,1.0,1.6666666666666667,13.666666666666666,0.3333333333333333,9.0,0.6666666666666666,16.166666666666668
10/30/2011,@ Miami (FL),0-3,3.0,0,39.0,8.0,111.0,0.279,38.0,4.0,8.0,43.0,1.0,8.0,1.0,48.0,1.0,Miami ,3,13.0,2.6666666666666665,37.0,12.666666666666666,1.3333333333333333,2.6666666666666665,14.333333333333334,0.3333333333333333,2.6666666666666665,0.3333333333333333,16.0
11/04/2011,@ Wake Forest,2-3,5.0,0,75.0,29.0,204.0,0.225,69.0,5.0,12.0,88.0,1.0,16.0,1.0,89.0,1.0,Wake Forest,5,15.0,5.8,40.8,13.8,1.0,2.4,17.6,0.2,3.2,0.2,17.8
11/05/2011,@ Duke,1-3,4.0,0,55.0,26.0,162.0,0.179,49.0,4.0,6.0,74.0,1.0,17.0,0.0,68.5,3.0,Duke,4,13.75,6.5,40.5,12.25,1.0,1.5,18.5,0.25,4.25,0.0,17.125
11/11/2011,Maryland,3-0,3.0,0,49.0,9.0,112.0,0.357,43.0,7.0,7.0,59.0,1.0,8.0,0.0,61.0,0.0,Maryland,3,16.333333333333332,3.0,37.333333333333336,14.333333333333334,2.3333333333333335,2.3333333333333335,19.666666666666668,0.3333333333333333,2.6666666666666665,0.0,20.333333333333332
