date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,@ Texas,1-3,4.0,0,55.0,35.0,151.0,0.132,51.0,2.0,5.0,60.0,2.0,8.0,2.0,63.0,1.0,Texas,4,13.75,8.75,37.75,12.75,0.5,1.25,15.0,0.5,2.0,0.5,15.75
08/27/2011,"Ole Miss @ Austin, Texas",3-0,3.0,0,41.0,18.0,106.0,0.217,38.0,10.0,6.0,53.0,1.0,4.0,0.0,54.0,0.0,Ole Miss,3,13.666666666666666,6.0,35.333333333333336,12.666666666666666,3.3333333333333335,2.0,17.666666666666668,0.3333333333333333,1.3333333333333333,0.0,18.0
09/02/2011,Georgia,3-1,4.0,0,59.0,19.0,128.0,0.312,57.0,7.0,5.0,57.0,2.0,16.0,2.0,76.0,0.0,Georgia,4,14.75,4.75,32.0,14.25,1.75,1.25,14.25,0.5,4.0,0.5,19.0
09/03/2011,UC Santa Barbara,3-0,3.0,0,42.0,11.0,105.0,0.295,38.0,6.0,8.0,55.0,1.0,25.0,0.0,61.5,2.0,UC Santa Barbara,3,14.0,3.6666666666666665,35.0,12.666666666666666,2.0,2.6666666666666665,18.333333333333332,0.3333333333333333,8.333333333333334,0.0,20.5
09/03/2011,Miami (FL),1-3,4.0,0,61.0,23.0,196.0,0.194,56.0,6.0,3.0,90.0,3.0,8.0,5.0,74.0,2.0,Miami ,4,15.25,5.75,49.0,14.0,1.5,0.75,22.5,0.75,2.0,1.25,18.5
09/07/2011,UCLA,3-2,5.0,0,67.0,30.0,185.0,0.2,59.0,7.0,11.0,64.0,1.0,20.0,1.0,85.0,0.0,UCLA,5,13.4,6.0,37.0,11.8,1.4,2.2,12.8,0.2,4.0,0.2,17.0
09/09/2011,@ Dayton,3-2,5.0,0,66.0,26.0,170.0,0.235,59.0,4.0,4.0,84.0,1.0,18.0,2.0,80.0,0.0,Dayton,5,13.2,5.2,34.0,11.8,0.8,0.8,16.8,0.2,3.6,0.4,16.0
09/10/2011,"Michigan @ Dayton, OH",2-3,5.0,0,63.0,26.0,191.0,0.194,62.0,4.0,11.0,80.0,4.0,23.0,1.0,82.5,2.0,Michigan,5,12.6,5.2,38.2,12.4,0.8,2.2,16.0,0.8,4.6,0.2,16.5
09/10/2011,"Florida St. @ Dayton, OH",3-1,4.0,0,68.0,25.0,168.0,0.256,62.0,7.0,6.0,73.0,1.0,10.0,1.0,81.0,1.0,Florida St.,4,17.0,6.25,42.0,15.5,1.75,1.5,18.25,0.25,2.5,0.25,20.25
09/16/2011,@ Hawaii,1-3,4.0,0,41.0,27.0,136.0,0.103,39.0,5.0,9.0,52.0,1.0,17.0,0.0,55.5,0.0,Hawaii,4,10.25,6.75,34.0,9.75,1.25,2.25,13.0,0.25,4.25,0.0,13.875
09/17/2011,@ Hawaii,1-3,4.0,0,41.0,24.0,143.0,0.119,35.0,0.0,2.0,61.0,2.0,7.0,2.0,46.5,1.0,Hawaii,4,10.25,6.0,35.75,8.75,0.0,0.5,15.25,0.5,1.75,0.5,11.625
