date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"Oakland @ Toledo, OH",2-3,5.0,0,77.0,20.0,197.0,0.289,75.0,7.0,10.0,100.0,0.0,10.0,3.0,89.0,1.0,Oakland,5,15.4,4.0,39.4,15.0,1.4,2.0,20.0,0.0,2.0,0.6,17.8
08/27/2011,@ Toledo,0-3,3.0,0,35.0,15.0,112.0,0.179,32.0,5.0,7.0,37.0,1.0,2.0,2.0,42.0,2.0,Toledo,3,11.666666666666666,5.0,37.333333333333336,10.666666666666666,1.6666666666666667,2.3333333333333335,12.333333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,14.0
08/27/2011,Wright St. @ Toledo,3-0,3.0,0,53.0,9.0,110.0,0.4,48.0,1.0,13.0,55.0,0.0,8.0,0.0,58.0,1.0,Wright St.,3,17.666666666666668,3.0,36.666666666666664,16.0,0.3333333333333333,4.333333333333333,18.333333333333332,0.0,2.6666666666666665,0.0,19.333333333333332
08/31/2011,@ Binghamton,3-0,3.0,0,33.0,15.0,102.0,0.176,31.0,8.0,7.0,48.0,1.0,6.0,2.0,45.0,2.0,Binghamton,3,11.0,5.0,34.0,10.333333333333334,2.6666666666666665,2.3333333333333335,16.0,0.3333333333333333,2.0,0.6666666666666666,15.0
09/02/2011,"UTEP @ Ithaca, N.Y.",0-3,3.0,0,34.0,22.0,121.0,0.099,32.0,4.0,4.0,63.0,0.0,6.0,1.0,41.0,3.0,UTEP,3,11.333333333333334,7.333333333333333,40.333333333333336,10.666666666666666,1.3333333333333333,1.3333333333333333,21.0,0.0,2.0,0.3333333333333333,13.666666666666666
09/02/2011,"American @ Ithaca, N.Y.",1-3,4.0,0,51.0,23.0,148.0,0.189,49.0,4.0,8.0,58.0,1.0,8.0,1.0,60.0,1.0,American,4,12.75,5.75,37.0,12.25,1.0,2.0,14.5,0.25,2.0,0.25,15.0
09/03/2011,@ Cornell,3-0,3.0,0,40.0,15.0,109.0,0.229,38.0,7.0,8.0,59.0,0.0,8.0,0.0,51.0,0.0,Cornell,3,13.333333333333334,5.0,36.333333333333336,12.666666666666666,2.3333333333333335,2.6666666666666665,19.666666666666668,0.0,2.6666666666666665,0.0,17.0
09/03/2011,"Delaware St. @ Ithaca, N.Y.",3-0,3.0,0,35.0,10.0,95.0,0.263,30.0,9.0,4.0,32.0,1.0,10.0,0.0,50.0,1.0,Delaware St.,3,11.666666666666666,3.3333333333333335,31.666666666666668,10.0,3.0,1.3333333333333333,10.666666666666666,0.3333333333333333,3.3333333333333335,0.0,16.666666666666668
09/09/2011,"Eastern Ill. @ Bloomington, Ind.",3-1,4.0,0,45.0,12.0,125.0,0.264,38.0,8.0,10.0,54.0,0.0,18.0,0.0,62.0,0.0,Eastern Ill.,4,11.25,3.0,31.25,9.5,2.0,2.5,13.5,0.0,4.5,0.0,15.5
09/10/2011,@ Indiana,0-3,3.0,0,35.0,18.0,109.0,0.156,33.0,6.0,5.0,45.0,1.0,4.0,4.0,44.0,0.0,Indiana,3,11.666666666666666,6.0,36.333333333333336,11.0,2.0,1.6666666666666667,15.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,14.666666666666666
