date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,IUPUI,3-1,4.0,0,60.0,16.0,138.0,0.319,56.0,4.0,10.0,65.0,4.0,8.0,3.0,72.0,2.0,IUPUI,4,15.0,4.0,34.5,14.0,1.0,2.5,16.25,1.0,2.0,0.75,18.0
08/26/2011,Cincinnati,3-0,3.0,0,58.0,9.0,107.0,0.458,54.0,3.0,8.0,40.0,1.0,8.0,1.0,66.0,0.0,Cincinnati,3,19.333333333333332,3.0,35.666666666666664,18.0,1.0,2.6666666666666665,13.333333333333334,0.3333333333333333,2.6666666666666665,0.3333333333333333,22.0
08/27/2011,Iowa St.,1-3,4.0,0,49.0,16.0,147.0,0.224,48.0,2.0,5.0,59.0,2.0,4.0,2.0,55.0,3.0,Iowa St.,4,12.25,4.0,36.75,12.0,0.5,1.25,14.75,0.5,1.0,0.5,13.75
08/27/2011,UNI,0-3,3.0,0,38.0,19.0,125.0,0.152,37.0,2.0,7.0,54.0,5.0,4.0,0.0,47.0,1.0,UNI,3,12.666666666666666,6.333333333333333,41.666666666666664,12.333333333333334,0.6666666666666666,2.3333333333333335,18.0,1.6666666666666667,1.3333333333333333,0.0,15.666666666666666
08/30/2011,@ Green Bay,3-0,3.0,0,47.0,16.0,121.0,0.256,40.0,4.0,5.0,56.0,2.0,9.0,1.0,57.5,1.0,Green Bay,3,15.666666666666666,5.333333333333333,40.333333333333336,13.333333333333334,1.3333333333333333,1.6666666666666667,18.666666666666668,0.6666666666666666,3.0,0.3333333333333333,19.166666666666668
09/02/2011,@ Creighton,3-0,3.0,0,51.0,14.0,117.0,0.316,48.0,6.0,4.0,54.0,0.0,6.0,4.0,60.0,0.0,Creighton,3,17.0,4.666666666666667,39.0,16.0,2.0,1.3333333333333333,18.0,0.0,2.0,1.3333333333333333,20.0
09/03/2011,"South Dakota @ Omaha, Neb.",3-0,3.0,0,41.0,14.0,108.0,0.25,40.0,8.0,4.0,50.0,3.0,10.0,1.0,57.0,0.0,South Dakota,3,13.666666666666666,4.666666666666667,36.0,13.333333333333334,2.6666666666666665,1.3333333333333333,16.666666666666668,1.0,3.3333333333333335,0.3333333333333333,19.0
09/03/2011,"Marquette @ Omaha, Neb.",3-1,4.0,0,64.0,21.0,155.0,0.277,61.0,9.0,8.0,67.0,5.0,6.0,11.0,81.0,0.0,Marquette,4,16.0,5.25,38.75,15.25,2.25,2.0,16.75,1.25,1.5,2.75,20.25
09/06/2011,@ Milwaukee,3-0,3.0,0,59.0,21.0,146.0,0.26,55.0,6.0,6.0,54.0,1.0,6.0,4.0,69.0,1.0,Milwaukee,3,19.666666666666668,7.0,48.666666666666664,18.333333333333332,2.0,2.0,18.0,0.3333333333333333,2.0,1.3333333333333333,23.0
09/08/2011,@ Lamar University,3-0,3.0,0,47.0,17.0,95.0,0.316,46.0,9.0,6.0,40.0,0.0,8.0,2.0,60.0,0.0,Lamar University,3,15.666666666666666,5.666666666666667,31.666666666666668,15.333333333333334,3.0,2.0,13.333333333333334,0.0,2.6666666666666665,0.6666666666666666,20.0
