date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,Campbell,0-3,3.0,0,27.0,24.0,75.0,0.04,24.0,3.0,8.0,24.0,0.0,8.0,0.0,34.0,0.0,Campbell,3,9.0,8.0,25.0,8.0,1.0,2.6666666666666665,8.0,0.0,2.6666666666666665,0.0,11.333333333333334
08/27/2011,Hampton,2-3,5.0,0,50.0,26.0,117.0,0.205,48.0,12.0,16.0,38.0,1.0,18.0,3.0,72.0,0.0,Hampton,5,10.0,5.2,23.4,9.6,2.4,3.2,7.6,0.2,3.6,0.6,14.4
08/27/2011,FGCU,1-3,4.0,0,43.0,20.0,108.0,0.213,37.0,5.0,10.0,32.0,0.0,4.0,5.0,50.0,2.0,FGCU,4,10.75,5.0,27.0,9.25,1.25,2.5,8.0,0.0,1.0,1.25,12.5
08/27/2011,Elon,0-3,3.0,0,22.0,16.0,68.0,0.088,20.0,3.0,3.0,19.0,0.0,2.0,0.0,26.0,1.0,Elon,3,7.333333333333333,5.333333333333333,22.666666666666668,6.666666666666667,1.0,1.0,6.333333333333333,0.0,0.6666666666666666,0.0,8.666666666666666
08/30/2011,Davidson,0-3,3.0,0,23.0,18.0,94.0,0.053,20.0,5.0,10.0,32.0,3.0,8.0,0.0,35.0,2.0,Davidson,3,7.666666666666667,6.0,31.333333333333332,6.666666666666667,1.6666666666666667,3.3333333333333335,10.666666666666666,1.0,2.6666666666666665,0.0,11.666666666666666
09/02/2011,"Central Conn. St. @ Washington, DC",0-3,3.0,0,24.0,29.0,102.0,-0.049,22.0,5.0,4.0,30.0,0.0,16.0,0.0,37.0,3.0,Central Conn. St.,3,8.0,9.666666666666666,34.0,7.333333333333333,1.6666666666666667,1.3333333333333333,10.0,0.0,5.333333333333333,0.0,12.333333333333334
09/03/2011,@ George Washington,0-3,3.0,0,18.0,18.0,68.0,0.0,17.0,2.0,6.0,26.0,1.0,6.0,0.0,24.0,2.0,George Washington,3,6.0,6.0,22.666666666666668,5.666666666666667,0.6666666666666666,2.0,8.666666666666666,0.3333333333333333,2.0,0.0,8.0
09/03/2011,"UNCW @ Washington, DC",0-3,3.0,0,29.0,20.0,84.0,0.107,28.0,1.0,5.0,36.0,0.0,6.0,0.0,33.0,2.0,UNCW,3,9.666666666666666,6.666666666666667,28.0,9.333333333333334,0.3333333333333333,1.6666666666666667,12.0,0.0,2.0,0.0,11.0
09/16/2011,"Winthrop @ Elon, N.C.",0-3,3.0,0,30.0,22.0,88.0,0.091,26.0,3.0,4.0,22.0,0.0,14.0,3.0,40.0,0.0,Winthrop,3,10.0,7.333333333333333,29.333333333333332,8.666666666666666,1.0,1.3333333333333333,7.333333333333333,0.0,4.666666666666667,1.0,13.333333333333334
09/17/2011,"Campbell @ Elon, N.C.",0-3,3.0,0,20.0,20.0,84.0,0.0,19.0,0.0,2.0,32.0,0.0,4.0,4.0,22.0,0.0,Campbell,3,6.666666666666667,6.666666666666667,28.0,6.333333333333333,0.0,0.6666666666666666,10.666666666666666,0.0,1.3333333333333333,1.3333333333333333,7.333333333333333
09/17/2011,@ Elon,1-3,4.0,0,46.0,28.0,134.0,0.134,44.0,4.0,8.0,47.0,2.0,6.0,1.0,55.0,0.0,Elon,4,11.5,7.0,33.5,11.0,1.0,2.0,11.75,0.5,1.5,0.25,13.75
09/20/2011,UNC Asheville,0-3,3.0,0,30.0,20.0,80.0,0.125,27.0,3.0,8.0,26.0,2.0,12.0,1.0,41.0,1.0,UNC Asheville,3,10.0,6.666666666666667,26.666666666666668,9.0,1.0,2.6666666666666665,8.666666666666666,0.6666666666666666,4.0,0.3333333333333333,13.666666666666666
09/23/2011,N.C. A&T,3-0,3.0,0,35.0,8.0,64.0,0.422,31.0,14.0,8.0,25.0,0.0,10.0,1.0,54.0,2.0,N.C. A&T,3,11.666666666666666,2.6666666666666665,21.333333333333332,10.333333333333334,4.666666666666667,2.6666666666666665,8.333333333333334,0.0,3.3333333333333335,0.3333333333333333,18.0
09/27/2011,Radford,0-3,3.0,0,26.0,25.0,85.0,0.012,23.0,5.0,8.0,29.0,2.0,4.0,0.0,35.0,2.0,Radford,3,8.666666666666666,8.333333333333334,28.333333333333332,7.666666666666667,1.6666666666666667,2.6666666666666665,9.666666666666666,0.6666666666666666,1.3333333333333333,0.0,11.666666666666666
09/30/2011,"Hampton @ Princess Anne, Md.",0-3,3.0,0,41.0,22.0,114.0,0.167,33.0,1.0,8.0,42.0,0.0,4.0,1.0,44.0,1.0,Hampton,3,13.666666666666666,7.333333333333333,38.0,11.0,0.3333333333333333,2.6666666666666665,14.0,0.0,1.3333333333333333,0.3333333333333333,14.666666666666666
09/30/2011,@ CSU Bakersfield,0-3,3.0,0,34.0,16.0,113.0,0.159,31.0,2.0,7.0,49.0,2.0,6.0,0.0,41.0,1.0,CSU Bakersfield,3,11.333333333333334,5.333333333333333,37.666666666666664,10.333333333333334,0.6666666666666666,2.3333333333333335,16.333333333333332,0.6666666666666666,2.0,0.0,13.666666666666666
10/01/2011,"Alabama St. @ Princess Anne, Md.",0-3,3.0,0,22.0,18.0,90.0,0.044,20.0,3.0,3.0,30.0,0.0,2.0,2.0,26.0,3.0,Alabama St.,3,7.333333333333333,6.0,30.0,6.666666666666667,1.0,1.0,10.0,0.0,0.6666666666666666,0.6666666666666666,8.666666666666666
10/01/2011,@ UMES,0-3,3.0,0,21.0,17.0,70.0,0.057,21.0,3.0,5.0,22.0,1.0,0.0,1.0,25.0,0.0,UMES,3,7.0,5.666666666666667,23.333333333333332,7.0,1.0,1.6666666666666667,7.333333333333333,0.3333333333333333,0.0,0.3333333333333333,8.333333333333334
10/04/2011,@ UNC Greensboro,0-3,3.0,0,30.0,15.0,86.0,0.174,29.0,2.0,3.0,40.0,0.0,2.0,0.0,33.0,0.0,UNC Greensboro,3,10.0,5.0,28.666666666666668,9.666666666666666,0.6666666666666666,1.0,13.333333333333334,0.0,0.6666666666666666,0.0,11.0
10/08/2011,@ Bethune-Cookman,1-3,4.0,0,39.0,23.0,121.0,0.132,36.0,6.0,7.0,41.0,2.0,14.0,5.0,54.0,2.0,Bethune-Cookman,4,9.75,5.75,30.25,9.0,1.5,1.75,10.25,0.5,3.5,1.25,13.5
10/10/2011,@ Florida A&M,0-3,3.0,0,23.0,18.0,85.0,0.059,22.0,1.0,5.0,28.0,0.0,4.0,0.0,26.0,2.0,Florida A&M,3,7.666666666666667,6.0,28.333333333333332,7.333333333333333,0.3333333333333333,1.6666666666666667,9.333333333333334,0.0,1.3333333333333333,0.0,8.666666666666666
10/14/2011,Savannah St.,3-0,3.0,0,39.0,14.0,74.0,0.338,34.0,15.0,10.0,29.0,1.0,12.0,0.0,61.0,1.0,Savannah St.,3,13.0,4.666666666666667,24.666666666666668,11.333333333333334,5.0,3.3333333333333335,9.666666666666666,0.3333333333333333,4.0,0.0,20.333333333333332
10/16/2011,South Carolina St.,0-3,3.0,0,34.0,17.0,89.0,0.191,34.0,5.0,5.0,34.0,2.0,8.0,0.0,45.0,1.0,South Carolina St.,3,11.333333333333334,5.666666666666667,29.666666666666668,11.333333333333334,1.6666666666666667,1.6666666666666667,11.333333333333334,0.6666666666666666,2.6666666666666665,0.0,15.0
