date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2011,Cal St. Fullerton,3-1,4.0,0,54.0,11.0,140.0,0.307,48.0,11.0,15.0,57.0,3.0,14.0,5.0,75.0,0.0,Cal St. Fullerton,4,13.5,2.75,35.0,12.0,2.75,3.75,14.25,0.75,3.5,1.25,18.75,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/27/2011,Quinnipiac,3-0,3.0,0,36.0,16.0,98.0,0.204,35.0,12.0,11.0,39.0,1.0,6.0,1.0,52.0,0.0,Quinnipiac,3,12.0,5.333333333333333,32.666666666666664,11.666666666666666,4.0,3.6666666666666665,13.0,0.3333333333333333,2.0,0.3333333333333333,17.333333333333332,,6.75,,1.375,,17.5,,0.1535,,6.0,,1.375,,1.875,,7.125,,0.375,,1.75,,0.625,,9.375
08/27/2011,UCLA,0-3,3.0,0,30.0,26.0,102.0,0.039,26.0,4.0,12.0,30.0,0.0,2.0,0.0,35.0,1.0,UCLA,3,10.0,8.666666666666666,34.0,8.666666666666666,1.3333333333333333,4.0,10.0,0.0,0.6666666666666666,0.0,11.666666666666666,,8.5,,2.694444444444444,,22.555555555555554,,0.17033333333333334,,7.888888888888888,,2.25,,2.472222222222222,,9.083333333333334,,0.3611111111111111,,1.8333333333333333,,0.5277777777777778,,12.027777777777777
09/04/2011,"Seattle U @ Corvallis, Ore.",3-0,3.0,0,52.0,9.0,102.0,0.422,48.0,7.0,12.0,47.0,0.0,4.0,0.0,61.0,0.0,Seattle U,3,17.333333333333332,3.0,34.0,16.0,2.333333333333333,4.0,15.666666666666666,0.0,1.3333333333333333,0.0,20.33333333333333,11.833333333333334,8.875,5.583333333333333,4.1875,33.888888888888886,25.416666666666664,0.18333333333333332,0.1375,10.777777777777777,8.083333333333332,2.6944444444444446,2.0208333333333335,3.8055555555555554,2.8541666666666665,12.416666666666666,9.3125,0.3611111111111111,0.2708333333333333,2.055555555555556,1.5416666666666667,0.5277777777777778,0.3958333333333333,15.916666666666666,11.937499999999998
09/04/2011,@ Oregon St.,1-3,4.0,0,51.0,31.0,151.0,0.132,49.0,8.0,13.0,65.0,2.0,8.0,4.0,65.0,1.0,Oregon St.,4,12.75,7.75,37.75,12.25,2.0,3.25,16.25,0.5,2.0,1.0,16.25,13.111111111111109,10.566666666666666,5.666666666666667,3.95,33.55555555555555,27.133333333333333,0.22166666666666668,0.1944,12.111111111111109,9.666666666666666,2.5555555555555554,2.0833333333333335,3.888888888888889,3.083333333333333,12.888888888888888,10.583333333333332,0.1111111111111111,0.21666666666666665,1.3333333333333333,1.5,0.1111111111111111,0.31666666666666665,16.444444444444443,13.616666666666664
09/05/2011,"CSU Bakersfield @ Corvallis, Ore.",3-0,3.0,0,43.0,11.0,88.0,0.364,38.0,4.0,6.0,36.0,1.0,6.0,2.0,51.0,1.0,CSU Bakersfield,3,14.333333333333334,3.6666666666666665,29.33333333333333,12.666666666666666,1.3333333333333333,2.0,12.0,0.3333333333333333,2.0,0.6666666666666666,17.0,13.361111111111109,10.930555555555555,6.472222222222222,4.583333333333333,35.25,28.902777777777775,0.19766666666666666,0.18400000000000002,12.305555555555557,10.097222222222221,1.8888888888888886,2.0694444444444446,3.75,3.1111111111111107,13.972222222222221,11.527777777777777,0.16666666666666666,0.2638888888888889,1.3333333333333333,1.5833333333333333,0.3333333333333333,0.4305555555555555,16.083333333333332,14.055555555555552
09/09/2011,"West Virginia @ Lexington, Ky.",3-0,3.0,0,41.0,15.0,106.0,0.245,37.0,6.0,7.0,52.0,2.0,14.0,3.0,56.0,1.0,West Virginia,3,13.666666666666666,5.0,35.333333333333336,12.333333333333334,2.0,2.333333333333333,17.333333333333332,0.6666666666666666,4.666666666666667,1.0,18.666666666666668,14.805555555555555,11.416666666666666,4.805555555555555,4.4523809523809526,33.69444444444445,28.964285714285715,0.306,0.20971428571428571,13.638888888888888,10.464285714285714,1.8888888888888886,1.9642857142857146,3.0833333333333335,2.952380952380952,14.638888888888888,11.595238095238093,0.27777777777777773,0.2738095238095238,1.777777777777778,1.6428571428571428,0.5555555555555555,0.46428571428571425,17.86111111111111,14.476190476190473
09/10/2011,"Houston @ Lexington, Ky.",0-3,3.0,0,35.0,24.0,115.0,0.096,33.0,6.0,6.0,58.0,2.0,12.0,4.0,49.0,0.0,Houston,3,11.666666666666666,8.0,38.333333333333336,11.0,2.0,2.0,19.33333333333333,0.6666666666666666,4.0,1.3333333333333333,16.333333333333332,13.583333333333334,11.697916666666666,5.472222222222221,4.520833333333334,34.13888888888889,29.760416666666668,0.247,0.214125,12.416666666666666,10.697916666666666,1.7777777777777777,1.9687500000000002,2.5277777777777777,2.8749999999999996,15.194444444444443,12.312499999999998,0.5,0.32291666666666663,2.888888888888889,2.0208333333333335,0.8888888888888888,0.53125,17.305555555555557,14.999999999999998
09/10/2011,@ Kentucky,0-3,3.0,0,33.0,20.0,122.0,0.107,30.0,4.0,7.0,46.0,2.0,2.0,1.0,40.0,0.0,Kentucky,3,11.0,6.666666666666667,40.66666666666666,10.0,1.3333333333333333,2.333333333333333,15.333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,13.333333333333334,13.222222222222221,11.694444444444445,5.5555555555555545,4.907407407407408,34.333333333333336,30.712962962962965,0.235,0.201,12.0,10.731481481481481,1.7777777777777777,1.9722222222222223,2.111111111111111,2.7777777777777772,16.222222222222218,13.09259259259259,0.5555555555555555,0.36111111111111105,3.5555555555555554,2.240740740740741,1.0,0.6203703703703703,17.333333333333332,15.148148148148145
09/16/2011,"UC Riverside @ Stockton, CA",0-3,3.0,0,37.0,15.0,111.0,0.198,33.0,6.0,6.0,41.0,0.0,10.0,3.0,48.0,1.0,UC Riverside,3,12.333333333333334,5.0,37.0,11.0,2.0,2.0,13.666666666666666,0.0,3.333333333333333,1.0,16.0,12.111111111111109,11.625,6.555555555555556,5.083333333333334,38.111111111111114,31.708333333333336,0.14933333333333335,0.19160000000000002,11.111111111111112,10.658333333333333,1.7777777777777777,1.9083333333333332,2.222222222222222,2.733333333333333,17.333333333333332,13.316666666666666,0.6666666666666666,0.3916666666666666,3.1111111111111107,2.0833333333333335,0.8888888888888888,0.5916666666666666,16.11111111111111,14.966666666666665
