date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,@ Utah,0-3,3.0,0,0,33.0,13.0,97.0,0.206,31.0,3.0,3.0,35.0,2.0,2.0,0.0,5.0,38.0,1.0,Utah,3,11.0,4.333333333333333,32.333333333333336,10.333333333333334,1.0,1.0,11.666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667,12.666666666666666
08/30/2014,"Missouri St. @ Salt Lake City, Utah",0-3,3.0,0,0,37.0,15.0,109.0,0.202,32.0,1.0,5.0,32.0,3.0,0.0,6.0,0.0,41.0,1.0,Missouri St.,3,12.333333333333334,5.0,36.333333333333336,10.666666666666666,0.3333333333333333,1.6666666666666667,10.666666666666666,1.0,0.0,2.0,0.0,13.666666666666666
08/30/2014,"New Mexico St. @ Salt Lake City, Utah",3-1,4.0,0,0,48.0,16.0,133.0,0.241,45.0,4.0,5.0,54.0,4.0,1.0,14.0,6.0,60.0,0.0,New Mexico St.,4,12.0,4.0,33.25,11.25,1.0,1.25,13.5,1.0,0.25,3.5,1.5,15.0
09/05/2014,"Canisius @ Spokane, Wash.",3-2,5.0,0,0,59.0,26.0,172.0,0.192,54.0,7.0,10.0,73.0,5.0,0.0,20.0,5.0,76.0,1.0,Canisius,5,11.8,5.2,34.4,10.8,1.4,2.0,14.6,1.0,0.0,4.0,1.0,15.2
09/06/2014,"Grand Canyon @ Spokane, Wash.",2-3,5.0,0,0,49.0,17.0,139.0,0.23,48.0,3.0,9.0,68.0,5.0,1.0,16.0,1.0,61.0,3.0,Grand Canyon,5,9.8,3.4,27.8,9.6,0.6,1.8,13.6,1.0,0.2,3.2,0.2,12.2
09/06/2014,@ Gonzaga,0-3,3.0,0,0,26.0,14.0,80.0,0.15,23.0,1.0,8.0,25.0,6.0,1.0,9.0,0.0,32.5,3.0,Gonzaga,3,8.666666666666666,4.666666666666667,26.666666666666668,7.666666666666667,0.3333333333333333,2.6666666666666665,8.333333333333334,2.0,0.3333333333333333,3.0,0.0,10.833333333333334
09/12/2014,@ New Mexico,0-3,3.0,0,0,20.0,24.0,90.0,-0.044,19.0,2.0,3.0,38.0,4.0,0.0,4.0,2.0,24.0,3.0,New Mexico,3,6.666666666666667,8.0,30.0,6.333333333333333,0.6666666666666666,1.0,12.666666666666666,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,8.0
09/13/2014,"UC Irvine @ Albuquerque, NM",0-3,3.0,0,0,23.0,16.0,94.0,0.074,23.0,1.0,5.0,40.0,2.0,0.0,6.0,1.0,27.0,2.0,UC Irvine,3,7.666666666666667,5.333333333333333,31.333333333333332,7.666666666666667,0.3333333333333333,1.6666666666666667,13.333333333333334,0.6666666666666666,0.0,2.0,0.3333333333333333,9.0
09/13/2014,"Bethune-Cookman @ Albuquerque, N.M.",3-1,4.0,0,0,49.0,28.0,127.0,0.165,47.0,7.0,5.0,47.0,1.0,0.0,14.0,1.0,63.0,0.0,Bethune-Cookman,4,12.25,7.0,31.75,11.75,1.75,1.25,11.75,0.25,0.0,3.5,0.25,15.75
09/19/2014,"Austin Peay @ Knoxville, Tenn.",1-3,4.0,0,0,50.0,27.0,167.0,0.138,47.0,3.0,9.0,71.0,5.0,4.0,11.0,1.0,62.5,1.0,Austin Peay,4,12.5,6.75,41.75,11.75,0.75,2.25,17.75,1.25,1.0,2.75,0.25,15.625
