date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/29/2014,@ Cal St. Fullerton,1-3,4.0,0,0,32.0,15.0,150.0,0.113,31.0,5.0,2.0,60.0,8.0,2.0,16.0,2.0,47.0,0.0,Cal St. Fullerton,4,8.0,3.75,37.5,7.75,1.25,0.5,15.0,2.0,0.5,4.0,0.5,11.75,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/30/2014,"Sacred Heart @ Fullerton, Calif.",3-2,5.0,0,0,44.0,27.0,170.0,0.1,38.0,8.0,5.0,74.0,7.0,5.0,34.0,4.0,74.0,0.0,Sacred Heart,5,8.8,5.4,34.0,7.6,1.6,1.0,14.8,1.4,1.0,6.8,0.8,14.8,,4.0,,1.875,,18.75,,0.0565,,3.875,,0.625,,0.25,,7.5,,0.25,,2.0,,0.25,,5.875
08/30/2014,"Texas Tech @ Fullerton, Calif.",2-3,5.0,0,0,57.0,23.0,183.0,0.186,52.0,3.0,4.0,79.0,9.0,2.0,8.0,4.0,66.0,0.0,Texas Tech,5,11.4,4.6,36.6,10.4,0.6,0.8,15.8,1.8,0.4,1.6,0.8,13.2,,5.6000000000000005,,3.0500000000000003,,23.833333333333332,,0.07100000000000001,,5.116666666666666,,0.9500000000000001,,0.5,,9.933333333333334,,0.5,,3.6,,0.43333333333333335,,8.85
09/05/2014,@ Columbia,0-3,3.0,0,0,30.0,15.0,124.0,0.121,29.0,1.0,6.0,55.0,2.0,0.0,16.0,0.0,39.0,0.0,Columbia,3,10.0,5.0,41.333333333333336,9.666666666666666,0.3333333333333333,2.0,18.33333333333333,0.6666666666666666,0.0,5.333333333333333,0.0,13.0,9.4,7.050000000000001,4.583333333333333,3.4375,36.03333333333333,27.025,0.133,0.09975,8.583333333333334,6.4375,1.1500000000000001,0.8625,0.7666666666666666,0.575,15.200000000000001,11.4,0.6333333333333333,0.475,4.133333333333334,3.1,0.7000000000000001,0.525,13.25,9.9375
09/06/2014,"Stony Brook @ New York, N.Y.",0-3,3.0,0,0,24.0,20.0,104.0,0.038,22.0,4.0,4.0,40.0,3.0,0.0,8.0,4.0,32.0,1.0,Stony Brook,3,8.0,6.666666666666667,34.666666666666664,7.333333333333333,1.3333333333333333,1.3333333333333333,13.333333333333334,1.0,0.0,2.6666666666666665,1.3333333333333333,10.666666666666666,10.066666666666668,7.640000000000001,5.0,3.75,37.31111111111111,29.886666666666667,0.13566666666666669,0.10400000000000001,9.222222222222221,7.083333333333333,0.8444444444444444,0.7566666666666667,1.2666666666666666,0.86,16.31111111111111,12.786666666666665,0.4666666666666666,0.38,4.5777777777777775,3.546666666666667,0.5333333333333333,0.42000000000000004,13.666666666666666,10.55
09/06/2014,"Fairfield @ New York, N.Y.",1-3,4.0,0,0,44.0,24.0,179.0,0.112,38.0,6.0,5.0,75.0,6.0,0.0,10.0,2.0,55.0,1.0,Fairfield,4,11.0,6.0,44.75,9.5,1.5,1.25,18.75,1.5,0.0,2.5,0.5,13.75,9.799999999999999,7.7,5.422222222222222,4.236111111111112,37.53333333333333,30.683333333333334,0.11499999999999999,0.09300000000000001,9.133333333333333,7.125,0.7555555555555555,0.8527777777777779,1.3777777777777775,0.9388888888888888,15.822222222222221,12.877777777777778,0.13333333333333333,0.31666666666666665,3.1999999999999997,3.4000000000000004,0.7111111111111111,0.5722222222222223,12.28888888888889,10.569444444444445
09/13/2014,Cornell,0-3,3.0,0,0,32.0,16.0,120.0,0.133,29.0,4.0,5.0,47.0,6.0,2.0,10.0,3.0,43.0,2.0,Cornell,3,10.666666666666666,5.333333333333333,40.0,9.666666666666666,1.3333333333333333,1.6666666666666667,15.666666666666666,2.0,0.6666666666666666,3.333333333333333,1.0,14.333333333333334,9.666666666666666,8.171428571428573,5.888888888888889,4.488095238095238,40.25,32.69285714285714,0.09033333333333333,0.09571428571428572,8.833333333333334,7.464285714285714,1.0555555555555556,0.9452380952380953,1.5277777777777777,0.9833333333333333,16.805555555555554,13.716666666666667,0.0,0.2714285714285714,3.5,3.271428571428572,0.611111111111111,0.5619047619047619,12.472222222222221,11.023809523809522
09/13/2014,UConn,1-3,4.0,0,0,35.0,20.0,129.0,0.116,33.0,1.0,10.0,60.0,6.0,4.0,16.0,2.0,48.0,4.0,UConn,4,8.75,5.0,32.25,8.25,0.25,2.5,15.0,1.5,1.0,4.0,0.5,12.0,9.88888888888889,8.483333333333334,6.0,4.59375,39.80555555555555,33.60625,0.09433333333333334,0.100375,8.833333333333334,7.739583333333333,1.388888888888889,0.99375,1.4166666666666667,1.0687499999999999,15.916666666666666,13.960416666666667,0.2222222222222222,0.3208333333333333,2.8333333333333326,3.279166666666667,0.9444444444444443,0.6166666666666667,12.916666666666666,11.437499999999998
09/19/2014,Army West Point,1-3,4.0,0,0,41.0,19.0,146.0,0.151,34.0,3.0,6.0,52.0,2.0,6.0,14.0,1.0,57.0,1.0,Army West Point,4,10.25,4.75,36.5,8.5,0.75,1.5,13.0,0.5,1.5,3.5,0.25,14.25,10.138888888888888,8.512962962962964,5.444444444444444,4.638888888888889,39.0,33.455555555555556,0.12033333333333333,0.10211111111111111,9.138888888888888,7.796296296296295,1.0277777777777777,0.911111111111111,1.8055555555555556,1.2277777777777776,16.47222222222222,14.075925925925926,0.5555555555555555,0.39629629629629626,3.2777777777777772,3.359259259259259,0.6666666666666666,0.6037037037037037,13.361111111111112,11.499999999999998
09/20/2014,Holy Cross,3-1,4.0,0,0,62.0,30.0,240.0,0.133,56.0,4.0,9.0,114.0,5.0,4.0,22.0,3.0,81.0,4.0,Holy Cross,4,15.5,7.5,60.0,14.0,1.0,2.25,28.5,1.25,1.0,5.5,0.75,20.25,9.888888888888888,8.686666666666667,5.027777777777778,4.65,36.25,33.760000000000005,0.13333333333333333,0.10700000000000001,8.805555555555555,7.866666666666665,0.7777777777777777,0.8949999999999999,1.888888888888889,1.255,14.555555555555555,13.968333333333334,1.0555555555555556,0.5066666666666666,3.6111111111111107,3.3733333333333335,0.5833333333333334,0.5683333333333334,13.527777777777779,11.774999999999999
