date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,Middle Tenn.,3-0,3.0,0,0,48.0,17.0,113.0,0.274,44.0,4.0,6.0,41.0,4.0,0.0,10.0,1.0,57.0,0.0,Middle Tenn.,3,16.0,5.666666666666667,37.666666666666664,14.666666666666666,1.3333333333333333,2.0,13.666666666666666,1.3333333333333333,0.0,3.3333333333333335,0.3333333333333333,19.0
08/30/2014,@ Dayton,3-0,3.0,0,0,44.0,13.0,103.0,0.301,42.0,5.0,6.0,42.0,1.0,2.0,14.0,0.0,58.0,0.0,Dayton,3,14.666666666666666,4.333333333333333,34.333333333333336,14.0,1.6666666666666667,2.0,14.0,0.3333333333333333,0.6666666666666666,4.666666666666667,0.0,19.333333333333332
08/30/2014,@ Bowling Green,3-0,3.0,0,0,45.0,12.0,93.0,0.355,45.0,10.0,4.0,45.0,1.0,0.0,8.0,0.0,59.0,4.0,Bowling Green,3,15.0,4.0,31.0,15.0,3.3333333333333335,1.3333333333333333,15.0,0.3333333333333333,0.0,2.6666666666666665,0.0,19.666666666666668
09/05/2014,"Ga. Southern @ Boulder, Colo.",3-0,3.0,0,0,52.0,11.0,83.0,0.494,46.0,2.0,3.0,31.0,7.0,0.0,12.0,0.0,60.0,1.0,Ga. Southern,3,17.333333333333332,3.6666666666666665,27.666666666666668,15.333333333333334,0.6666666666666666,1.0,10.333333333333334,2.333333333333333,0.0,4.0,0.0,20.0
09/06/2014,@ Colorado,1-3,4.0,0,0,40.0,26.0,132.0,0.106,39.0,4.0,4.0,53.0,10.0,1.0,22.0,1.0,56.0,4.0,Colorado,4,10.0,6.5,33.0,9.75,1.0,1.0,13.25,2.5,0.25,5.5,0.25,14.0
09/06/2014,"Portland St. @ Boulder, CO",3-0,3.0,0,0,51.0,21.0,118.0,0.254,49.0,4.0,4.0,54.0,6.0,2.0,13.0,0.0,63.5,0.0,Portland St.,3,17.0,7.0,39.333333333333336,16.333333333333332,1.3333333333333333,1.3333333333333333,18.0,2.0,0.6666666666666666,4.333333333333333,0.0,21.166666666666668
09/12/2014,Duquesne,3-0,3.0,0,0,52.0,20.0,117.0,0.274,50.0,4.0,4.0,57.0,3.0,2.0,19.0,0.0,67.5,0.0,Duquesne,3,17.333333333333332,6.666666666666667,39.0,16.666666666666668,1.3333333333333333,1.3333333333333333,19.0,1.0,0.6666666666666666,6.333333333333333,0.0,22.5
09/13/2014,Norfolk St.,3-0,3.0,0,0,39.0,14.0,92.0,0.272,37.0,12.0,1.0,49.0,2.0,2.0,10.0,0.0,58.0,0.0,Norfolk St.,3,13.0,4.666666666666667,30.666666666666668,12.333333333333334,4.0,0.3333333333333333,16.333333333333332,0.6666666666666666,0.6666666666666666,3.3333333333333335,0.0,19.333333333333332
09/13/2014,Niagara,3-0,3.0,0,0,49.0,18.0,120.0,0.258,47.0,6.0,4.0,53.0,7.0,1.0,8.0,0.0,60.0,0.0,Niagara,3,16.333333333333332,6.0,40.0,15.666666666666666,2.0,1.3333333333333333,17.666666666666668,2.333333333333333,0.3333333333333333,2.6666666666666665,0.0,20.0
09/19/2014,South Fla.,3-1,4.0,0,0,60.0,20.0,149.0,0.268,58.0,7.0,7.0,72.0,2.0,3.0,18.0,3.0,79.0,2.0,South Fla.,4,15.0,5.0,37.25,14.5,1.75,1.75,18.0,0.5,0.75,4.5,0.75,19.75
