date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,@ George Washington,0-3,3.0,0,0,44.0,20.0,144.0,0.167,42.0,5.0,4.0,67.0,2.0,3.0,6.0,4.0,55.0,0.0,George Washington,3,14.666666666666666,6.666666666666667,48.0,14.0,1.6666666666666667,1.3333333333333333,22.333333333333332,0.6666666666666666,1.0,2.0,1.3333333333333333,18.333333333333332
08/29/2014,"North Dakota @ Washington, DC",2-3,5.0,0,0,73.0,35.0,192.0,0.198,67.0,5.0,10.0,89.0,5.0,1.0,0.0,0.0,79.0,1.0,North Dakota,5,14.6,7.0,38.4,13.4,1.0,2.0,17.8,1.0,0.2,0.0,0.0,15.8
08/30/2014,"Auburn @ Washington, DC",0-3,3.0,0,0,29.0,21.0,121.0,0.066,27.0,3.0,7.0,54.0,2.0,1.0,6.0,0.0,36.0,0.0,Auburn,3,9.666666666666666,7.0,40.333333333333336,9.0,1.0,2.3333333333333335,18.0,0.6666666666666666,0.3333333333333333,2.0,0.0,12.0
09/05/2014,"UT Martin @ Memphis, Tenn.",3-0,3.0,0,0,45.0,14.0,116.0,0.267,42.0,7.0,6.0,54.0,2.0,1.0,4.0,1.0,55.0,2.0,UT Martin,3,15.0,4.666666666666667,38.666666666666664,14.0,2.3333333333333335,2.0,18.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,18.333333333333332
09/06/2014,@ Memphis,3-2,5.0,0,0,68.0,25.0,204.0,0.211,61.0,4.0,11.0,104.0,5.0,4.0,26.0,5.0,89.0,1.0,Memphis,5,13.6,5.0,40.8,12.2,0.8,2.2,20.8,1.0,0.8,5.2,1.0,17.8
09/06/2014,"Ole Miss @ Memphis, Tenn.",1-3,4.0,0,0,45.0,20.0,143.0,0.175,44.0,1.0,6.0,58.0,3.0,2.0,2.0,3.0,49.0,2.0,Ole Miss,4,11.25,5.0,35.75,11.0,0.25,1.5,14.5,0.75,0.5,0.5,0.75,12.25
09/12/2014,"Ark.-Pine Bluff @ Edwardsville, Ill.",3-0,3.0,0,0,45.0,13.0,97.0,0.33,44.0,8.0,7.0,52.0,1.0,1.0,14.0,3.0,61.0,2.0,Ark.-Pine Bluff,3,15.0,4.333333333333333,32.333333333333336,14.666666666666666,2.6666666666666665,2.3333333333333335,17.333333333333332,0.3333333333333333,0.3333333333333333,4.666666666666667,1.0,20.333333333333332
09/13/2014,@ SIUE,3-0,3.0,0,0,39.0,10.0,88.0,0.33,35.0,5.0,6.0,38.0,5.0,2.0,14.0,1.0,53.0,1.0,SIUE,3,13.0,3.3333333333333335,29.333333333333332,11.666666666666666,1.6666666666666667,2.0,12.666666666666666,1.6666666666666667,0.6666666666666666,4.666666666666667,0.3333333333333333,17.666666666666668
09/13/2014,"Southern Utah @ Edwardsville, Ill.",3-0,3.0,0,0,44.0,15.0,119.0,0.244,41.0,2.0,6.0,66.0,1.0,2.0,8.0,1.0,52.0,0.0,Southern Utah,3,14.666666666666666,5.0,39.666666666666664,13.666666666666666,0.6666666666666666,2.0,22.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,17.333333333333332
09/19/2014,Texas St.,0-3,3.0,0,0,36.0,14.0,121.0,0.182,35.0,2.0,9.0,50.0,4.0,3.0,2.0,1.0,42.0,0.0,Texas St.,3,12.0,4.666666666666667,40.333333333333336,11.666666666666666,0.6666666666666666,3.0,16.666666666666668,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,14.0
