date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/29/2014,@ North Texas,2-3,5.0,0,0,53.0,28.0,157.0,0.159,50.0,6.0,10.0,65.0,8.0,0.0,20.0,3.0,69.0,2.0,North Texas,5,10.6,5.6,31.4,10.0,1.2,2.0,13.0,1.6,0.0,4.0,0.6,13.8,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/30/2014,"Missouri @ Denton, TX",3-0,3.0,0,0,39.0,12.0,84.0,0.321,36.0,4.0,4.0,38.0,2.0,2.0,16.0,2.0,53.0,2.0,Missouri,3,13.0,4.0,28.0,12.0,1.3333333333333333,1.3333333333333333,12.666666666666666,0.6666666666666666,0.6666666666666666,5.333333333333333,0.6666666666666666,17.666666666666668,,5.3,,2.8,,15.7,,0.0795,,5.0,,0.6,,1.0,,6.5,,0.0,,2.0,,0.3,,6.9
08/30/2014,"Mississippi Val. @ Denton, TX",3-0,3.0,0,0,34.0,11.0,70.0,0.329,33.0,17.0,3.0,37.0,0.0,3.0,4.0,0.0,56.0,0.0,Mississippi Val.,3,11.333333333333334,3.6666666666666665,23.33333333333333,11.0,5.666666666666667,1.0,12.333333333333334,0.0,1.0,1.3333333333333333,0.0,18.666666666666668,,7.866666666666667,,3.1999999999999997,,19.8,,0.16,,7.333333333333333,,0.8444444444444444,,1.111111111111111,,8.555555555555555,,0.2222222222222222,,3.1111111111111107,,0.4222222222222222,,10.488888888888889
09/05/2014,"Southern Miss. @ Lafayette, La.",1-3,4.0,0,0,49.0,29.0,189.0,0.106,46.0,1.0,6.0,76.0,2.0,1.0,20.0,1.0,61.0,3.0,Southern Miss.,4,12.25,7.25,47.25,11.5,0.25,1.5,19.0,0.5,0.25,5.0,0.25,15.25,11.644444444444446,8.733333333333334,4.422222222222222,3.3166666666666664,27.577777777777772,20.68333333333333,0.26966666666666667,0.20224999999999999,11.0,8.25,2.733333333333333,2.05,1.4444444444444444,1.0833333333333333,12.666666666666666,9.5,0.5555555555555555,0.41666666666666663,3.5555555555555554,2.6666666666666665,0.4222222222222222,0.31666666666666665,16.711111111111112,12.533333333333335
09/06/2014,"Southern U. @ Lafayette, La.",3-0,3.0,0,0,33.0,22.0,116.0,0.095,31.0,5.0,4.0,59.0,3.0,1.0,12.0,0.0,45.0,1.0,Southern U.,3,11.0,7.333333333333333,38.66666666666666,10.333333333333334,1.6666666666666667,1.3333333333333333,19.666666666666668,1.0,0.3333333333333333,4.0,0.0,15.0,12.194444444444443,9.436666666666667,4.972222222222222,4.1033333333333335,32.86111111111111,25.996666666666663,0.252,0.183,11.5,8.9,2.4166666666666665,1.69,1.2777777777777777,1.1666666666666665,14.666666666666666,11.4,0.6388888888888888,0.3833333333333333,3.888888888888889,3.1333333333333333,0.3055555555555555,0.30333333333333334,17.194444444444446,13.076666666666668
09/06/2014,@ Louisiana,1-3,4.0,0,0,40.0,20.0,145.0,0.138,37.0,2.0,9.0,60.0,9.0,5.0,10.0,1.0,52.0,0.0,Louisiana,4,10.0,5.0,36.25,9.25,0.5,2.25,15.0,2.25,1.25,2.5,0.25,13.0,11.527777777777777,9.697222222222223,6.083333333333333,4.641666666666667,36.416666666666664,28.10833333333333,0.17666666666666667,0.16833333333333333,10.944444444444445,9.13888888888889,2.527777777777778,1.686111111111111,1.277777777777778,1.1944444444444444,17.0,12.777777777777779,0.5277777777777778,0.375,3.444444444444444,3.2777777777777772,0.08333333333333333,0.25277777777777777,16.305555555555557,13.397222222222224
09/12/2014,"South Alabama @ Starkville, Miss.",1-3,4.0,0,0,38.0,27.0,163.0,0.067,36.0,3.0,5.0,80.0,10.0,4.0,10.0,1.0,50.0,0.0,South Alabama,4,9.5,6.75,40.75,9.0,0.75,1.25,20.0,2.5,1.0,2.5,0.25,12.5,11.083333333333334,9.74047619047619,6.527777777777778,4.692857142857142,40.72222222222222,29.27142857142857,0.11300000000000003,0.164,10.361111111111112,9.154761904761907,0.8055555555555557,1.5166666666666664,1.6944444444444444,1.3452380952380951,17.88888888888889,13.095238095238097,0.6111111111111112,0.5,3.8333333333333335,3.1666666666666665,0.16666666666666666,0.2523809523809524,14.416666666666666,13.340476190476192
09/13/2014,@ Mississippi St.,2-3,5.0,0,0,50.0,35.0,252.0,0.06,48.0,7.0,7.0,150.0,6.0,1.0,22.0,1.0,69.0,0.0,Mississippi St.,5,10.0,7.0,50.4,9.6,1.4,1.4,30.0,1.2,0.2,4.4,0.2,13.8,10.166666666666666,9.710416666666667,6.361111111111111,4.949999999999999,38.55555555555555,30.706249999999997,0.10000000000000003,0.151875,9.527777777777779,9.135416666666668,0.9722222222222223,1.4208333333333332,1.611111111111111,1.3333333333333333,18.222222222222225,13.958333333333334,0.8611111111111112,0.5625,3.0,3.083333333333333,0.16666666666666666,0.2520833333333333,13.5,13.235416666666667
09/13/2014,"Memphis @ Starkville, Miss.",0-3,3.0,0,0,22.0,24.0,121.0,-0.017,22.0,3.0,5.0,55.0,7.0,0.0,10.0,0.0,30.0,0.0,Memphis,3,7.333333333333333,8.0,40.333333333333336,7.333333333333333,1.0,1.6666666666666667,18.33333333333333,2.333333333333333,0.0,3.333333333333333,0.0,10.0,9.833333333333334,9.742592592592594,6.25,5.177777777777777,42.46666666666667,32.89444444444444,0.08833333333333336,0.1416666666666667,9.283333333333333,9.187037037037037,0.8833333333333333,1.4185185185185185,1.6333333333333335,1.3407407407407408,21.666666666666668,15.740740740740742,0.8166666666666668,0.5222222222222223,3.1333333333333333,3.2296296296296294,0.2333333333333333,0.24629629629629632,13.1,13.29814814814815
09/16/2014,@ Baylor,1-3,4.0,0,0,50.0,32.0,175.0,0.103,42.0,6.0,7.0,70.0,2.0,1.0,14.0,1.0,64.0,4.0,Baylor,4,12.5,8.0,43.75,10.5,1.5,1.75,17.5,0.5,0.25,3.5,0.25,16.0,8.944444444444445,9.501666666666667,7.25,5.459999999999999,43.82777777777778,33.63833333333333,0.03666666666666669,0.12580000000000002,8.644444444444444,9.001666666666667,1.05,1.3766666666666665,1.4388888888888889,1.3733333333333333,22.777777777777775,16.0,0.4000000000000001,0.47000000000000003,3.4111111111111114,3.2399999999999998,0.15,0.22166666666666668,12.1,12.968333333333334
