date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,"Georgia Tech @ Columbia, S.C.",0-3,3.0,0,0,25.0,22.0,102.0,0.029,24.0,1.0,3.0,46.0,5.0,1.0,4.0,2.0,29.0,2.0,Georgia Tech,3,8.333333333333334,7.333333333333333,34.0,8.0,0.3333333333333333,1.0,15.333333333333334,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,9.666666666666666
08/30/2014,"Gardner-Webb @ Columbia, S.C.",3-1,4.0,0,0,64.0,21.0,165.0,0.261,61.0,7.0,8.0,64.0,7.0,0.0,18.0,5.0,80.0,0.0,Gardner-Webb,4,16.0,5.25,41.25,15.25,1.75,2.0,16.0,1.75,0.0,4.5,1.25,20.0
08/30/2014,@ South Carolina,1-3,4.0,0,0,48.0,33.0,142.0,0.106,47.0,2.0,14.0,48.0,6.0,1.0,12.0,0.0,57.0,2.0,South Carolina,4,12.0,8.25,35.5,11.75,0.5,3.5,12.0,1.5,0.25,3.0,0.0,14.25
09/05/2014,Coastal Carolina,0-3,3.0,0,0,27.0,18.0,92.0,0.098,24.0,0.0,5.0,30.0,4.0,0.0,2.0,0.0,28.0,0.0,Coastal Carolina,3,9.0,6.0,30.666666666666668,8.0,0.0,1.6666666666666667,10.0,1.3333333333333333,0.0,0.6666666666666666,0.0,9.333333333333334
09/05/2014,Bethune-Cookman,3-1,4.0,0,0,50.0,9.0,102.0,0.402,47.0,19.0,8.0,34.0,7.0,1.0,4.0,1.0,72.0,0.0,Bethune-Cookman,4,12.5,2.25,25.5,11.75,4.75,2.0,8.5,1.75,0.25,1.0,0.25,18.0
09/06/2014,Georgia St.,3-2,5.0,0,0,63.0,22.0,166.0,0.247,57.0,12.0,11.0,80.0,7.0,0.0,16.0,0.0,83.0,0.0,Georgia St.,5,12.6,4.4,33.2,11.4,2.4,2.2,16.0,1.4,0.0,3.2,0.0,16.6
09/06/2014,Fla. Atlantic,0-3,3.0,0,0,36.0,18.0,117.0,0.154,35.0,3.0,4.0,44.0,2.0,0.0,8.0,0.0,43.0,0.0,Fla. Atlantic,3,12.0,6.0,39.0,11.666666666666666,1.0,1.3333333333333333,14.666666666666666,0.6666666666666666,0.0,2.6666666666666665,0.0,14.333333333333334
09/12/2014,"N.C. Central @ Charleston, S.C.",3-0,3.0,0,0,45.0,12.0,97.0,0.34,40.0,3.0,7.0,43.0,7.0,2.0,8.0,3.0,54.0,3.0,N.C. Central,3,15.0,4.0,32.333333333333336,13.333333333333334,1.0,2.3333333333333335,14.333333333333334,2.333333333333333,0.6666666666666666,2.6666666666666665,1.0,18.0
09/12/2014,@ Charleston So.,3-0,3.0,0,0,38.0,5.0,79.0,0.418,33.0,9.0,4.0,35.0,0.0,1.0,10.0,1.0,53.0,0.0,Charleston So.,3,12.666666666666666,1.6666666666666667,26.333333333333332,11.0,3.0,1.3333333333333333,11.666666666666666,0.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,17.666666666666668
09/13/2014,"South Carolina St. @ Charleston, S.C.",3-0,3.0,0,0,44.0,12.0,101.0,0.317,40.0,7.0,5.0,43.0,5.0,0.0,6.0,1.0,54.0,2.0,South Carolina St.,3,14.666666666666666,4.0,33.666666666666664,13.333333333333334,2.3333333333333335,1.6666666666666667,14.333333333333334,1.6666666666666667,0.0,2.0,0.3333333333333333,18.0
09/19/2014,Dayton,0-3,3.0,0,0,49.0,23.0,148.0,0.176,42.0,0.0,6.0,68.0,3.0,0.0,6.0,0.0,52.0,0.0,Dayton,3,16.333333333333332,7.666666666666667,49.333333333333336,14.0,0.0,2.0,22.666666666666668,1.0,0.0,2.0,0.0,17.333333333333332
09/19/2014,UNC Asheville,3-0,3.0,0,0,43.0,14.0,109.0,0.266,40.0,11.0,8.0,60.0,0.0,0.0,14.0,0.0,61.0,0.0,UNC Asheville,3,14.333333333333334,4.666666666666667,36.333333333333336,13.333333333333334,3.6666666666666665,2.6666666666666665,20.0,0.0,0.0,4.666666666666667,0.0,20.333333333333332
09/20/2014,Charlotte,3-1,4.0,0,0,55.0,17.0,154.0,0.247,50.0,7.0,8.0,77.0,3.0,0.0,14.0,0.0,69.0,0.0,Charlotte,4,13.75,4.25,38.5,12.5,1.75,2.0,19.25,0.75,0.0,3.5,0.0,17.25
09/21/2014,"Marquette @ Oviedo, Fla.",0-3,3.0,0,0,17.0,15.0,78.0,0.026,15.0,1.0,5.0,22.0,5.0,1.0,6.0,4.0,22.0,0.0,Marquette,3,5.666666666666667,5.0,26.0,5.0,0.3333333333333333,1.6666666666666667,7.333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,7.333333333333333
09/26/2014,North Florida,3-0,3.0,0,0,44.0,16.0,135.0,0.207,42.0,3.0,7.0,77.0,5.0,1.0,8.0,0.0,52.0,0.0,North Florida,3,14.666666666666666,5.333333333333333,45.0,14.0,1.0,2.3333333333333335,25.666666666666668,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.0,17.333333333333332
10/03/2014,@ Stetson,2-3,5.0,0,0,54.0,24.0,182.0,0.165,53.0,1.0,8.0,94.0,10.0,1.0,24.0,1.0,68.0,3.0,Stetson,5,10.8,4.8,36.4,10.6,0.2,1.6,18.8,2.0,0.2,4.8,0.2,13.6
10/04/2014,@ FGCU,1-3,4.0,0,0,46.0,22.0,146.0,0.164,44.0,3.0,7.0,68.0,7.0,0.0,14.0,0.0,56.0,0.0,FGCU,4,11.5,5.5,36.5,11.0,0.75,1.75,17.0,1.75,0.0,3.5,0.0,14.0
10/10/2014,@ Lipscomb,1-3,4.0,0,0,44.0,23.0,145.0,0.145,41.0,2.0,3.0,74.0,8.0,4.0,20.0,3.0,60.0,1.0,Lipscomb,4,11.0,5.75,36.25,10.25,0.5,0.75,18.5,2.0,1.0,5.0,0.75,15.0
10/11/2014,@ Northern Ky.,0-3,3.0,0,0,36.0,17.0,99.0,0.192,34.0,3.0,2.0,44.0,8.0,0.0,6.0,6.0,42.0,0.0,Northern Ky.,3,12.0,5.666666666666667,33.0,11.333333333333334,1.0,0.6666666666666666,14.666666666666666,2.6666666666666665,0.0,2.0,2.0,14.0
10/17/2014,USC Upstate,3-0,3.0,0,0,34.0,18.0,106.0,0.151,32.0,6.0,2.0,59.0,4.0,1.0,22.0,0.0,52.0,0.0,USC Upstate,3,11.333333333333334,6.0,35.333333333333336,10.666666666666666,2.0,0.6666666666666666,19.666666666666668,1.3333333333333333,0.3333333333333333,7.333333333333333,0.0,17.333333333333332
10/18/2014,Kennesaw St.,3-0,3.0,0,0,45.0,16.0,126.0,0.23,44.0,0.0,5.0,63.0,3.0,1.0,14.0,0.0,53.0,0.0,Kennesaw St.,3,15.0,5.333333333333333,42.0,14.666666666666666,0.0,1.6666666666666667,21.0,1.0,0.3333333333333333,4.666666666666667,0.0,17.666666666666668
10/21/2014,@ Bethune-Cookman,3-0,3.0,0,0,35.0,6.0,95.0,0.305,32.0,15.0,10.0,40.0,2.0,0.0,18.0,2.0,59.0,0.0,Bethune-Cookman,3,11.666666666666666,2.0,31.666666666666668,10.666666666666666,5.0,3.3333333333333335,13.333333333333334,0.6666666666666666,0.0,6.0,0.6666666666666666,19.666666666666668
10/24/2014,@ North Florida,0-3,3.0,0,0,23.0,13.0,108.0,0.093,22.0,3.0,6.0,51.0,5.0,1.0,8.0,2.0,31.0,1.0,North Florida,3,7.666666666666667,4.333333333333333,36.0,7.333333333333333,1.0,2.0,17.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,10.333333333333334
10/31/2014,@ Kennesaw St.,2-3,5.0,0,0,57.0,23.0,199.0,0.171,49.0,5.0,12.0,84.0,3.0,0.0,20.0,4.0,72.0,2.0,Kennesaw St.,5,11.4,4.6,39.8,9.8,1.0,2.4,16.8,0.6,0.0,4.0,0.8,14.4
11/01/2014,@ USC Upstate,3-2,5.0,0,0,61.0,18.0,168.0,0.256,55.0,4.0,9.0,82.0,4.0,6.0,16.0,4.0,79.0,1.0,USC Upstate,5,12.2,3.6,33.6,11.0,0.8,1.8,16.4,0.8,1.2,3.2,0.8,15.8
11/07/2014,Northern Ky.,3-0,3.0,0,0,44.0,15.0,125.0,0.232,42.0,6.0,5.0,64.0,5.0,1.0,16.0,0.0,59.0,0.0,Northern Ky.,3,14.666666666666666,5.0,41.666666666666664,14.0,2.0,1.6666666666666667,21.333333333333332,1.6666666666666667,0.3333333333333333,5.333333333333333,0.0,19.666666666666668
11/08/2014,Lipscomb,2-3,5.0,0,0,48.0,33.0,179.0,0.084,45.0,6.0,9.0,73.0,4.0,2.0,22.0,0.0,67.0,0.0,Lipscomb,5,9.6,6.6,35.8,9.0,1.2,1.8,14.6,0.8,0.4,4.4,0.0,13.4
11/14/2014,Stetson,3-1,4.0,0,0,54.0,19.0,169.0,0.207,47.0,7.0,10.0,82.0,9.0,3.0,24.0,0.0,76.0,0.0,Stetson,4,13.5,4.75,42.25,11.75,1.75,2.5,20.5,2.25,0.75,6.0,0.0,19.0
11/15/2014,FGCU,3-2,5.0,0,0,54.0,26.0,176.0,0.159,49.0,3.0,11.0,85.0,3.0,1.0,16.0,0.0,66.0,0.0,FGCU,5,10.8,5.2,35.2,9.8,0.6,2.2,17.0,0.6,0.2,3.2,0.0,13.2
11/20/2014,"North Florida @ Fort Myers, Fla.",3-1,4.0,0,0,51.0,17.0,145.0,0.234,44.0,3.0,8.0,83.0,1.0,0.0,16.0,0.0,62.0,0.0,North Florida,4,12.75,4.25,36.25,11.0,0.75,2.0,20.75,0.25,0.0,4.0,0.0,15.5
11/21/2014,@ FGCU,3-1,4.0,0,0,56.0,14.0,155.0,0.271,54.0,3.0,7.0,77.0,4.0,0.0,20.0,0.0,69.0,2.0,FGCU,4,14.0,3.5,38.75,13.5,0.75,1.75,19.25,1.0,0.0,5.0,0.0,17.25
