date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,@ Charlotte,1-3,4.0,0,0,41.0,15.0,125.0,0.208,41.0,6.0,13.0,49.0,9.0,0.0,6.0,3.0,50.0,1.0,Charlotte,4,10.25,3.75,31.25,10.25,1.5,3.25,12.25,2.25,0.0,1.5,0.75,12.5
08/29/2014,"ETSU @ Charlotte, N.C.",0-3,3.0,0,0,30.0,23.0,108.0,0.065,29.0,2.0,13.0,42.0,6.0,0.0,2.0,2.0,33.0,0.0,ETSU,3,10.0,7.666666666666667,36.0,9.666666666666666,0.6666666666666666,4.333333333333333,14.0,2.0,0.0,0.6666666666666666,0.6666666666666666,11.0
08/30/2014,"Sacramento St. @ Charlotte, N.C.",3-1,4.0,0,0,60.0,21.0,140.0,0.279,53.0,5.0,15.0,58.0,11.0,2.0,8.0,2.0,71.0,1.0,Sacramento St.,4,15.0,5.25,35.0,13.25,1.25,3.75,14.5,2.75,0.5,2.0,0.5,17.75
08/30/2014,"UNC Greensboro @ Charlotte, N.C.",1-3,4.0,0,0,47.0,25.0,129.0,0.171,43.0,5.0,16.0,50.0,9.0,2.0,8.0,3.0,58.0,2.0,UNC Greensboro,4,11.75,6.25,32.25,10.75,1.25,4.0,12.5,2.25,0.5,2.0,0.75,14.5
09/05/2014,"UNCW @ Greenville, N.C.",0-3,3.0,0,0,46.0,17.0,112.0,0.259,43.0,3.0,7.0,35.0,6.0,1.0,2.0,0.0,51.0,0.0,UNCW,3,15.333333333333334,5.666666666666667,37.333333333333336,14.333333333333334,1.0,2.3333333333333335,11.666666666666666,2.0,0.3333333333333333,0.6666666666666666,0.0,17.0
09/06/2014,"Tennessee Tech @ Greenville, N.C.",3-0,3.0,0,0,45.0,16.0,90.0,0.322,39.0,7.0,4.0,45.0,4.0,3.0,0.0,0.0,55.0,0.0,Tennessee Tech,3,15.0,5.333333333333333,30.0,13.0,2.3333333333333335,1.3333333333333333,15.0,1.3333333333333333,1.0,0.0,0.0,18.333333333333332
09/06/2014,@ East Carolina,2-3,5.0,0,0,50.0,26.0,126.0,0.19,49.0,5.0,16.0,45.0,10.0,0.0,0.0,0.0,55.0,0.0,East Carolina,5,10.0,5.2,25.2,9.8,1.0,3.2,9.0,2.0,0.0,0.0,0.0,11.0
09/12/2014,@ Providence,3-1,4.0,0,0,45.0,24.0,121.0,0.174,44.0,7.0,14.0,59.0,0.0,3.0,12.0,1.0,61.0,1.0,Providence,4,11.25,6.0,30.25,11.0,1.75,3.5,14.75,0.0,0.75,3.0,0.25,15.25
09/13/2014,"Quinnipiac @ Providence, RI",3-0,3.0,0,0,38.0,15.0,76.0,0.303,36.0,7.0,8.0,33.0,8.0,2.0,8.0,1.0,51.0,1.0,Quinnipiac,3,12.666666666666666,5.0,25.333333333333332,12.0,2.3333333333333335,2.6666666666666665,11.0,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.3333333333333333,17.0
09/13/2014,"FDU @ Providence, RI",3-0,3.0,0,0,56.0,25.0,131.0,0.237,53.0,6.0,4.0,56.0,1.0,3.0,10.0,1.0,70.0,1.0,FDU,3,18.666666666666668,8.333333333333334,43.666666666666664,17.666666666666668,2.0,1.3333333333333333,18.666666666666668,0.3333333333333333,1.0,3.3333333333333335,0.3333333333333333,23.333333333333332
09/19/2014,@ Saint Francis (PA),1-3,4.0,0,0,50.0,32.0,175.0,0.103,48.0,3.0,8.0,69.0,8.0,0.0,6.0,2.0,56.0,3.0,Saint Francis ,4,12.5,8.0,43.75,12.0,0.75,2.0,17.25,2.0,0.0,1.5,0.5,14.0
09/20/2014,"George Mason @ Loretto, Pa.",3-2,5.0,0,0,69.0,27.0,171.0,0.246,67.0,5.0,7.0,61.0,4.0,1.0,16.0,1.0,83.0,2.0,George Mason,5,13.8,5.4,34.2,13.4,1.0,1.4,12.2,0.8,0.2,3.2,0.2,16.6
09/20/2014,"Loyola Maryland @ Loretto, Pa.",3-0,3.0,0,0,35.0,9.0,87.0,0.299,34.0,4.0,7.0,37.0,4.0,3.0,4.0,1.0,44.0,1.0,Loyola Maryland,3,11.666666666666666,3.0,29.0,11.333333333333334,1.3333333333333333,2.3333333333333335,12.333333333333334,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,14.666666666666666
09/26/2014,Coppin St.,3-1,4.0,0,0,55.0,23.0,135.0,0.237,49.0,9.0,8.0,53.0,5.0,2.0,12.0,1.0,72.0,3.0,Coppin St.,4,13.75,5.75,33.75,12.25,2.25,2.0,13.25,1.25,0.5,3.0,0.25,18.0
09/28/2014,Hampton,1-3,4.0,0,0,45.0,28.0,131.0,0.13,41.0,5.0,10.0,43.0,6.0,1.0,12.0,0.0,57.0,2.0,Hampton,4,11.25,7.0,32.75,10.25,1.25,2.5,10.75,1.5,0.25,3.0,0.0,14.25
10/03/2014,Norfolk St.,3-1,4.0,0,0,43.0,22.0,109.0,0.193,35.0,5.0,9.0,42.0,4.0,1.0,18.0,2.0,58.0,5.0,Norfolk St.,4,10.75,5.5,27.25,8.75,1.25,2.25,10.5,1.0,0.25,4.5,0.5,14.5
10/05/2014,@ Delaware St.,3-0,3.0,0,0,47.0,18.0,107.0,0.271,45.0,9.0,10.0,45.0,2.0,2.0,6.0,2.0,61.0,1.0,Delaware St.,3,15.666666666666666,6.0,35.666666666666664,15.0,3.0,3.3333333333333335,15.0,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,20.333333333333332
10/10/2014,@ UMES,3-1,4.0,0,0,47.0,21.0,98.0,0.265,43.0,12.0,7.0,39.0,5.0,2.0,12.0,0.0,67.0,2.0,UMES,4,11.75,5.25,24.5,10.75,3.0,1.75,9.75,1.25,0.5,3.0,0.0,16.75
10/16/2014,@ Howard,0-3,3.0,0,0,30.0,24.0,97.0,0.062,26.0,1.0,7.0,40.0,8.0,3.0,0.0,2.0,34.0,0.0,Howard,3,10.0,8.0,32.333333333333336,8.666666666666666,0.3333333333333333,2.3333333333333335,13.333333333333334,2.6666666666666665,1.0,0.0,0.6666666666666666,11.333333333333334
10/19/2014,@ Coppin St.,2-3,5.0,0,0,59.0,23.0,148.0,0.243,55.0,2.0,12.0,61.0,6.0,3.0,6.0,4.0,67.0,0.0,Coppin St.,5,11.8,4.6,29.6,11.0,0.4,2.4,12.2,1.2,0.6,1.2,0.8,13.4
10/24/2014,@ Norfolk St.,1-3,4.0,0,0,43.0,26.0,106.0,0.16,41.0,2.0,10.0,40.0,10.0,0.0,18.0,7.0,54.0,0.0,Norfolk St.,4,10.75,6.5,26.5,10.25,0.5,2.5,10.0,2.5,0.0,4.5,1.75,13.5
10/26/2014,@ Hampton,0-3,3.0,0,0,28.0,17.0,90.0,0.122,26.0,9.0,7.0,29.0,9.0,1.0,8.0,4.0,42.0,2.0,Hampton,3,9.333333333333334,5.666666666666667,30.0,8.666666666666666,3.0,2.3333333333333335,9.666666666666666,3.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,14.0
10/31/2014,UMES,3-1,4.0,0,0,49.0,24.0,138.0,0.181,44.0,8.0,13.0,56.0,3.0,3.0,2.0,1.0,61.0,3.0,UMES,4,12.25,6.0,34.5,11.0,2.0,3.25,14.0,0.75,0.75,0.5,0.25,15.25
11/02/2014,Delaware St.,3-0,3.0,0,0,43.0,11.0,91.0,0.352,40.0,6.0,11.0,39.0,4.0,1.0,10.0,2.0,55.0,0.0,Delaware St.,3,14.333333333333334,3.6666666666666665,30.333333333333332,13.333333333333334,2.0,3.6666666666666665,13.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,0.6666666666666666,18.333333333333332
11/07/2014,Howard,0-3,3.0,0,0,39.0,18.0,106.0,0.198,38.0,0.0,6.0,40.0,4.0,0.0,10.0,2.0,44.0,3.0,Howard,3,13.0,6.0,35.333333333333336,12.666666666666666,0.0,2.0,13.333333333333334,1.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,14.666666666666666
11/21/2014,"Florida A&M @ Baltimore, Md",2-3,5.0,0,0,56.0,30.0,164.0,0.159,44.0,8.0,12.0,75.0,6.0,4.0,8.0,5.0,72.0,2.0,Florida A&M,5,11.2,6.0,32.8,8.8,1.6,2.4,15.0,1.2,0.8,1.6,1.0,14.4
