date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,Western Ill.,3-0,3.0,0,0,38.0,14.0,98.0,0.245,35.0,1.0,9.0,50.0,3.0,1.0,17.0,0.0,48.5,1.0,Western Ill.,3,12.666666666666666,4.666666666666667,32.666666666666664,11.666666666666666,0.3333333333333333,3.0,16.666666666666668,1.0,0.3333333333333333,5.666666666666667,0.0,16.166666666666668
08/30/2014,Northern Colo.,3-0,3.0,0,0,40.0,23.0,118.0,0.144,36.0,4.0,2.0,43.0,5.0,5.0,12.0,1.0,55.0,0.0,Northern Colo.,3,13.333333333333334,7.666666666666667,39.333333333333336,12.0,1.3333333333333333,0.6666666666666666,14.333333333333334,1.6666666666666667,1.6666666666666667,4.0,0.3333333333333333,18.333333333333332
08/30/2014,Eastern Ill.,1-3,4.0,0,0,47.0,26.0,147.0,0.143,45.0,6.0,4.0,58.0,3.0,1.0,14.0,6.0,61.0,0.0,Eastern Ill.,4,11.75,6.5,36.75,11.25,1.5,1.0,14.5,0.75,0.25,3.5,1.5,15.25
09/05/2014,"Montana @ Laramie, Wyo.",3-2,5.0,0,0,58.0,32.0,133.0,0.195,51.0,7.0,7.0,45.0,5.0,4.0,10.0,5.0,74.0,2.0,Montana,5,11.6,6.4,26.6,10.2,1.4,1.4,9.0,1.0,0.8,2.0,1.0,14.8
09/05/2014,@ Wyoming,1-3,4.0,0,0,47.0,34.0,132.0,0.098,44.0,6.0,2.0,45.0,3.0,1.0,10.0,2.0,59.0,0.0,Wyoming,4,11.75,8.5,33.0,11.0,1.5,0.5,11.25,0.75,0.25,2.5,0.5,14.75
09/06/2014,"South Alabama @ Laramie, Wyo.",0-3,3.0,0,0,31.0,21.0,82.0,0.122,30.0,1.0,6.0,26.0,4.0,0.0,10.0,1.0,37.0,4.0,South Alabama,3,10.333333333333334,7.0,27.333333333333332,10.0,0.3333333333333333,2.0,8.666666666666666,1.3333333333333333,0.0,3.3333333333333335,0.3333333333333333,12.333333333333334
09/12/2014,"Missouri St. @ Madison, Wis.",2-3,5.0,0,0,55.0,30.0,176.0,0.142,53.0,6.0,9.0,78.0,8.0,4.0,14.0,3.0,72.0,1.0,Missouri St.,5,11.0,6.0,35.2,10.6,1.2,1.8,15.6,1.6,0.8,2.8,0.6,14.4
09/13/2014,@ Wisconsin,0-3,3.0,0,0,26.0,18.0,97.0,0.082,26.0,6.0,3.0,42.0,7.0,2.0,6.0,2.0,37.0,0.0,Wisconsin,3,8.666666666666666,6.0,32.333333333333336,8.666666666666666,2.0,1.0,14.0,2.333333333333333,0.6666666666666666,2.0,0.6666666666666666,12.333333333333334
09/13/2014,"Miami (FL) @ Madison, Wis.",2-3,5.0,0,0,55.0,26.0,158.0,0.184,49.0,3.0,10.0,64.0,5.0,2.0,16.0,2.0,68.0,2.0,Miami ,5,11.0,5.2,31.6,9.8,0.6,2.0,12.8,1.0,0.4,3.2,0.4,13.6
09/17/2014,@ Purdue Fort Wayne,3-2,5.0,0,0,64.0,32.0,163.0,0.196,64.0,6.0,8.0,73.0,5.0,3.0,6.0,2.0,76.0,1.0,Purdue Fort Wayne,5,12.8,6.4,32.6,12.8,1.2,1.6,14.6,1.0,0.6,1.2,0.4,15.2
09/19/2014,"Virginia @ Richmond, Va.",3-0,3.0,0,0,40.0,15.0,96.0,0.26,37.0,9.0,6.0,43.0,10.0,4.0,4.0,3.0,55.0,1.0,Virginia,3,13.333333333333334,5.0,32.0,12.333333333333334,3.0,2.0,14.333333333333334,3.333333333333333,1.3333333333333333,1.3333333333333333,1.0,18.333333333333332
09/19/2014,"ETSU @ Richmond, Va.",3-1,4.0,0,0,52.0,23.0,120.0,0.242,51.0,5.0,4.0,57.0,2.0,1.0,10.0,2.0,63.0,3.0,ETSU,4,13.0,5.75,30.0,12.75,1.25,1.0,14.25,0.5,0.25,2.5,0.5,15.75
09/20/2014,@ VCU,2-3,5.0,0,0,52.0,26.0,165.0,0.158,49.0,8.0,4.0,73.0,2.0,1.0,8.0,3.0,65.0,5.0,VCU,5,10.4,5.2,33.0,9.8,1.6,0.8,14.6,0.4,0.2,1.6,0.6,13.0
09/26/2014,@ Western Mich.,3-2,5.0,0,0,69.0,27.0,145.0,0.29,63.0,6.0,14.0,43.0,9.0,9.0,12.0,4.0,90.0,0.0,Western Mich.,5,13.8,5.4,29.0,12.6,1.2,2.8,8.6,1.8,1.8,2.4,0.8,18.0
09/27/2014,@ NIU,0-3,3.0,0,0,38.0,16.0,83.0,0.265,36.0,2.0,8.0,32.0,6.0,0.0,6.0,0.0,43.0,1.0,NIU,3,12.666666666666666,5.333333333333333,27.666666666666668,12.0,0.6666666666666666,2.6666666666666665,10.666666666666666,2.0,0.0,2.0,0.0,14.333333333333334
10/03/2014,Eastern Mich.,3-2,5.0,0,0,68.0,34.0,191.0,0.178,65.0,3.0,8.0,78.0,5.0,3.0,4.0,1.0,76.0,3.0,Eastern Mich.,5,13.6,6.8,38.2,13.0,0.6,1.6,15.6,1.0,0.6,0.8,0.2,15.2
10/04/2014,Central Mich.,3-1,4.0,0,0,55.0,19.0,149.0,0.242,50.0,5.0,7.0,60.0,3.0,3.0,10.0,1.0,68.0,1.0,Central Mich.,4,13.75,4.75,37.25,12.5,1.25,1.75,15.0,0.75,0.75,2.5,0.25,17.0
10/09/2014,Toledo,3-1,4.0,0,0,53.0,22.0,132.0,0.235,48.0,8.0,6.0,48.0,3.0,2.0,12.0,2.0,69.0,1.0,Toledo,4,13.25,5.5,33.0,12.0,2.0,1.5,12.0,0.75,0.5,3.0,0.5,17.25
10/11/2014,@ Buffalo,3-1,4.0,0,0,56.0,20.0,140.0,0.257,55.0,4.0,10.0,61.0,6.0,0.0,22.0,1.0,71.0,0.0,Buffalo,4,14.0,5.0,35.0,13.75,1.0,2.5,15.25,1.5,0.0,5.5,0.25,17.75
10/17/2014,Ohio,1-3,4.0,0,0,44.0,25.0,142.0,0.134,43.0,1.0,7.0,61.0,8.0,3.0,10.0,2.0,53.0,0.0,Ohio,4,11.0,6.25,35.5,10.75,0.25,1.75,15.25,2.0,0.75,2.5,0.5,13.25
10/18/2014,Kent St.,3-0,3.0,0,0,48.0,10.0,106.0,0.358,46.0,4.0,6.0,56.0,4.0,1.0,8.0,2.0,57.0,0.0,Kent St.,3,16.0,3.3333333333333335,35.333333333333336,15.333333333333334,1.3333333333333333,2.0,18.666666666666668,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,19.0
