date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,Presbyterian,3-1,4.0,0,0,56.0,14.0,110.0,0.382,53.0,13.0,12.0,55.0,5.0,4.0,6.0,0.0,76.0,0.0,Presbyterian,4,14.0,3.5,27.5,13.25,3.25,3.0,13.75,1.25,1.0,1.5,0.0,19.0
08/30/2014,Colorado,2-3,5.0,0,0,59.0,27.0,160.0,0.2,57.0,7.0,17.0,64.0,5.0,6.0,10.0,0.0,77.0,0.0,Colorado,5,11.8,5.4,32.0,11.4,1.4,3.4,12.8,1.0,1.2,2.0,0.0,15.4
08/30/2014,Northwestern,0-3,3.0,0,0,30.0,17.0,98.0,0.133,26.0,9.0,3.0,36.0,1.0,0.0,4.0,0.0,41.0,0.0,Northwestern,3,10.0,5.666666666666667,32.666666666666664,8.666666666666666,3.0,1.0,12.0,0.3333333333333333,0.0,1.3333333333333333,0.0,13.666666666666666
09/05/2014,"Omaha @ AMES, Iowa",3-0,3.0,0,0,39.0,19.0,91.0,0.22,32.0,9.0,5.0,31.0,5.0,0.0,8.0,4.0,52.0,1.0,Omaha,3,13.0,6.333333333333333,30.333333333333332,10.666666666666666,3.0,1.6666666666666667,10.333333333333334,1.6666666666666667,0.0,2.6666666666666665,1.3333333333333333,17.333333333333332
09/05/2014,"Tennessee @ AMES, Iowa",3-0,3.0,0,0,41.0,12.0,99.0,0.293,39.0,10.0,6.0,47.0,2.0,2.0,2.0,1.0,54.0,0.0,Tennessee,3,13.666666666666666,4.0,33.0,13.0,3.3333333333333335,2.0,15.666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,18.0
09/06/2014,@ Iowa St.,0-3,3.0,0,0,31.0,20.0,116.0,0.095,29.0,5.0,3.0,39.0,1.0,1.0,6.0,4.0,40.0,1.0,Iowa St.,3,10.333333333333334,6.666666666666667,38.666666666666664,9.666666666666666,1.6666666666666667,1.0,13.0,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,13.333333333333334
09/09/2014,@ UNI,3-0,3.0,0,0,46.0,21.0,143.0,0.175,43.0,2.0,7.0,69.0,1.0,1.0,11.0,5.0,54.5,2.0,UNI,3,15.333333333333334,7.0,47.666666666666664,14.333333333333334,0.6666666666666666,2.3333333333333335,23.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,1.6666666666666667,18.166666666666668
09/12/2014,@ Morehead St.,3-0,3.0,0,0,35.0,13.0,82.0,0.268,31.0,10.0,5.0,39.0,5.0,0.0,6.0,0.0,48.0,2.0,Morehead St.,3,11.666666666666666,4.333333333333333,27.333333333333332,10.333333333333334,3.3333333333333335,1.6666666666666667,13.0,1.6666666666666667,0.0,2.0,0.0,16.0
09/12/2014,"Arizona St. @ Morehead, Ky.",2-3,5.0,0,0,64.0,23.0,165.0,0.248,63.0,9.0,13.0,59.0,2.0,2.0,16.0,10.0,83.0,1.0,Arizona St.,5,12.8,4.6,33.0,12.6,1.8,2.6,11.8,0.4,0.4,3.2,2.0,16.6
09/13/2014,"Louisville @ Morehead, Ky.",3-2,5.0,0,0,72.0,28.0,173.0,0.254,68.0,9.0,9.0,57.0,11.0,1.0,10.0,3.0,87.0,0.0,Louisville,5,14.4,5.6,34.6,13.6,1.8,1.8,11.4,2.2,0.2,2.0,0.6,17.4
09/16/2014,UIC,3-1,4.0,0,0,51.0,14.0,130.0,0.285,46.0,7.0,6.0,50.0,3.0,6.0,16.0,3.0,72.0,0.0,UIC,4,12.75,3.5,32.5,11.5,1.75,1.5,12.5,0.75,1.5,4.0,0.75,18.0
09/19/2014,@ Cal Poly,1-3,4.0,0,0,48.0,25.0,152.0,0.151,45.0,9.0,13.0,64.0,1.0,0.0,20.0,2.0,67.0,0.0,Cal Poly,4,12.0,6.25,38.0,11.25,2.25,3.25,16.0,0.25,0.0,5.0,0.5,16.75
09/20/2014,@ UC Santa Barbara,1-3,4.0,0,0,44.0,15.0,144.0,0.201,38.0,5.0,6.0,45.0,6.0,2.0,18.0,1.0,60.0,0.0,UC Santa Barbara,4,11.0,3.75,36.0,9.5,1.25,1.5,11.25,1.5,0.5,4.5,0.25,15.0
09/20/2014,"Santa Clara @ Santa Barbara, Calif",0-3,3.0,0,0,29.0,14.0,107.0,0.14,27.0,1.0,3.0,38.0,3.0,2.0,2.0,2.0,33.0,1.0,Santa Clara,3,9.666666666666666,4.666666666666667,35.666666666666664,9.0,0.3333333333333333,1.0,12.666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,11.0
09/26/2014,Toledo,3-0,3.0,0,0,37.0,15.0,103.0,0.214,34.0,4.0,3.0,50.0,0.0,3.0,12.0,2.0,50.0,0.0,Toledo,3,12.333333333333334,5.0,34.333333333333336,11.333333333333334,1.3333333333333333,1.0,16.666666666666668,0.0,1.0,4.0,0.6666666666666666,16.666666666666668
09/27/2014,Ball St.,3-0,3.0,0,0,43.0,9.0,89.0,0.382,38.0,6.0,9.0,26.0,2.0,1.0,8.0,1.0,54.0,0.0,Ball St.,3,14.333333333333334,3.0,29.666666666666668,12.666666666666666,2.0,3.0,8.666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,18.0
10/02/2014,Western Mich.,3-1,4.0,0,0,59.0,31.0,142.0,0.197,49.0,2.0,4.0,55.0,2.0,4.0,8.0,3.0,69.0,1.0,Western Mich.,4,14.75,7.75,35.5,12.25,0.5,1.0,13.75,0.5,1.0,2.0,0.75,17.25
10/04/2014,@ Miami (OH),3-2,5.0,0,0,73.0,24.0,181.0,0.271,69.0,1.0,8.0,80.0,5.0,2.0,12.0,2.0,82.0,2.0,Miami ,5,14.6,4.8,36.2,13.8,0.2,1.6,16.0,1.0,0.4,2.4,0.4,16.4
10/10/2014,@ Eastern Mich.,3-2,5.0,0,0,66.0,22.0,186.0,0.237,61.0,5.0,11.0,83.0,5.0,0.0,32.0,0.0,87.0,2.0,Eastern Mich.,5,13.2,4.4,37.2,12.2,1.0,2.2,16.6,1.0,0.0,6.4,0.0,17.4
10/11/2014,@ Central Mich.,3-1,4.0,0,0,57.0,19.0,124.0,0.306,56.0,11.0,9.0,53.0,3.0,2.0,12.0,3.0,76.0,0.0,Central Mich.,4,14.25,4.75,31.0,14.0,2.75,2.25,13.25,0.75,0.5,3.0,0.75,19.0
10/17/2014,Akron,3-0,3.0,0,0,42.0,12.0,82.0,0.366,37.0,8.0,11.0,36.0,6.0,8.0,2.0,2.0,59.0,1.0,Akron,3,14.0,4.0,27.333333333333332,12.333333333333334,2.6666666666666665,3.6666666666666665,12.0,2.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,19.666666666666668
10/18/2014,Buffalo,3-1,4.0,0,0,61.0,22.0,152.0,0.257,58.0,5.0,8.0,65.0,4.0,3.0,14.0,6.0,76.0,0.0,Buffalo,4,15.25,5.5,38.0,14.5,1.25,2.0,16.25,1.0,0.75,3.5,1.5,19.0
10/24/2014,@ Kent St.,3-1,4.0,0,0,64.0,19.0,151.0,0.298,55.0,5.0,9.0,67.0,1.0,1.0,16.0,3.0,78.0,3.0,Kent St.,4,16.0,4.75,37.75,13.75,1.25,2.25,16.75,0.25,0.25,4.0,0.75,19.5
10/25/2014,@ Ohio,0-3,3.0,0,0,34.0,16.0,108.0,0.167,32.0,0.0,6.0,51.0,8.0,1.0,8.0,3.0,39.0,1.0,Ohio,3,11.333333333333334,5.333333333333333,36.0,10.666666666666666,0.0,2.0,17.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,1.0,13.0
10/31/2014,@ Ball St.,3-1,4.0,0,0,54.0,19.0,135.0,0.259,53.0,3.0,2.0,68.0,4.0,4.0,16.0,0.0,69.0,2.0,Ball St.,4,13.5,4.75,33.75,13.25,0.75,0.5,17.0,1.0,1.0,4.0,0.0,17.25
11/01/2014,@ Toledo,3-1,4.0,0,0,66.0,18.0,151.0,0.318,58.0,5.0,15.0,57.0,5.0,2.0,14.0,2.0,80.0,1.0,Toledo,4,16.5,4.5,37.75,14.5,1.25,3.75,14.25,1.25,0.5,3.5,0.5,20.0
11/06/2014,@ Western Mich.,3-0,3.0,0,0,42.0,14.0,112.0,0.25,37.0,5.0,5.0,47.0,2.0,4.0,16.0,1.0,59.0,1.0,Western Mich.,3,14.0,4.666666666666667,37.333333333333336,12.333333333333334,1.6666666666666667,1.6666666666666667,15.666666666666666,0.6666666666666666,1.3333333333333333,5.333333333333333,0.3333333333333333,19.666666666666668
11/08/2014,Bowling Green,3-1,4.0,0,0,67.0,27.0,172.0,0.233,57.0,5.0,6.0,59.0,5.0,3.0,12.0,2.0,81.0,2.0,Bowling Green,4,16.75,6.75,43.0,14.25,1.25,1.5,14.75,1.25,0.75,3.0,0.5,20.25
11/14/2014,Central Mich.,3-2,5.0,0,0,53.0,20.0,143.0,0.231,47.0,3.0,7.0,56.0,6.0,10.0,18.0,3.0,75.0,1.0,Central Mich.,5,10.6,4.0,28.6,9.4,0.6,1.4,11.2,1.2,2.0,3.6,0.6,15.0
11/15/2014,Eastern Mich.,2-3,5.0,0,0,63.0,30.0,173.0,0.191,59.0,1.0,6.0,80.0,6.0,5.0,12.0,1.0,75.0,0.0,Eastern Mich.,5,12.6,6.0,34.6,11.8,0.2,1.2,16.0,1.2,1.0,2.4,0.2,15.0
11/23/2014,"Miami (OH) @ Athens, Ohio",2-3,5.0,0,0,64.0,30.0,203.0,0.167,61.0,7.0,8.0,95.0,6.0,1.0,10.0,8.0,77.0,2.0,Miami ,5,12.8,6.0,40.6,12.2,1.4,1.6,19.0,1.2,0.2,2.0,1.6,15.4
