date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,@ Western Mich.,2-3,5.0,0,0,59.0,20.0,176.0,0.222,55.0,6.0,11.0,68.0,5.0,3.0,10.0,1.0,73.0,0.0,Western Mich.,5,11.8,4.0,35.2,11.0,1.2,2.2,13.6,1.0,0.6,2.0,0.2,14.6
08/29/2014,"Louisiana Tech @ Kalamazoo, Mich.",3-0,3.0,0,0,39.0,17.0,81.0,0.272,36.0,6.0,7.0,39.0,0.0,0.0,8.0,1.0,49.0,1.0,Louisiana Tech,3,13.0,5.666666666666667,27.0,12.0,2.0,2.3333333333333335,13.0,0.0,0.0,2.6666666666666665,0.3333333333333333,16.333333333333332
08/30/2014,"Purdue Fort Wayne @ Kalamazoo, Mich.",1-3,4.0,0,0,39.0,30.0,124.0,0.073,35.0,8.0,7.0,39.0,4.0,3.0,9.0,3.0,54.5,0.0,Purdue Fort Wayne,4,9.75,7.5,31.0,8.75,2.0,1.75,9.75,1.0,0.75,2.25,0.75,13.625
08/30/2014,"Saint Francis (PA) @ Kalamazoo, Mich.",3-1,4.0,0,0,60.0,17.0,154.0,0.279,51.0,6.0,9.0,58.0,3.0,1.0,14.0,2.0,74.0,4.0,Saint Francis ,4,15.0,4.25,38.5,12.75,1.5,2.25,14.5,0.75,0.25,3.5,0.5,18.5
09/05/2014,"Illinois St. @ Columbia, Mo.",1-3,4.0,0,0,44.0,29.0,129.0,0.116,42.0,3.0,5.0,43.0,7.0,0.0,16.0,6.0,55.0,0.0,Illinois St.,4,11.0,7.25,32.25,10.5,0.75,1.25,10.75,1.75,0.0,4.0,1.5,13.75
09/05/2014,"Xavier @ Columbia, Mo.",0-3,3.0,0,0,27.0,15.0,91.0,0.132,26.0,2.0,6.0,28.0,7.0,0.0,7.0,4.0,32.5,1.0,Xavier,3,9.0,5.0,30.333333333333332,8.666666666666666,0.6666666666666666,2.0,9.333333333333334,2.333333333333333,0.0,2.3333333333333335,1.3333333333333333,10.833333333333334
09/06/2014,"Lipscomb @ Columbia, Mo.",0-3,3.0,0,0,34.0,15.0,109.0,0.174,33.0,1.0,6.0,45.0,6.0,1.0,8.0,4.0,40.0,2.0,Lipscomb,3,11.333333333333334,5.0,36.333333333333336,11.0,0.3333333333333333,2.0,15.0,2.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,13.333333333333334
09/06/2014,@ Missouri,3-1,4.0,0,0,54.0,13.0,124.0,0.331,52.0,11.0,10.0,49.0,2.0,2.0,15.0,2.0,74.5,1.0,Missouri,4,13.5,3.25,31.0,13.0,2.75,2.5,12.25,0.5,0.5,3.75,0.5,18.625
09/13/2014,"Holy Cross @ West Point, N.Y.",3-0,3.0,0,0,52.0,12.0,115.0,0.348,45.0,6.0,4.0,32.0,2.0,1.0,4.0,0.0,61.0,0.0,Holy Cross,3,17.333333333333332,4.0,38.333333333333336,15.0,2.0,1.3333333333333333,10.666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,20.333333333333332
09/13/2014,"Binghamton @ West Point, N.Y.",3-1,4.0,0,0,60.0,21.0,136.0,0.287,55.0,6.0,10.0,54.0,4.0,4.0,8.0,0.0,74.0,0.0,Binghamton,4,15.0,5.25,34.0,13.75,1.5,2.5,13.5,1.0,1.0,2.0,0.0,18.5
