date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,Notre Dame,3-0,3.0,0,0,36.0,17.0,103.0,0.184,34.0,7.0,10.0,30.0,2.0,1.0,25.0,3.0,56.5,0.0,Notre Dame,3,12.0,5.666666666666667,34.333333333333336,11.333333333333334,2.3333333333333335,3.3333333333333335,10.0,0.6666666666666666,0.3333333333333333,8.333333333333334,1.0,18.833333333333332
08/30/2014,Louisville,1-3,4.0,0,0,64.0,25.0,180.0,0.217,60.0,5.0,7.0,78.0,4.0,1.0,11.0,3.0,75.5,0.0,Louisville,4,16.0,6.25,45.0,15.0,1.25,1.75,19.5,1.0,0.25,2.75,0.75,18.875
09/05/2014,@ Yale,3-0,3.0,0,0,50.0,8.0,111.0,0.378,41.0,5.0,7.0,40.0,3.0,5.0,2.0,0.0,61.0,0.0,Yale,3,16.666666666666668,2.6666666666666665,37.0,13.666666666666666,1.6666666666666667,2.3333333333333335,13.333333333333334,1.0,1.6666666666666667,0.6666666666666666,0.0,20.333333333333332
09/06/2014,@ Boston College,3-2,5.0,0,0,65.0,34.0,180.0,0.172,55.0,4.0,10.0,58.0,2.0,1.0,28.0,0.0,84.0,0.0,Boston College,5,13.0,6.8,36.0,11.0,0.8,2.0,11.6,0.4,0.2,5.6,0.0,16.8
09/06/2014,UAlbany,3-0,3.0,0,0,37.0,16.0,89.0,0.236,36.0,5.0,3.0,37.0,2.0,2.0,12.0,0.0,50.0,0.0,UAlbany,3,12.333333333333334,5.333333333333333,29.666666666666668,12.0,1.6666666666666667,1.0,12.333333333333334,0.6666666666666666,0.6666666666666666,4.0,0.0,16.666666666666668
09/12/2014,Tulsa,3-1,4.0,0,0,54.0,15.0,136.0,0.287,49.0,4.0,6.0,61.0,10.0,0.0,26.0,1.0,71.0,3.0,Tulsa,4,13.5,3.75,34.0,12.25,1.0,1.5,15.25,2.5,0.0,6.5,0.25,17.75
09/13/2014,@ Milwaukee,3-1,4.0,0,0,62.0,22.0,165.0,0.242,56.0,5.0,7.0,65.0,8.0,2.0,15.0,2.0,76.5,0.0,Milwaukee,4,15.5,5.5,41.25,14.0,1.25,1.75,16.25,2.0,0.5,3.75,0.5,19.125
09/13/2014,Iowa St.,3-1,4.0,0,0,59.0,17.0,137.0,0.307,56.0,6.0,6.0,48.0,5.0,2.0,26.0,3.0,80.0,0.0,Iowa St.,4,14.75,4.25,34.25,14.0,1.5,1.5,12.0,1.25,0.5,6.5,0.75,20.0
09/19/2014,"Duquesne @ Toledo, OH",3-0,3.0,0,0,37.0,12.0,91.0,0.275,36.0,5.0,5.0,36.0,1.0,0.0,14.0,1.0,49.0,3.0,Duquesne,3,12.333333333333334,4.0,30.333333333333332,12.0,1.6666666666666667,1.6666666666666667,12.0,0.3333333333333333,0.0,4.666666666666667,0.3333333333333333,16.333333333333332
09/19/2014,@ Toledo,3-0,3.0,0,0,52.0,7.0,112.0,0.402,46.0,2.0,4.0,48.0,1.0,0.0,14.0,2.0,61.0,0.0,Toledo,3,17.333333333333332,2.3333333333333335,37.333333333333336,15.333333333333334,0.6666666666666666,1.3333333333333333,16.0,0.3333333333333333,0.0,4.666666666666667,0.6666666666666666,20.333333333333332
