date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,Oakland,3-2,5.0,0,0,72.0,25.0,176.0,0.267,69.0,5.0,13.0,87.0,6.0,1.0,14.0,0.0,85.0,1.0,Oakland,5,14.4,5.0,35.2,13.8,1.0,2.6,17.4,1.2,0.2,2.8,0.0,17.0
08/30/2014,Purdue Fort Wayne,2-3,5.0,0,0,58.0,30.0,144.0,0.194,56.0,2.0,3.0,70.0,3.0,4.0,16.0,1.0,72.0,1.0,Purdue Fort Wayne,5,11.6,6.0,28.8,11.2,0.4,0.6,14.0,0.6,0.8,3.2,0.2,14.4
08/30/2014,Louisiana Tech,3-0,3.0,0,0,43.0,16.0,108.0,0.25,40.0,1.0,2.0,59.0,1.0,3.0,12.0,0.0,53.0,0.0,Louisiana Tech,3,14.333333333333334,5.333333333333333,36.0,13.333333333333334,0.3333333333333333,0.6666666666666666,19.666666666666668,0.3333333333333333,1.0,4.0,0.0,17.666666666666668
09/05/2014,"IUPUI @ Notre Dame, Ind.",3-1,4.0,0,0,67.0,22.0,172.0,0.262,63.0,1.0,6.0,78.0,1.0,4.0,8.0,1.0,76.0,0.0,IUPUI,4,16.75,5.5,43.0,15.75,0.25,1.5,19.5,0.25,1.0,2.0,0.25,19.0
09/06/2014,"Washington St. @ Notre Dame, Ind.",1-3,4.0,0,0,52.0,23.0,156.0,0.186,50.0,1.0,0.0,83.0,1.0,6.0,10.0,0.0,64.0,2.0,Washington St.,4,13.0,5.75,39.0,12.5,0.25,0.0,20.75,0.25,1.5,2.5,0.0,16.0
09/07/2014,@ Notre Dame,3-0,3.0,0,0,37.0,15.0,107.0,0.206,33.0,4.0,2.0,51.0,5.0,1.0,14.0,0.0,49.0,1.0,Notre Dame,3,12.333333333333334,5.0,35.666666666666664,11.0,1.3333333333333333,0.6666666666666666,17.0,1.6666666666666667,0.3333333333333333,4.666666666666667,0.0,16.333333333333332
09/12/2014,"Austin Peay @ Bowling Green, Ky.",3-1,4.0,0,0,49.0,10.0,139.0,0.281,46.0,6.0,2.0,73.0,4.0,5.0,8.0,0.0,64.0,1.0,Austin Peay,4,12.25,2.5,34.75,11.5,1.5,0.5,18.25,1.0,1.25,2.0,0.0,16.0
09/13/2014,Purdue,1-3,4.0,0,0,46.0,26.0,133.0,0.15,43.0,2.0,1.0,45.0,3.0,3.0,8.0,0.0,55.0,1.0,Purdue,4,11.5,6.5,33.25,10.75,0.5,0.25,11.25,0.75,0.75,2.0,0.0,13.75
09/13/2014,@ Western Ky.,0-3,3.0,0,0,37.0,15.0,108.0,0.204,36.0,2.0,2.0,42.0,5.0,0.0,6.0,2.0,42.0,2.0,Western Ky.,3,12.333333333333334,5.0,36.0,12.0,0.6666666666666666,0.6666666666666666,14.0,1.6666666666666667,0.0,2.0,0.6666666666666666,14.0
09/18/2014,@ Iona,3-1,4.0,0,0,53.0,23.0,129.0,0.233,48.0,5.0,7.0,55.0,4.0,3.0,12.0,4.0,67.0,1.0,Iona,4,13.25,5.75,32.25,12.0,1.25,1.75,13.75,1.0,0.75,3.0,1.0,16.75
09/19/2014,"St. Francis Brooklyn @ Stony Brook, N.Y.",3-0,3.0,0,0,45.0,17.0,115.0,0.243,43.0,7.0,6.0,50.0,4.0,1.0,4.0,0.0,55.0,0.0,St. Francis Brooklyn,3,15.0,5.666666666666667,38.333333333333336,14.333333333333334,2.3333333333333335,2.0,16.666666666666668,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,18.333333333333332
09/19/2014,"Kennesaw St. @ Stony Brook, N.Y.",3-1,4.0,0,0,50.0,13.0,112.0,0.33,49.0,7.0,5.0,51.0,7.0,1.0,6.0,1.0,61.0,2.0,Kennesaw St.,4,12.5,3.25,28.0,12.25,1.75,1.25,12.75,1.75,0.25,1.5,0.25,15.25
09/20/2014,@ Stony Brook,2-3,5.0,0,0,63.0,30.0,168.0,0.196,60.0,2.0,10.0,67.0,7.0,2.0,6.0,4.0,70.0,1.0,Stony Brook,5,12.6,6.0,33.6,12.0,0.4,2.0,13.4,1.4,0.4,1.2,0.8,14.0
09/26/2014,Ball St.,2-3,5.0,0,0,54.0,24.0,124.0,0.242,54.0,9.0,5.0,43.0,6.0,5.0,10.0,0.0,73.0,0.0,Ball St.,5,10.8,4.8,24.8,10.8,1.8,1.0,8.6,1.2,1.0,2.0,0.0,14.6
09/27/2014,Toledo,3-0,3.0,0,0,48.0,14.0,104.0,0.327,45.0,4.0,6.0,47.0,2.0,2.0,6.0,1.0,57.0,2.0,Toledo,3,16.0,4.666666666666667,34.666666666666664,15.0,1.3333333333333333,2.0,15.666666666666666,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,19.0
10/02/2014,@ NIU,1-3,4.0,0,0,47.0,21.0,136.0,0.191,45.0,2.0,7.0,46.0,2.0,4.0,4.0,0.0,55.0,1.0,NIU,4,11.75,5.25,34.0,11.25,0.5,1.75,11.5,0.5,1.0,1.0,0.0,13.75
10/04/2014,@ Bowling Green,3-2,5.0,0,0,65.0,23.0,180.0,0.233,64.0,3.0,6.0,80.0,6.0,2.0,13.0,0.0,76.5,2.0,Bowling Green,5,13.0,4.6,36.0,12.8,0.6,1.2,16.0,1.2,0.4,2.6,0.0,15.3
10/10/2014,@ Central Mich.,3-1,4.0,0,0,66.0,20.0,158.0,0.291,61.0,1.0,7.0,63.0,4.0,2.0,14.0,0.0,76.0,0.0,Central Mich.,4,16.5,5.0,39.5,15.25,0.25,1.75,15.75,1.0,0.5,3.5,0.0,19.0
10/11/2014,@ Eastern Mich.,3-0,3.0,0,0,43.0,17.0,128.0,0.203,42.0,1.0,6.0,63.0,2.0,4.0,18.0,0.0,57.0,1.0,Eastern Mich.,3,14.333333333333334,5.666666666666667,42.666666666666664,14.0,0.3333333333333333,2.0,21.0,0.6666666666666666,1.3333333333333333,6.0,0.0,19.0
10/14/2014,@ Milwaukee,1-3,4.0,0,0,45.0,25.0,134.0,0.149,43.0,1.0,6.0,47.0,3.0,1.0,20.0,0.0,57.0,1.0,Milwaukee,4,11.25,6.25,33.5,10.75,0.25,1.5,11.75,0.75,0.25,5.0,0.0,14.25
10/17/2014,Buffalo,3-1,4.0,0,0,63.0,13.0,138.0,0.362,57.0,3.0,4.0,56.0,3.0,4.0,8.0,0.0,74.0,0.0,Buffalo,4,15.75,3.25,34.5,14.25,0.75,1.0,14.0,0.75,1.0,2.0,0.0,18.5
10/18/2014,Akron,3-0,3.0,0,0,46.0,17.0,113.0,0.257,45.0,6.0,1.0,49.0,3.0,2.0,2.0,2.0,55.0,0.0,Akron,3,15.333333333333334,5.666666666666667,37.666666666666664,15.0,2.0,0.3333333333333333,16.333333333333332,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,18.333333333333332
10/21/2014,@ Purdue Fort Wayne,3-1,4.0,0,0,59.0,14.0,117.0,0.385,58.0,1.0,5.0,58.0,5.0,4.0,6.0,4.0,67.0,1.0,Purdue Fort Wayne,4,14.75,3.5,29.25,14.5,0.25,1.25,14.5,1.25,1.0,1.5,1.0,16.75
10/24/2014,@ Ohio,1-3,4.0,0,0,39.0,19.0,141.0,0.142,36.0,2.0,3.0,58.0,7.0,3.0,6.0,0.0,47.0,0.0,Ohio,4,9.75,4.75,35.25,9.0,0.5,0.75,14.5,1.75,0.75,1.5,0.0,11.75
