date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,"Colorado @ DeKalb, Ill.",3-2,5.0,0,0,58.0,13.0,131.0,0.344,53.0,9.0,10.0,49.0,9.0,6.0,9.0,1.0,77.5,0.0,Colorado,5,11.6,2.6,26.2,10.6,1.8,2.0,9.8,1.8,1.2,1.8,0.2,15.5
08/30/2014,@ NIU,3-0,3.0,0,0,51.0,12.0,105.0,0.371,46.0,1.0,9.0,48.0,8.0,3.0,10.0,0.0,60.0,0.0,NIU,3,17.0,4.0,35.0,15.333333333333334,0.3333333333333333,3.0,16.0,2.6666666666666665,1.0,3.3333333333333335,0.0,20.0
08/30/2014,"Presbyterian @ DeKalb, Ill.",3-0,3.0,0,0,40.0,12.0,84.0,0.333,38.0,3.0,7.0,39.0,5.0,7.0,8.0,0.0,54.0,0.0,Presbyterian,3,13.333333333333334,4.0,28.0,12.666666666666666,1.0,2.3333333333333335,13.0,1.6666666666666667,2.3333333333333335,2.6666666666666665,0.0,18.0
09/05/2014,"Cal St. Fullerton @ San Diego, CA",3-1,4.0,0,0,55.0,23.0,135.0,0.237,48.0,7.0,5.0,39.0,1.0,2.0,20.0,3.0,74.0,1.0,Cal St. Fullerton,4,13.75,5.75,33.75,12.0,1.75,1.25,9.75,0.25,0.5,5.0,0.75,18.5
09/06/2014,@ San Diego,0-3,3.0,0,0,38.0,12.0,107.0,0.243,34.0,0.0,7.0,42.0,9.0,3.0,6.0,4.0,44.0,0.0,San Diego,3,12.666666666666666,4.0,35.666666666666664,11.333333333333334,0.0,2.3333333333333335,14.0,3.0,1.0,2.0,1.3333333333333333,14.666666666666666
09/06/2014,"Brown @ San Diego, CA",3-0,3.0,0,0,43.0,15.0,116.0,0.241,43.0,4.0,5.0,60.0,5.0,0.0,18.0,1.0,56.0,1.0,Brown,3,14.333333333333334,5.0,38.666666666666664,14.333333333333334,1.3333333333333333,1.6666666666666667,20.0,1.6666666666666667,0.0,6.0,0.3333333333333333,18.666666666666668
09/12/2014,Youngstown St.,3-0,3.0,0,0,50.0,13.0,104.0,0.356,49.0,5.0,8.0,46.0,3.0,0.0,12.0,2.0,61.0,0.0,Youngstown St.,3,16.666666666666668,4.333333333333333,34.666666666666664,16.333333333333332,1.6666666666666667,2.6666666666666665,15.333333333333334,1.0,0.0,4.0,0.6666666666666666,20.333333333333332
09/12/2014,Loyola Chicago,3-1,4.0,0,0,52.0,21.0,137.0,0.226,46.0,6.0,9.0,59.0,4.0,1.0,14.0,0.0,66.0,2.0,Loyola Chicago,4,13.0,5.25,34.25,11.5,1.5,2.25,14.75,1.0,0.25,3.5,0.0,16.5
09/13/2014,Virginia,3-0,3.0,0,0,46.0,13.0,114.0,0.289,43.0,2.0,6.0,60.0,2.0,1.0,12.0,1.0,55.0,2.0,Virginia,3,15.333333333333334,4.333333333333333,38.0,14.333333333333334,0.6666666666666666,2.0,20.0,0.6666666666666666,0.3333333333333333,4.0,0.3333333333333333,18.333333333333332
09/18/2014,Ohio,3-2,5.0,0,0,65.0,29.0,166.0,0.217,65.0,6.0,9.0,74.0,3.0,5.0,22.0,0.0,87.0,0.0,Ohio,5,13.0,5.8,33.2,13.0,1.2,1.8,14.8,0.6,1.0,4.4,0.0,17.4
09/21/2014,Green Bay,3-0,3.0,0,0,41.0,16.0,89.0,0.281,35.0,8.0,3.0,41.0,2.0,3.0,10.0,1.0,57.0,2.0,Green Bay,3,13.666666666666666,5.333333333333333,29.666666666666668,11.666666666666666,2.6666666666666665,1.0,13.666666666666666,0.6666666666666666,1.0,3.3333333333333335,0.3333333333333333,19.0
09/26/2014,Rutgers,3-0,3.0,0,0,40.0,13.0,99.0,0.273,36.0,6.0,6.0,46.0,2.0,4.0,8.0,1.0,54.0,2.0,Rutgers,3,13.333333333333334,4.333333333333333,33.0,12.0,2.0,2.0,15.333333333333334,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.3333333333333333,18.0
09/27/2014,Maryland,3-2,5.0,0,0,61.0,23.0,150.0,0.253,59.0,2.0,11.0,65.0,11.0,3.0,12.0,0.0,72.0,1.0,Maryland,5,12.2,4.6,30.0,11.8,0.4,2.2,13.0,2.2,0.6,2.4,0.0,14.4
10/01/2014,Wisconsin,0-3,3.0,0,0,45.0,17.0,115.0,0.243,44.0,5.0,6.0,45.0,4.0,1.0,0.0,0.0,51.0,1.0,Wisconsin,3,15.0,5.666666666666667,38.333333333333336,14.666666666666666,1.6666666666666667,2.0,15.0,1.3333333333333333,0.3333333333333333,0.0,0.0,17.0
