date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,"Rhode Island @ Newark, Del.",0-3,3.0,0,0,29.0,26.0,102.0,0.029,26.0,2.0,11.0,37.0,3.0,0.0,8.0,3.0,35.0,1.0,Rhode Island,3,9.666666666666666,8.666666666666666,34.0,8.666666666666666,0.6666666666666666,3.6666666666666665,12.333333333333334,1.0,0.0,2.6666666666666665,1.0,11.666666666666666
08/30/2014,@ Delaware,3-2,5.0,0,0,64.0,32.0,163.0,0.196,63.0,13.0,19.0,62.0,5.0,4.0,12.0,4.0,87.0,3.0,Delaware,5,12.8,6.4,32.6,12.6,2.6,3.8,12.4,1.0,0.8,2.4,0.8,17.4
08/30/2014,"UAlbany @ Newark, Del.",3-0,3.0,0,0,43.0,21.0,113.0,0.195,40.0,4.0,12.0,45.0,5.0,3.0,20.0,1.0,60.0,0.0,UAlbany,3,14.333333333333334,7.0,37.666666666666664,13.333333333333334,1.3333333333333333,4.0,15.0,1.6666666666666667,1.0,6.666666666666667,0.3333333333333333,20.0
09/05/2014,@ Arizona,0-3,3.0,0,0,30.0,25.0,109.0,0.046,30.0,2.0,11.0,46.0,2.0,2.0,4.0,0.0,36.0,1.0,Arizona,3,10.0,8.333333333333334,36.333333333333336,10.0,0.6666666666666666,3.6666666666666665,15.333333333333334,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,12.0
09/05/2014,CSUN @ Unknown,1-3,4.0,0,0,40.0,29.0,132.0,0.083,36.0,3.0,12.0,52.0,1.0,4.0,6.0,1.0,50.0,0.0,CSUN,4,10.0,7.25,33.0,9.0,0.75,3.0,13.0,0.25,1.0,1.5,0.25,12.5
09/06/2014,"Alabama St. @ Tucson, Ariz.",3-0,3.0,0,0,39.0,7.0,84.0,0.381,33.0,6.0,14.0,30.0,2.0,2.0,14.0,0.0,54.0,0.0,Alabama St.,3,13.0,2.3333333333333335,28.0,11.0,2.0,4.666666666666667,10.0,0.6666666666666666,0.6666666666666666,4.666666666666667,0.0,18.0
09/12/2014,"Virginia @ Evanston, Ill.",3-2,5.0,0,0,71.0,24.0,168.0,0.28,69.0,8.0,10.0,68.0,7.0,0.0,10.0,6.0,84.0,0.0,Virginia,5,14.2,4.8,33.6,13.8,1.6,2.0,13.6,1.4,0.0,2.0,1.2,16.8
09/12/2014,@ Northwestern,1-3,4.0,0,0,39.0,31.0,143.0,0.056,39.0,4.0,8.0,50.0,6.0,0.0,18.0,0.0,52.0,0.0,Northwestern,4,9.75,7.75,35.75,9.75,1.0,2.0,12.5,1.5,0.0,4.5,0.0,13.0
09/13/2014,"Youngstown St. @ Evanston, Ill.",1-3,4.0,0,0,56.0,28.0,147.0,0.19,55.0,11.0,9.0,64.0,3.0,4.0,12.0,5.0,77.0,2.0,Youngstown St.,4,14.0,7.0,36.75,13.75,2.75,2.25,16.0,0.75,1.0,3.0,1.25,19.25
09/19/2014,@ UNI,0-3,3.0,0,0,31.0,20.0,118.0,0.093,30.0,2.0,6.0,59.0,7.0,3.0,6.0,5.0,39.0,1.0,UNI,3,10.333333333333334,6.666666666666667,39.333333333333336,10.0,0.6666666666666666,2.0,19.666666666666668,2.333333333333333,1.0,2.0,1.6666666666666667,13.0
