date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,"William & Mary @ University Park, Pa.",0-3,3.0,0,0,31.0,21.0,114.0,0.088,28.0,3.0,7.0,50.0,4.0,1.0,4.0,0.0,37.0,0.0,William & Mary,3,10.333333333333334,7.0,38.0,9.333333333333334,1.0,2.3333333333333335,16.666666666666668,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,12.333333333333334
08/30/2014,@ Penn St.,0-3,3.0,0,0,12.0,17.0,67.0,-0.075,12.0,1.0,8.0,22.0,4.0,1.0,4.0,1.0,16.0,6.0,Penn St.,3,4.0,5.666666666666667,22.333333333333332,4.0,0.3333333333333333,2.6666666666666665,7.333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,5.333333333333333
08/30/2014,"TCU @ University Park, Pa.",1-3,4.0,0,0,40.0,15.0,113.0,0.221,38.0,1.0,3.0,46.0,6.0,0.0,12.0,8.0,47.0,7.0,TCU,4,10.0,3.75,28.25,9.5,0.25,0.75,11.5,1.5,0.0,3.0,2.0,11.75
09/03/2014,@ St. Francis Brooklyn,3-0,3.0,0,0,37.0,7.0,87.0,0.345,36.0,7.0,11.0,37.0,6.0,0.0,17.0,0.0,52.5,1.0,St. Francis Brooklyn,3,12.333333333333334,2.3333333333333335,29.0,12.0,2.3333333333333335,3.6666666666666665,12.333333333333334,2.0,0.0,5.666666666666667,0.0,17.5
09/05/2014,"Hartford @ Fairfield, CT",0-3,3.0,0,0,30.0,19.0,110.0,0.1,29.0,0.0,5.0,48.0,5.0,0.0,8.0,0.0,34.0,0.0,Hartford,3,10.0,6.333333333333333,36.666666666666664,9.666666666666666,0.0,1.6666666666666667,16.0,1.6666666666666667,0.0,2.6666666666666665,0.0,11.333333333333334
09/05/2014,@ Sacred Heart,2-3,5.0,0,0,54.0,15.0,147.0,0.265,51.0,6.0,6.0,65.0,7.0,4.0,14.0,4.0,71.0,3.0,Sacred Heart,5,10.8,3.0,29.4,10.2,1.2,1.2,13.0,1.4,0.8,2.8,0.8,14.2
09/06/2014,"Rhode Island @ Fairfield, CT",0-3,3.0,0,0,38.0,19.0,141.0,0.135,37.0,2.0,5.0,54.0,4.0,0.0,14.0,1.0,47.0,0.0,Rhode Island,3,12.666666666666666,6.333333333333333,47.0,12.333333333333334,0.6666666666666666,1.6666666666666667,18.0,1.3333333333333333,0.0,4.666666666666667,0.3333333333333333,15.666666666666666
09/12/2014,Bryant,3-1,4.0,0,0,47.0,18.0,152.0,0.191,43.0,9.0,7.0,73.0,2.0,4.0,10.0,0.0,65.0,0.0,Bryant,4,11.75,4.5,38.0,10.75,2.25,1.75,18.25,0.5,1.0,2.5,0.0,16.25
09/13/2014,Hartford,3-0,3.0,0,0,42.0,12.0,107.0,0.28,40.0,5.0,6.0,46.0,6.0,3.0,14.0,3.0,57.0,2.0,Hartford,3,14.0,4.0,35.666666666666664,13.333333333333334,1.6666666666666667,2.0,15.333333333333334,2.0,1.0,4.666666666666667,1.0,19.0
09/13/2014,La Salle,1-3,4.0,0,0,57.0,28.0,177.0,0.164,53.0,7.0,7.0,92.0,11.0,2.0,20.0,2.0,76.0,2.0,La Salle,4,14.25,7.0,44.25,13.25,1.75,1.75,23.0,2.75,0.5,5.0,0.5,19.0
09/18/2014,Western Mich.,1-3,4.0,0,0,41.0,27.0,129.0,0.109,39.0,4.0,7.0,50.0,5.0,2.0,6.0,5.0,50.0,5.0,Western Mich.,4,10.25,6.75,32.25,9.75,1.0,1.75,12.5,1.25,0.5,1.5,1.25,12.5
