date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,"Bethune-Cookman @ Boca Raton, Fla.",3-0,3.0,0,0,32.0,15.0,84.0,0.202,32.0,8.0,7.0,37.0,9.0,0.0,8.0,1.0,44.0,0.0,Bethune-Cookman,3,10.666666666666666,5.0,28.0,10.666666666666666,2.6666666666666665,2.3333333333333335,12.333333333333334,3.0,0.0,2.6666666666666665,0.3333333333333333,14.666666666666666
08/29/2014,"McNeese @ Boca Raton, Fla.",3-2,5.0,0,0,55.0,27.0,160.0,0.175,50.0,6.0,15.0,59.0,11.0,1.0,24.0,6.0,74.0,4.0,McNeese,5,11.0,5.4,32.0,10.0,1.2,3.0,11.8,2.2,0.2,4.8,1.2,14.8
08/30/2014,@ Fla. Atlantic,1-3,4.0,0,0,48.0,24.0,142.0,0.169,46.0,8.0,6.0,56.0,8.0,0.0,14.0,1.0,63.0,1.0,Fla. Atlantic,4,12.0,6.0,35.5,11.5,2.0,1.5,14.0,2.0,0.0,3.5,0.25,15.75
09/05/2014,"Charleston So. @ Charleston, S.C.",3-1,4.0,0,0,61.0,20.0,164.0,0.25,59.0,5.0,10.0,56.0,5.0,1.0,10.0,4.0,72.0,3.0,Charleston So.,4,15.25,5.0,41.0,14.75,1.25,2.5,14.0,1.25,0.25,2.5,1.0,18.0
09/06/2014,"N.C. A&T @ Charleston, S.C.",3-0,3.0,0,0,38.0,23.0,118.0,0.127,36.0,3.0,4.0,52.0,3.0,0.0,12.0,0.0,47.0,0.0,N.C. A&T,3,12.666666666666666,7.666666666666667,39.333333333333336,12.0,1.0,1.3333333333333333,17.333333333333332,1.0,0.0,4.0,0.0,15.666666666666666
09/06/2014,@ The Citadel,3-1,4.0,0,0,51.0,20.0,134.0,0.231,46.0,8.0,9.0,49.0,3.0,3.0,12.0,0.0,68.0,1.0,The Citadel,4,12.75,5.0,33.5,11.5,2.0,2.25,12.25,0.75,0.75,3.0,0.0,17.0
09/12/2014,"Cal St. Fullerton @ Charleston, S.C.",1-3,4.0,0,0,49.0,21.0,141.0,0.199,45.0,5.0,6.0,61.0,8.0,1.0,20.0,5.0,65.0,1.0,Cal St. Fullerton,4,12.25,5.25,35.25,11.25,1.25,1.5,15.25,2.0,0.25,5.0,1.25,16.25
09/13/2014,"Wake Forest @ Charleston, S.C.",0-3,3.0,0,0,41.0,18.0,108.0,0.213,40.0,6.0,7.0,38.0,6.0,1.0,6.0,1.0,51.0,0.0,Wake Forest,3,13.666666666666666,6.0,36.0,13.333333333333334,2.0,2.3333333333333335,12.666666666666666,2.0,0.3333333333333333,2.0,0.3333333333333333,17.0
09/13/2014,@ Col. of Charleston,0-3,3.0,0,0,37.0,15.0,108.0,0.204,33.0,3.0,7.0,30.0,5.0,0.0,4.0,2.0,42.0,0.0,Col. of Charleston,3,12.333333333333334,5.0,36.0,11.0,1.0,2.3333333333333335,10.0,1.6666666666666667,0.0,1.3333333333333333,0.6666666666666666,14.0
09/19/2014,@ Chattanooga,0-3,3.0,0,0,32.0,25.0,116.0,0.06,27.0,3.0,2.0,44.0,9.0,1.0,6.0,0.0,39.0,0.0,Chattanooga,3,10.666666666666666,8.333333333333334,38.666666666666664,9.0,1.0,0.6666666666666666,14.666666666666666,3.0,0.3333333333333333,2.0,0.0,13.0
