date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/29/2014,@ San Francisco,0-3,3.0,0,0,35.0,12.0,114.0,0.202,34.0,1.0,9.0,45.0,5.0,0.0,12.0,1.0,42.0,1.0,San Francisco,3,11.666666666666666,4.0,38.0,11.333333333333334,0.3333333333333333,3.0,15.0,1.6666666666666667,0.0,4.0,0.3333333333333333,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/30/2014,Fordham @ San Francisco,3-0,3.0,0,0,40.0,12.0,89.0,0.315,39.0,8.0,11.0,46.0,3.0,2.0,16.0,0.0,58.0,1.0,Fordham,3,13.333333333333334,4.0,29.666666666666668,13.0,2.6666666666666665,3.6666666666666665,15.333333333333334,1.0,0.6666666666666666,5.333333333333333,0.0,19.33333333333333,,5.833333333333333,,2.0,,19.0,,0.101,,5.666666666666667,,0.16666666666666666,,1.5,,7.5,,0.0,,2.0,,0.16666666666666666,,7.0
08/30/2014,Georgia @ San Francisco,3-1,4.0,0,0,50.0,27.0,127.0,0.181,47.0,12.0,8.0,51.0,4.0,1.0,18.0,2.0,72.0,0.0,Georgia,4,12.5,6.75,31.75,11.75,3.0,2.0,12.75,1.0,0.25,4.5,0.5,18.0,,8.333333333333334,,2.6666666666666665,,22.555555555555557,,0.17233333333333334,,8.111111111111112,,1.0,,2.222222222222222,,10.111111111111112,,0.2222222222222222,,3.1111111111111107,,0.1111111111111111,,11.111111111111109
09/05/2014,Georgia Tech,3-0,3.0,0,0,43.0,15.0,116.0,0.241,43.0,7.0,3.0,61.0,1.0,1.0,18.0,1.0,60.0,0.0,Georgia Tech,3,14.333333333333334,5.0,38.66666666666666,14.333333333333334,2.333333333333333,1.0,20.33333333333333,0.3333333333333333,0.3333333333333333,6.0,0.3333333333333333,20.0,12.5,9.375,4.916666666666667,3.6875,33.13888888888889,24.854166666666668,0.23266666666666666,0.1745,12.027777777777779,9.020833333333334,2.0,1.5,2.888888888888889,2.1666666666666665,14.361111111111112,10.770833333333334,0.3055555555555555,0.22916666666666666,4.611111111111111,3.458333333333333,0.27777777777777773,0.20833333333333331,17.11111111111111,12.833333333333332
09/06/2014,Texas Southern,3-1,4.0,0,0,58.0,15.0,118.0,0.364,54.0,7.0,9.0,48.0,4.0,2.0,18.0,0.0,76.0,0.0,Texas Southern,4,14.5,3.75,29.5,13.5,1.75,2.25,12.0,1.0,0.5,4.5,0.0,19.0,13.388888888888891,10.366666666666667,5.25,3.95,33.36111111111111,27.616666666666664,0.24566666666666667,0.1878,13.027777777777777,10.083333333333334,2.6666666666666665,1.6666666666666665,2.222222222222222,1.9333333333333331,16.13888888888889,12.683333333333334,0.4166666666666667,0.25,5.277777777777778,3.9666666666666663,0.27777777777777773,0.2333333333333333,19.11111111111111,14.266666666666666
09/06/2014,Oklahoma,3-2,5.0,0,0,63.0,29.0,170.0,0.2,61.0,3.0,9.0,72.0,6.0,1.0,20.0,2.0,77.0,0.0,Oklahoma,5,12.6,5.8,34.0,12.2,0.6,1.8,14.4,1.2,0.2,4.0,0.4,15.4,13.777777777777779,11.055555555555557,5.166666666666667,3.9166666666666665,33.30555555555555,27.930555555555554,0.262,0.21716666666666665,13.194444444444443,10.652777777777779,2.361111111111111,1.6805555555555554,1.75,1.986111111111111,15.027777777777777,12.569444444444443,0.3611111111111111,0.2916666666666667,5.0,4.055555555555555,0.27777777777777773,0.19444444444444442,19.0,15.055555555555555
09/12/2014,"Stony Brook @ Fayetteville, Ark.",3-0,3.0,0,0,42.0,17.0,105.0,0.238,36.0,7.0,9.0,48.0,2.0,2.0,4.0,0.0,53.0,3.0,Stony Brook,3,14.0,5.666666666666667,35.0,12.0,2.333333333333333,3.0,16.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,17.666666666666668,13.811111111111112,11.276190476190477,4.8500000000000005,4.185714285714286,34.05555555555555,28.797619047619044,0.2683333333333333,0.2147142857142857,13.344444444444443,10.873809523809525,1.561111111111111,1.5261904761904759,1.6833333333333333,1.9595238095238094,15.577777777777776,12.83095238095238,0.3444444444444444,0.2785714285714286,4.833333333333333,4.0476190476190474,0.24444444444444446,0.22380952380952376,18.133333333333333,15.104761904761904
09/13/2014,"South Dakota @ Fayetteville, Ark.",3-0,3.0,0,0,50.0,16.0,113.0,0.301,44.0,3.0,7.0,53.0,2.0,0.0,6.0,0.0,56.0,1.0,South Dakota,3,16.666666666666668,5.333333333333333,37.66666666666666,14.666666666666666,1.0,2.333333333333333,17.666666666666668,0.6666666666666666,0.0,2.0,0.0,18.666666666666668,13.699999999999998,11.616666666666667,5.072222222222222,4.370833333333334,32.833333333333336,29.572916666666664,0.26733333333333337,0.21762499999999999,12.566666666666668,11.014583333333334,1.5611111111111111,1.6270833333333332,2.35,2.0895833333333336,14.133333333333333,13.227083333333333,0.45555555555555555,0.32708333333333334,3.277777777777778,3.708333333333333,0.13333333333333333,0.1958333333333333,17.355555555555558,15.425
09/13/2014,@ Arkansas,3-2,5.0,0,0,62.0,35.0,182.0,0.148,61.0,9.0,11.0,78.0,1.0,1.0,12.0,0.0,78.0,0.0,Arkansas,5,12.4,7.0,36.4,12.2,1.8,2.2,15.6,0.2,0.2,2.4,0.0,15.6,14.422222222222222,12.177777777777779,5.6000000000000005,4.477777777777778,35.55555555555555,30.47222222222222,0.24633333333333332,0.22688888888888886,12.955555555555556,11.420370370370371,1.3111111111111111,1.5574074074074074,2.3777777777777778,2.1166666666666667,16.022222222222222,13.72037037037037,0.2888888888888889,0.29074074074074074,2.444444444444444,3.518518518518518,0.13333333333333333,0.17407407407407405,17.244444444444444,15.785185185185185
09/19/2014,Houston Christian,3-0,3.0,0,0,48.0,11.0,105.0,0.352,41.0,3.0,4.0,47.0,0.0,2.0,12.0,1.0,59.0,2.0,Houston Christian,3,16.0,3.6666666666666665,35.0,13.666666666666666,1.0,1.3333333333333333,15.666666666666666,0.0,0.6666666666666666,4.0,0.3333333333333333,19.666666666666668,14.355555555555556,12.200000000000001,6.0,4.73,36.355555555555554,31.064999999999998,0.22899999999999998,0.219,12.955555555555556,11.498333333333335,1.711111111111111,1.5816666666666666,2.511111111111111,2.125,16.42222222222222,13.908333333333335,0.2888888888888889,0.2816666666666667,1.9111111111111108,3.4066666666666663,0.0,0.15666666666666665,17.311111111111114,15.766666666666666
