date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,Georgetown,3-0,3.0,0,0,50.0,10.0,133.0,0.301,42.0,3.0,13.0,70.0,1.0,0.0,10.0,3.0,58.0,1.0,Georgetown,3,16.666666666666668,3.3333333333333335,44.333333333333336,14.0,1.0,4.333333333333333,23.333333333333332,0.3333333333333333,0.0,3.3333333333333335,1.0,19.333333333333332
08/30/2014,@ George Mason,3-0,3.0,0,0,42.0,6.0,92.0,0.391,38.0,9.0,5.0,50.0,3.0,4.0,15.0,0.0,62.5,0.0,George Mason,3,14.0,2.0,30.666666666666668,12.666666666666666,3.0,1.6666666666666667,16.666666666666668,1.0,1.3333333333333333,5.0,0.0,20.833333333333332
08/30/2014,"Howard @ Fairfax, Va.",3-1,4.0,0,0,53.0,20.0,160.0,0.206,49.0,4.0,7.0,80.0,4.0,3.0,12.0,0.0,66.0,1.0,Howard,4,13.25,5.0,40.0,12.25,1.0,1.75,20.0,1.0,0.75,3.0,0.0,16.5
09/05/2014,Marquette,0-3,3.0,0,0,29.0,20.0,118.0,0.076,28.0,3.0,8.0,55.0,1.0,1.0,10.0,1.0,38.0,2.0,Marquette,3,9.666666666666666,6.666666666666667,39.333333333333336,9.333333333333334,1.0,2.6666666666666665,18.333333333333332,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.3333333333333333,12.666666666666666
09/07/2014,Florida St.,2-3,5.0,0,0,55.0,18.0,139.0,0.266,51.0,5.0,5.0,55.0,6.0,2.0,8.0,1.0,66.0,1.0,Florida St.,5,11.0,3.6,27.8,10.2,1.0,1.0,11.0,1.2,0.4,1.6,0.2,13.2
09/10/2014,Coppin St.,3-0,3.0,0,0,44.0,10.0,97.0,0.351,40.0,7.0,6.0,34.0,1.0,0.0,16.0,4.0,59.0,0.0,Coppin St.,3,14.666666666666666,3.3333333333333335,32.333333333333336,13.333333333333334,2.3333333333333335,2.0,11.333333333333334,0.3333333333333333,0.0,5.333333333333333,1.3333333333333333,19.666666666666668
09/12/2014,"Penn St. @ Villanova, Pa.",1-3,4.0,0,0,33.0,21.0,114.0,0.105,30.0,4.0,13.0,46.0,14.0,1.0,6.0,0.0,41.0,1.0,Penn St.,4,8.25,5.25,28.5,7.5,1.0,3.25,11.5,3.5,0.25,1.5,0.0,10.25
09/13/2014,@ Villanova,3-0,3.0,0,0,44.0,13.0,111.0,0.279,40.0,7.0,8.0,55.0,1.0,1.0,12.0,4.0,58.0,2.0,Villanova,3,14.666666666666666,4.333333333333333,37.0,13.333333333333334,2.3333333333333335,2.6666666666666665,18.333333333333332,0.3333333333333333,0.3333333333333333,4.0,1.3333333333333333,19.333333333333332
09/13/2014,"Kansas @ Villanova, PA",1-3,4.0,0,0,45.0,25.0,144.0,0.139,40.0,2.0,7.0,52.0,7.0,2.0,12.0,4.0,55.0,0.0,Kansas,4,11.25,6.25,36.0,10.0,0.5,1.75,13.0,1.75,0.5,3.0,1.0,13.75
09/19/2014,"Princeton @ New Brunswick,N.J.",3-1,4.0,0,0,62.0,12.0,154.0,0.325,55.0,6.0,10.0,71.0,7.0,0.0,16.0,4.0,76.0,1.0,Princeton,4,15.5,3.0,38.5,13.75,1.5,2.5,17.75,1.75,0.0,4.0,1.0,19.0
