date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,Ohio St.,3-0,3.0,0,0,42.0,14.0,98.0,0.286,39.0,2.0,5.0,51.0,1.0,4.0,8.0,2.0,52.0,0.0,Ohio St.,3,14.0,4.666666666666667,32.666666666666664,13.0,0.6666666666666666,1.6666666666666667,17.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,17.333333333333332
08/30/2014,Illinois St.,3-2,5.0,0,0,64.0,22.0,159.0,0.264,60.0,9.0,5.0,83.0,2.0,1.0,14.0,1.0,81.0,2.0,Illinois St.,5,12.8,4.4,31.8,12.0,1.8,1.0,16.6,0.4,0.2,2.8,0.2,16.2
08/30/2014,Central Ark.,3-0,3.0,0,0,42.0,11.0,85.0,0.365,40.0,6.0,2.0,41.0,2.0,2.0,17.0,4.0,58.5,1.0,Central Ark.,3,14.0,3.6666666666666665,28.333333333333332,13.333333333333334,2.0,0.6666666666666666,13.666666666666666,0.6666666666666666,0.6666666666666666,5.666666666666667,1.3333333333333333,19.5
09/04/2014,"St. John's (NY) @ Honolulu, O'ahu",3-1,4.0,0,0,50.0,20.0,106.0,0.283,49.0,4.0,4.0,40.0,6.0,5.0,18.0,0.0,68.0,2.0,St. John's ,4,12.5,5.0,26.5,12.25,1.0,1.0,10.0,1.5,1.25,4.5,0.0,17.0
09/05/2014,@ Hawaii,3-2,5.0,0,0,59.0,21.0,143.0,0.266,59.0,6.0,10.0,61.0,7.0,2.0,26.0,0.0,80.0,0.0,Hawaii,5,11.8,4.2,28.6,11.8,1.2,2.0,12.2,1.4,0.4,5.2,0.0,16.0
09/06/2014,"New Mexico @ Honolulu, O'ahu",3-1,4.0,0,0,69.0,16.0,149.0,0.356,66.0,5.0,10.0,48.0,2.0,0.0,15.0,2.0,81.5,0.0,New Mexico,4,17.25,4.0,37.25,16.5,1.25,2.5,12.0,0.5,0.0,3.75,0.5,20.375
09/12/2014,Michigan St.,3-1,4.0,0,0,59.0,16.0,137.0,0.314,56.0,4.0,4.0,59.0,2.0,5.0,14.0,1.0,75.0,2.0,Michigan St.,4,14.75,4.0,34.25,14.0,1.0,1.0,14.75,0.5,1.25,3.5,0.25,18.75
09/13/2014,Michigan,3-0,3.0,0,0,50.0,14.0,104.0,0.346,50.0,5.0,5.0,41.0,2.0,0.0,14.0,3.0,62.0,0.0,Michigan,3,16.666666666666668,4.666666666666667,34.666666666666664,16.666666666666668,1.6666666666666667,1.6666666666666667,13.666666666666666,0.6666666666666666,0.0,4.666666666666667,1.0,20.666666666666668
09/15/2014,@ Portland St.,3-1,4.0,0,0,51.0,18.0,139.0,0.237,48.0,6.0,8.0,62.0,6.0,4.0,14.0,4.0,68.0,0.0,Portland St.,4,12.75,4.5,34.75,12.0,1.5,2.0,15.5,1.5,1.0,3.5,1.0,17.0
09/23/2014,Seattle U,3-0,3.0,0,0,36.0,12.0,80.0,0.3,33.0,6.0,5.0,34.0,2.0,1.0,6.0,0.0,46.0,2.0,Seattle U,3,12.0,4.0,26.666666666666668,11.0,2.0,1.6666666666666667,11.333333333333334,0.6666666666666666,0.3333333333333333,2.0,0.0,15.333333333333334
