date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,@ Arizona St.,0-3,3.0,0,0,26.0,20.0,96.0,0.062,26.0,4.0,6.0,47.0,8.0,1.0,10.0,0.0,36.0,1.0,Arizona St.,3,8.666666666666666,6.666666666666667,32.0,8.666666666666666,1.3333333333333333,2.0,15.666666666666666,2.6666666666666665,0.3333333333333333,3.3333333333333335,0.0,12.0
08/30/2014,Ohio,1-3,4.0,0,0,45.0,29.0,154.0,0.104,42.0,10.0,11.0,73.0,3.0,1.0,6.0,2.0,59.0,3.0,Ohio,4,11.25,7.25,38.5,10.5,2.5,2.75,18.25,0.75,0.25,1.5,0.5,14.75
08/31/2014,@ Hawaii,1-3,4.0,0,0,38.0,26.0,129.0,0.093,28.0,3.0,8.0,63.0,7.0,0.0,8.0,1.0,45.0,0.0,Hawaii,4,9.5,6.5,32.25,7.0,0.75,2.0,15.75,1.75,0.0,2.0,0.25,11.25
09/05/2014,Brown,3-1,4.0,0,0,61.0,19.0,154.0,0.273,55.0,10.0,16.0,69.0,0.0,0.0,15.0,1.0,78.5,2.0,Brown,4,15.25,4.75,38.5,13.75,2.5,4.0,17.25,0.0,0.0,3.75,0.25,19.625
09/06/2014,Villanova,3-1,4.0,0,0,51.0,25.0,124.0,0.21,46.0,5.0,6.0,54.0,2.0,1.0,28.0,4.0,71.0,0.0,Villanova,4,12.75,6.25,31.0,11.5,1.25,1.5,13.5,0.5,0.25,7.0,1.0,17.75
09/07/2014,Cal St. Fullerton,3-1,4.0,0,0,58.0,25.0,136.0,0.243,53.0,4.0,18.0,41.0,2.0,2.0,20.0,3.0,74.0,0.0,Cal St. Fullerton,4,14.5,6.25,34.0,13.25,1.0,4.5,10.25,0.5,0.5,5.0,0.75,18.5
09/16/2014,San Diego,0-3,3.0,0,0,34.0,17.0,99.0,0.172,30.0,4.0,12.0,38.0,1.0,0.0,14.0,4.0,45.0,0.0,San Diego,3,11.333333333333334,5.666666666666667,33.0,10.0,1.3333333333333333,4.0,12.666666666666666,0.3333333333333333,0.0,4.666666666666667,1.3333333333333333,15.0
09/19/2014,"Clemson @ Tuscaloosa, AL",0-3,3.0,0,0,33.0,23.0,114.0,0.088,27.0,4.0,6.0,51.0,6.0,1.0,8.0,0.0,42.0,4.0,Clemson,3,11.0,7.666666666666667,38.0,9.0,1.3333333333333333,2.0,17.0,2.0,0.3333333333333333,2.6666666666666665,0.0,14.0
09/19/2014,@ Alabama,1-3,4.0,0,0,46.0,30.0,140.0,0.114,43.0,5.0,9.0,47.0,5.0,1.0,14.0,3.0,59.0,1.0,Alabama,4,11.5,7.5,35.0,10.75,1.25,2.25,11.75,1.25,0.25,3.5,0.75,14.75
09/20/2014,"FIU @ Tuscaloosa, AL",3-0,3.0,0,0,45.0,21.0,127.0,0.189,40.0,4.0,6.0,61.0,1.0,1.0,12.0,3.0,56.0,3.0,FIU,3,15.0,7.0,42.333333333333336,13.333333333333334,1.3333333333333333,2.0,20.333333333333332,0.3333333333333333,0.3333333333333333,4.0,1.0,18.666666666666668
09/27/2014,Fresno St.,3-1,4.0,0,0,51.0,22.0,138.0,0.21,47.0,4.0,8.0,47.0,2.0,0.0,18.0,1.0,64.0,2.0,Fresno St.,4,12.75,5.5,34.5,11.75,1.0,2.0,11.75,0.5,0.0,4.5,0.25,16.0
10/02/2014,@ Wyoming,1-3,4.0,0,0,53.0,38.0,167.0,0.09,44.0,2.0,8.0,60.0,5.0,1.0,11.0,1.0,61.5,1.0,Wyoming,4,13.25,9.5,41.75,11.0,0.5,2.0,15.0,1.25,0.25,2.75,0.25,15.375
10/04/2014,@ Colorado St.,0-3,3.0,0,0,40.0,17.0,111.0,0.207,38.0,5.0,4.0,39.0,2.0,1.0,6.0,1.0,49.0,2.0,Colorado St.,3,13.333333333333334,5.666666666666667,37.0,12.666666666666666,1.6666666666666667,1.3333333333333333,13.0,0.6666666666666666,0.3333333333333333,2.0,0.3333333333333333,16.333333333333332
10/09/2014,New Mexico,3-2,5.0,0,0,59.0,20.0,174.0,0.224,55.0,4.0,8.0,80.0,1.0,3.0,22.0,4.0,77.0,6.0,New Mexico,5,11.8,4.0,34.8,11.0,0.8,1.6,16.0,0.2,0.6,4.4,0.8,15.4
10/11/2014,Air Force,3-0,3.0,0,0,41.0,17.0,95.0,0.253,39.0,10.0,7.0,47.0,1.0,2.0,8.0,1.0,57.0,0.0,Air Force,3,13.666666666666666,5.666666666666667,31.666666666666668,13.0,3.3333333333333335,2.3333333333333335,15.666666666666666,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,19.0
10/16/2014,@ Nevada,1-3,4.0,0,0,41.0,27.0,131.0,0.107,41.0,1.0,3.0,63.0,7.0,1.0,16.0,3.0,51.0,1.0,Nevada,4,10.25,6.75,32.75,10.25,0.25,0.75,15.75,1.75,0.25,4.0,0.75,12.75
