date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/29/2014,@ Alabama St.,1-3,4.0,0,0,39.0,33.0,135.0,0.044,32.0,1.0,17.0,50.0,5.0,1.0,4.0,1.0,43.0,1.0,Alabama St.,4,9.75,8.25,33.75,8.0,0.25,4.25,12.5,1.25,0.25,1.0,0.25,10.75,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/29/2014,"Murray St. @ Montgomery, Ala.",0-3,3.0,0,0,18.0,18.0,90.0,0.0,17.0,5.0,7.0,36.0,4.0,2.0,12.0,0.0,31.0,3.0,Murray St.,3,6.0,6.0,30.0,5.666666666666667,1.6666666666666667,2.333333333333333,12.0,1.3333333333333333,0.6666666666666666,4.0,0.0,10.333333333333334,,4.875,,4.125,,16.875,,0.022,,4.0,,0.125,,2.125,,6.25,,0.125,,0.5,,0.125,,5.375
08/30/2014,"UT Martin @ Montgomery, Ala.",0-3,3.0,0,0,24.0,20.0,86.0,0.047,24.0,1.0,9.0,29.0,5.0,1.0,4.0,1.0,28.0,1.0,UT Martin,3,8.0,6.666666666666667,28.666666666666668,8.0,0.3333333333333333,3.0,9.666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,9.333333333333334,,5.25,,4.75,,21.25,,0.014666666666666666,,4.555555555555556,,0.638888888888889,,2.194444444444444,,8.166666666666666,,0.3055555555555555,,1.6666666666666667,,0.08333333333333333,,7.027777777777779
08/30/2014,South Carolina St.,3-1,4.0,0,0,51.0,14.0,125.0,0.296,48.0,1.0,14.0,50.0,3.0,2.0,6.0,2.0,57.0,2.0,South Carolina St.,4,12.75,3.5,31.25,12.0,0.25,3.5,12.5,0.75,0.5,1.5,0.5,14.25,7.916666666666667,5.9375,6.972222222222222,5.229166666666667,30.805555555555557,23.104166666666668,0.030333333333333334,0.02275,7.222222222222222,5.416666666666667,0.75,0.5625,3.194444444444444,2.395833333333333,11.388888888888888,8.541666666666666,0.4166666666666667,0.3125,2.111111111111111,1.5833333333333333,0.19444444444444442,0.14583333333333331,10.13888888888889,7.604166666666668
09/02/2014,@ Southeastern La.,0-3,3.0,0,0,22.0,21.0,104.0,0.01,21.0,2.0,3.0,44.0,8.0,0.0,0.0,2.0,24.0,3.0,Southeastern La.,3,7.333333333333333,7.0,34.666666666666664,7.0,0.6666666666666666,1.0,14.666666666666666,2.6666666666666665,0.0,0.0,0.6666666666666666,8.0,8.916666666666666,7.3,5.388888888888889,4.883333333333334,29.972222222222225,24.733333333333334,0.11433333333333333,0.0774,8.555555555555555,6.733333333333334,0.75,0.5,2.944444444444444,2.6166666666666663,11.388888888888888,9.333333333333332,0.5,0.35,2.2777777777777777,1.5666666666666667,0.27777777777777773,0.21666666666666665,11.305555555555557,8.933333333333334
09/05/2014,"Nicholls @ Lafayette, La.",0-3,3.0,0,0,25.0,22.0,107.0,0.028,22.0,4.0,6.0,57.0,9.0,0.0,2.0,1.0,30.0,3.0,Nicholls,3,8.333333333333334,7.333333333333333,35.666666666666664,7.333333333333333,1.3333333333333333,2.0,19.0,3.0,0.0,0.6666666666666666,0.3333333333333333,10.0,9.36111111111111,7.305555555555556,5.722222222222222,5.236111111111112,31.527777777777775,26.38888888888889,0.11766666666666666,0.06616666666666667,9.0,6.777777777777779,0.4166666666666667,0.5277777777777778,2.5,2.347222222222222,12.277777777777777,10.222222222222221,0.27777777777777773,0.2916666666666667,0.9444444444444443,1.3055555555555556,0.5,0.2916666666666667,10.527777777777777,8.777777777777779
09/05/2014,@ Louisiana,0-3,3.0,0,0,19.0,21.0,88.0,-0.023,19.0,1.0,3.0,31.0,3.0,1.0,2.0,2.0,22.0,0.0,Louisiana,3,6.333333333333333,7.0,29.33333333333333,6.333333333333333,0.3333333333333333,1.0,10.333333333333334,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,7.333333333333333,9.472222222222223,7.452380952380953,5.944444444444444,5.535714285714286,33.86111111111111,27.714285714285715,0.11133333333333333,0.06071428571428572,8.777777777777777,6.8571428571428585,0.75,0.6428571428571429,2.1666666666666665,2.2976190476190474,15.388888888888891,11.476190476190476,0.16666666666666666,0.25,0.7222222222222222,1.2142857142857142,0.5,0.2976190476190476,10.75,8.952380952380953
09/06/2014,"Southern Miss. @ Lafayette, La.",0-3,3.0,0,0,18.0,18.0,80.0,0.0,18.0,0.0,7.0,26.0,10.0,3.0,10.0,3.0,26.0,1.0,Southern Miss.,3,6.0,6.0,26.666666666666668,6.0,0.0,2.333333333333333,8.666666666666666,3.333333333333333,1.0,3.333333333333333,1.0,8.666666666666666,7.333333333333333,7.312500000000001,7.111111111111111,5.71875,33.22222222222222,27.916666666666664,0.005,0.05025,6.888888888888888,6.791666666666668,0.7777777777777778,0.6041666666666666,1.3333333333333333,2.1354166666666665,14.666666666666666,11.333333333333332,0.1111111111111111,0.2604166666666667,0.4444444444444444,1.1458333333333333,0.5555555555555555,0.34375,8.444444444444445,8.75
09/06/2014,"Northwestern St. @ Lafayette, La.",0-3,3.0,0,0,25.0,27.0,113.0,-0.018,24.0,3.0,6.0,57.0,5.0,0.0,2.0,4.0,29.0,2.0,Northwestern St.,3,8.333333333333334,9.0,37.66666666666666,8.0,1.0,2.0,19.0,1.6666666666666667,0.0,0.6666666666666666,1.3333333333333333,9.666666666666666,6.888888888888889,7.166666666666667,6.777777777777778,5.75,30.555555555555554,27.777777777777775,0.0016666666666666663,0.04466666666666667,6.5555555555555545,6.703703703703705,0.5555555555555555,0.537037037037037,1.7777777777777777,2.157407407407407,12.666666666666666,11.037037037037036,0.4444444444444444,0.3425925925925926,1.5555555555555554,1.3888888888888888,0.6666666666666666,0.4166666666666667,8.666666666666666,8.74074074074074
09/10/2014,Jackson St.,3-2,5.0,0,0,51.0,23.0,141.0,0.199,43.0,14.0,16.0,45.0,7.0,2.0,18.0,4.0,76.0,2.0,Jackson St.,5,10.2,4.6,28.2,8.6,2.8,3.2,9.0,1.4,0.4,3.6,0.8,15.2,6.888888888888889,7.283333333333333,7.333333333333333,6.075,31.222222222222218,28.766666666666662,-0.013666666666666666,0.038400000000000004,6.777777777777779,6.833333333333334,0.4444444444444444,0.5833333333333333,1.7777777777777777,2.1416666666666666,12.666666666666666,11.833333333333332,0.4444444444444444,0.30833333333333335,1.5555555555555554,1.3166666666666667,1.0,0.5083333333333333,8.555555555555555,8.833333333333334
