date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,Central Mich.,3-1,4.0,0,0,43.0,16.0,116.0,0.233,42.0,4.0,9.0,48.0,5.0,2.0,24.0,2.0,61.0,1.0,Central Mich.,4,10.75,4.0,29.0,10.5,1.0,2.25,12.0,1.25,0.5,6.0,0.5,15.25
08/30/2014,Kansas City,2-3,5.0,0,0,55.0,21.0,177.0,0.192,50.0,2.0,9.0,86.0,6.0,2.0,24.0,5.0,71.0,2.0,Kansas City,5,11.0,4.2,35.4,10.0,0.4,1.8,17.2,1.2,0.4,4.8,1.0,14.2
08/30/2014,Drake,2-3,5.0,0,0,63.0,33.0,216.0,0.139,60.0,5.0,3.0,101.0,5.0,1.0,14.0,3.0,76.0,2.0,Drake,5,12.6,6.6,43.2,12.0,1.0,0.6,20.2,1.0,0.2,2.8,0.6,15.2
09/04/2014,@ Iowa St.,0-3,3.0,0,0,30.0,17.0,106.0,0.123,27.0,3.0,7.0,35.0,6.0,0.0,4.0,1.0,35.0,1.0,Iowa St.,3,10.0,5.666666666666667,35.333333333333336,9.0,1.0,2.3333333333333335,11.666666666666666,2.0,0.0,1.3333333333333333,0.3333333333333333,11.666666666666666
09/05/2014,"NIU @ AMES, Iowa",0-3,3.0,0,0,27.0,21.0,85.0,0.071,27.0,5.0,2.0,30.0,9.0,0.0,23.0,0.0,43.5,0.0,NIU,3,9.0,7.0,28.333333333333332,9.0,1.6666666666666667,0.6666666666666666,10.0,3.0,0.0,7.666666666666667,0.0,14.5
09/06/2014,"Tennessee @ AMES, Iowa",3-0,3.0,0,0,43.0,15.0,111.0,0.252,40.0,4.0,11.0,58.0,1.0,0.0,20.0,0.0,57.0,0.0,Tennessee,3,14.333333333333334,5.0,37.0,13.333333333333334,1.3333333333333333,3.6666666666666665,19.333333333333332,0.3333333333333333,0.0,6.666666666666667,0.0,19.0
09/12/2014,@ Saint Louis,0-3,3.0,0,0,32.0,22.0,116.0,0.086,28.0,3.0,12.0,49.0,3.0,1.0,24.0,0.0,48.0,4.0,Saint Louis,3,10.666666666666666,7.333333333333333,38.666666666666664,9.333333333333334,1.0,4.0,16.333333333333332,1.0,0.3333333333333333,8.0,0.0,16.0
09/13/2014,"Canisius @ St. Louis, Mo.",3-2,5.0,0,0,60.0,20.0,179.0,0.223,54.0,9.0,17.0,72.0,2.0,3.0,22.0,3.0,83.0,7.0,Canisius,5,12.0,4.0,35.8,10.8,1.8,3.4,14.4,0.4,0.6,4.4,0.6,16.6
09/13/2014,"Air Force @ St. Louis, Mo.",3-2,5.0,0,0,52.0,17.0,146.0,0.24,47.0,8.0,13.0,52.0,8.0,1.0,29.0,7.0,75.5,1.0,Air Force,5,10.4,3.4,29.2,9.4,1.6,2.6,10.4,1.6,0.2,5.8,1.4,15.1
09/19/2014,"UIW @ Corpus Christi, TX",1-3,4.0,0,0,54.0,23.0,151.0,0.205,51.0,4.0,8.0,59.0,6.0,0.0,8.0,5.0,62.0,5.0,UIW,4,13.5,5.75,37.75,12.75,1.0,2.0,14.75,1.5,0.0,2.0,1.25,15.5
09/19/2014,@ A&M-Corpus Christi,0-3,3.0,0,0,28.0,18.0,104.0,0.096,27.0,5.0,6.0,46.0,7.0,1.0,8.0,3.0,38.0,5.0,A&M-Corpus Christi,3,9.333333333333334,6.0,34.666666666666664,9.0,1.6666666666666667,2.0,15.333333333333334,2.333333333333333,0.3333333333333333,2.6666666666666665,1.0,12.666666666666666
09/20/2014,"UTRGV @ Corpus Christi, TX",3-1,4.0,0,0,44.0,21.0,129.0,0.178,42.0,5.0,2.0,69.0,7.0,1.0,36.0,3.0,68.0,5.0,UTRGV,4,11.0,5.25,32.25,10.5,1.25,0.5,17.25,1.75,0.25,9.0,0.75,17.0
09/20/2014,"Boise St. @ Corpus Christi, TX",0-3,3.0,0,0,24.0,16.0,95.0,0.084,22.0,2.0,1.0,35.0,1.0,1.0,16.0,1.0,35.0,2.0,Boise St.,3,8.0,5.333333333333333,31.666666666666668,7.333333333333333,0.6666666666666666,0.3333333333333333,11.666666666666666,0.3333333333333333,0.3333333333333333,5.333333333333333,0.3333333333333333,11.666666666666666
09/26/2014,IUPUI,2-3,5.0,0,0,53.0,26.0,181.0,0.149,48.0,2.0,5.0,88.0,9.0,3.0,20.0,2.0,68.0,4.0,IUPUI,5,10.6,5.2,36.2,9.6,0.4,1.0,17.6,1.8,0.6,4.0,0.4,13.6
09/28/2014,@ Western Ill.,3-1,4.0,0,0,54.0,20.0,147.0,0.231,50.0,5.0,5.0,71.0,3.0,1.0,20.0,0.0,70.0,0.0,Western Ill.,4,13.5,5.0,36.75,12.5,1.25,1.25,17.75,0.75,0.25,5.0,0.0,17.5
09/30/2014,South Dakota,1-3,4.0,0,0,42.0,16.0,140.0,0.186,41.0,3.0,3.0,67.0,5.0,2.0,16.0,2.0,55.0,6.0,South Dakota,4,10.5,4.0,35.0,10.25,0.75,0.75,16.75,1.25,0.5,4.0,0.5,13.75
10/03/2014,North Dakota St.,3-1,4.0,0,0,62.0,23.0,155.0,0.252,56.0,4.0,5.0,81.0,5.0,2.0,8.0,3.0,72.0,5.0,North Dakota St.,4,15.5,5.75,38.75,14.0,1.0,1.25,20.25,1.25,0.5,2.0,0.75,18.0
10/05/2014,@ Denver,0-3,3.0,0,0,36.0,15.0,100.0,0.21,31.0,4.0,8.0,40.0,3.0,0.0,6.0,0.0,43.0,4.0,Denver,3,12.0,5.0,33.333333333333336,10.333333333333334,1.3333333333333333,2.6666666666666665,13.333333333333334,1.0,0.0,2.0,0.0,14.333333333333334
10/12/2014,Purdue Fort Wayne,2-3,5.0,0,0,48.0,35.0,158.0,0.082,47.0,1.0,5.0,70.0,5.0,1.0,18.0,1.0,59.0,4.0,Purdue Fort Wayne,5,9.6,7.0,31.6,9.4,0.2,1.0,14.0,1.0,0.2,3.6,0.2,11.8
10/17/2014,Oral Roberts,3-0,3.0,0,0,37.0,9.0,91.0,0.308,31.0,8.0,3.0,40.0,3.0,2.0,12.0,0.0,53.0,0.0,Oral Roberts,3,12.333333333333334,3.0,30.333333333333332,10.333333333333334,2.6666666666666665,1.0,13.333333333333334,1.0,0.6666666666666666,4.0,0.0,17.666666666666668
10/19/2014,@ South Dakota St.,3-1,4.0,0,0,62.0,21.0,155.0,0.265,58.0,6.0,11.0,74.0,4.0,2.0,10.0,5.0,75.0,0.0,South Dakota St.,4,15.5,5.25,38.75,14.5,1.5,2.75,18.5,1.0,0.5,2.5,1.25,18.75
10/24/2014,@ North Dakota St.,1-3,4.0,0,0,52.0,24.0,136.0,0.206,50.0,5.0,7.0,58.0,8.0,0.0,14.0,1.0,64.0,0.0,North Dakota St.,4,13.0,6.0,34.0,12.5,1.25,1.75,14.5,2.0,0.0,3.5,0.25,16.0
10/26/2014,@ South Dakota,0-3,3.0,0,0,28.0,21.0,121.0,0.058,26.0,5.0,3.0,45.0,4.0,0.0,14.0,0.0,40.0,1.0,South Dakota,3,9.333333333333334,7.0,40.333333333333336,8.666666666666666,1.6666666666666667,1.0,15.0,1.3333333333333333,0.0,4.666666666666667,0.0,13.333333333333334
10/31/2014,Denver,0-3,3.0,0,0,36.0,23.0,121.0,0.107,34.0,4.0,7.0,53.0,4.0,2.0,8.0,6.0,46.0,0.0,Denver,3,12.0,7.666666666666667,40.333333333333336,11.333333333333334,1.3333333333333333,2.3333333333333335,17.666666666666668,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.0,15.333333333333334
11/02/2014,South Dakota St.,3-0,3.0,0,0,53.0,16.0,117.0,0.316,49.0,4.0,9.0,59.0,1.0,1.0,6.0,3.0,61.0,3.0,South Dakota St.,3,17.666666666666668,5.333333333333333,39.0,16.333333333333332,1.3333333333333333,3.0,19.666666666666668,0.3333333333333333,0.3333333333333333,2.0,1.0,20.333333333333332
11/04/2014,@ Oral Roberts,1-3,4.0,0,0,43.0,20.0,113.0,0.204,41.0,2.0,13.0,33.0,12.0,0.0,14.0,1.0,52.0,1.0,Oral Roberts,4,10.75,5.0,28.25,10.25,0.5,3.25,8.25,3.0,0.0,3.5,0.25,13.0
11/07/2014,@ IUPUI,0-3,3.0,0,0,34.0,12.0,105.0,0.21,34.0,3.0,4.0,42.0,6.0,0.0,12.0,1.0,43.0,1.0,IUPUI,3,11.333333333333334,4.0,35.0,11.333333333333334,1.0,1.3333333333333333,14.0,2.0,0.0,4.0,0.3333333333333333,14.333333333333334
11/08/2014,@ Purdue Fort Wayne,2-3,5.0,0,0,57.0,28.0,138.0,0.21,54.0,8.0,12.0,60.0,6.0,1.0,14.0,0.0,73.0,7.0,Purdue Fort Wayne,5,11.4,5.6,27.6,10.8,1.6,2.4,12.0,1.2,0.2,2.8,0.0,14.6
11/14/2014,Western Ill.,3-0,3.0,0,0,44.0,14.0,109.0,0.275,42.0,8.0,7.0,57.0,2.0,1.0,4.0,1.0,55.0,1.0,Western Ill.,3,14.666666666666666,4.666666666666667,36.333333333333336,14.0,2.6666666666666665,2.3333333333333335,19.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,18.333333333333332
11/21/2014,"UMass Lowell @ Phoenix, AZ",3-0,3.0,0,0,42.0,6.0,86.0,0.419,36.0,8.0,9.0,31.0,1.0,1.0,8.0,1.0,55.0,0.0,UMass Lowell,3,14.0,2.0,28.666666666666668,12.0,2.6666666666666665,3.0,10.333333333333334,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333,18.333333333333332
11/21/2014,@ NJIT,3-1,4.0,0,0,46.0,19.0,131.0,0.206,44.0,11.0,12.0,57.0,7.0,1.0,10.0,0.0,63.0,1.0,NJIT,4,11.5,4.75,32.75,11.0,2.75,3.0,14.25,1.75,0.25,2.5,0.0,15.75
11/22/2014,@ Grand Canyon,2-3,5.0,0,0,72.0,22.0,203.0,0.246,65.0,4.0,14.0,103.0,7.0,1.0,25.0,3.0,89.5,1.0,Grand Canyon,5,14.4,4.4,40.6,13.0,0.8,2.8,20.6,1.4,0.2,5.0,0.6,17.9
11/22/2014,"UIW @ Phoenix, AZ",3-0,3.0,0,0,39.0,14.0,98.0,0.255,37.0,2.0,5.0,35.0,1.0,1.0,24.0,1.0,54.0,0.0,UIW,3,13.0,4.666666666666667,32.666666666666664,12.333333333333334,0.6666666666666666,1.6666666666666667,11.666666666666666,0.3333333333333333,0.3333333333333333,8.0,0.3333333333333333,18.0
