date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/29/2014,@ Duke,1-3,4.0,0,0,44.0,23.0,124.0,0.169,40.0,6.0,10.0,57.0,5.0,0.0,18.0,0.0,59.0,2.0,Duke,4,11.0,5.75,31.0,10.0,1.5,2.5,14.25,1.25,0.0,4.5,0.0,14.75,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/29/2014,"Furman @ Durham, N.C.",3-2,5.0,0,0,64.0,24.0,166.0,0.241,62.0,6.0,16.0,66.0,5.0,0.0,22.0,0.0,81.0,3.0,Furman,5,12.8,4.8,33.2,12.4,1.2,3.2,13.2,1.0,0.0,4.4,0.0,16.2,,5.5,,2.875,,15.5,,0.0845,,5.0,,0.75,,1.25,,7.125,,0.0,,2.25,,0.0,,7.375
08/30/2014,"North Florida @ Durham, N.C.",3-0,3.0,0,0,37.0,15.0,93.0,0.237,33.0,5.0,8.0,47.0,5.0,3.0,12.0,1.0,51.0,0.0,North Florida,3,12.333333333333334,5.0,31.0,11.0,1.6666666666666667,2.6666666666666665,15.666666666666666,1.6666666666666667,1.0,4.0,0.3333333333333333,17.0,,7.933333333333334,,3.516666666666667,,21.400000000000002,,0.1366666666666667,,7.466666666666666,,0.9,,1.9000000000000001,,9.15,,0.0,,2.966666666666667,,0.0,,10.316666666666666
09/05/2014,Eastern Wash.,2-3,5.0,0,0,58.0,31.0,143.0,0.189,53.0,5.0,13.0,63.0,10.0,3.0,12.0,2.0,72.0,1.0,Eastern Wash.,5,11.6,6.2,28.6,10.6,1.0,2.6,12.6,2.0,0.6,2.4,0.4,14.4,12.044444444444444,9.033333333333333,5.183333333333334,3.8875,31.733333333333334,23.8,0.21566666666666667,0.16175,11.133333333333333,8.35,1.4555555555555557,1.0916666666666668,2.788888888888889,2.091666666666667,14.372222222222222,10.779166666666667,0.3333333333333333,0.25,4.3,3.225,0.1111111111111111,0.08333333333333333,15.983333333333334,11.9875
09/07/2014,Western Caro.,2-3,5.0,0,0,63.0,29.0,169.0,0.201,61.0,6.0,11.0,84.0,5.0,1.0,8.0,2.0,74.0,1.0,Western Caro.,5,12.6,5.8,33.8,12.2,1.2,2.2,16.8,1.0,0.2,1.6,0.4,14.8,12.244444444444445,9.546666666666667,5.333333333333333,4.35,30.933333333333337,24.76,0.2223333333333333,0.16720000000000002,11.333333333333334,8.8,1.288888888888889,1.0733333333333335,2.8222222222222224,2.1933333333333334,13.822222222222223,11.143333333333334,0.5333333333333333,0.32,3.6,3.06,0.24444444444444446,0.14666666666666667,15.866666666666667,12.47
09/10/2014,@ Elon,2-3,5.0,0,0,62.0,24.0,165.0,0.23,58.0,6.0,9.0,79.0,2.0,2.0,12.0,0.0,76.0,0.0,Elon,5,12.4,4.8,33.0,11.6,1.2,1.8,15.8,0.4,0.4,2.4,0.0,15.2,12.177777777777777,10.055555555555555,5.666666666666667,4.591666666666667,31.133333333333336,26.26666666666667,0.209,0.17283333333333337,11.266666666666666,9.366666666666667,1.288888888888889,1.0944444444444446,2.488888888888889,2.1944444444444446,15.02222222222222,12.08611111111111,0.6,0.3,2.6666666666666665,2.816666666666667,0.37777777777777777,0.18888888888888888,15.4,12.858333333333334
09/12/2014,"Charlotte @ Davidson, N.C.",1-3,4.0,0,0,63.0,24.0,144.0,0.271,59.0,6.0,12.0,57.0,6.0,3.0,10.0,0.0,77.0,4.0,Charlotte,4,15.75,6.0,36.0,14.75,1.5,3.0,14.25,1.5,0.75,2.5,0.0,19.25,12.199999999999998,10.39047619047619,5.599999999999999,4.621428571428572,31.8,27.22857142857143,0.20666666666666667,0.18100000000000002,11.466666666666667,9.685714285714285,1.1333333333333333,1.1095238095238096,2.2,2.1380952380952385,15.066666666666668,12.616666666666665,0.39999999999999997,0.31428571428571433,2.1333333333333333,2.757142857142857,0.26666666666666666,0.1619047619047619,14.799999999999999,13.192857142857145
09/13/2014,"UNCW @ Davidson, N.C.",0-3,3.0,0,0,39.0,21.0,113.0,0.159,37.0,5.0,4.0,45.0,4.0,1.0,6.0,2.0,48.0,3.0,UNCW,3,13.0,7.0,37.66666666666666,12.333333333333334,1.6666666666666667,1.3333333333333333,15.0,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,16.0,13.583333333333334,11.060416666666667,5.533333333333334,4.79375,34.26666666666667,28.325000000000003,0.234,0.19225000000000003,12.85,10.31875,1.3,1.1583333333333334,2.3333333333333335,2.2458333333333336,15.616666666666667,12.820833333333333,0.45,0.36875,2.1666666666666665,2.725,0.13333333333333333,0.14166666666666666,16.416666666666668,13.950000000000001
09/13/2014,@ Davidson,3-1,4.0,0,0,53.0,22.0,138.0,0.225,51.0,7.0,10.0,56.0,2.0,2.0,10.0,2.0,67.0,2.0,Davidson,4,13.25,5.5,34.5,12.75,1.75,2.5,14.0,0.5,0.5,2.5,0.5,16.75,13.716666666666667,11.275925925925925,5.933333333333333,5.038888888888889,35.55555555555555,29.36296296296296,0.22,0.1885555555555556,12.894444444444446,10.542592592592591,1.4555555555555557,1.2148148148148148,2.0444444444444443,2.1444444444444444,15.016666666666666,13.062962962962963,0.49444444444444446,0.36481481481481487,2.3000000000000003,2.6444444444444444,0.2222222222222222,0.19999999999999998,16.816666666666666,14.177777777777779
09/16/2014,UNC Greensboro,3-0,3.0,0,0,45.0,20.0,110.0,0.227,44.0,6.0,7.0,55.0,3.0,0.0,10.0,3.0,56.0,1.0,UNC Greensboro,3,15.0,6.666666666666667,36.66666666666666,14.666666666666666,2.0,2.333333333333333,18.33333333333333,1.0,0.0,3.333333333333333,1.0,18.666666666666668,14.0,11.473333333333333,6.166666666666667,5.085,36.05555555555555,29.876666666666665,0.21833333333333335,0.19220000000000004,13.277777777777777,10.763333333333332,1.638888888888889,1.2683333333333333,2.2777777777777777,2.18,14.416666666666666,13.156666666666666,0.5277777777777778,0.37833333333333335,2.3333333333333335,2.63,0.38888888888888884,0.22999999999999998,17.333333333333332,14.435000000000002
