date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,@ Milwaukee,0-3,3.0,0,0,25.0,15.0,104.0,0.096,25.0,5.0,7.0,47.0,6.0,2.0,7.0,0.0,35.5,0.0,Milwaukee,3,8.333333333333334,5.0,34.666666666666664,8.333333333333334,1.6666666666666667,2.3333333333333335,15.666666666666666,2.0,0.6666666666666666,2.3333333333333335,0.0,11.833333333333334
08/29/2014,"Miami (OH) @ Milwaukee, Wis",0-3,3.0,0,0,39.0,23.0,125.0,0.128,35.0,4.0,6.0,53.0,2.0,0.0,8.0,0.0,47.0,0.0,Miami ,3,13.0,7.666666666666667,41.666666666666664,11.666666666666666,1.3333333333333333,2.0,17.666666666666668,0.6666666666666666,0.0,2.6666666666666665,0.0,15.666666666666666
08/30/2014,"Robert Morris @ Milwaukee, Wis.",3-2,5.0,0,0,67.0,27.0,162.0,0.247,60.0,6.0,4.0,62.0,3.0,0.0,13.0,1.0,79.5,0.0,Robert Morris,5,13.4,5.4,32.4,12.0,1.2,0.8,12.4,0.6,0.0,2.6,0.2,15.9
09/04/2014,@ New Mexico St.,1-3,4.0,0,0,45.0,27.0,144.0,0.125,41.0,2.0,9.0,61.0,5.0,4.0,12.0,0.0,57.0,0.0,New Mexico St.,4,11.25,6.75,36.0,10.25,0.5,2.25,15.25,1.25,1.0,3.0,0.0,14.25
09/05/2014,"California @ Las Cruces, N.M.",0-3,3.0,0,0,33.0,24.0,115.0,0.078,32.0,2.0,4.0,40.0,3.0,3.0,4.0,1.0,40.0,0.0,California,3,11.0,8.0,38.333333333333336,10.666666666666666,0.6666666666666666,1.3333333333333333,13.333333333333334,1.0,1.0,1.3333333333333333,0.3333333333333333,13.333333333333334
09/06/2014,"Radford @ Las Cruces, N.M.",0-3,3.0,0,0,34.0,23.0,123.0,0.089,30.0,3.0,5.0,51.0,4.0,8.0,4.0,0.0,47.0,0.0,Radford,3,11.333333333333334,7.666666666666667,41.0,10.0,1.0,1.6666666666666667,17.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.0,15.666666666666666
09/09/2014,North Dakota,3-1,4.0,0,0,55.0,19.0,135.0,0.267,51.0,4.0,3.0,62.0,0.0,2.0,8.0,2.0,65.0,1.0,North Dakota,4,13.75,4.75,33.75,12.75,1.0,0.75,15.5,0.0,0.5,2.0,0.5,16.25
09/12/2014,"Kansas City @ Peoria, Ill.",2-3,5.0,0,0,54.0,29.0,191.0,0.131,50.0,1.0,7.0,95.0,6.0,1.0,12.0,0.0,62.0,1.0,Kansas City,5,10.8,5.8,38.2,10.0,0.2,1.4,19.0,1.2,0.2,2.4,0.0,12.4
09/13/2014,"Miami (OH) @ Peoria, Ill.",3-1,4.0,0,0,60.0,20.0,152.0,0.263,56.0,10.0,4.0,77.0,2.0,3.0,4.0,1.0,75.0,1.0,Miami ,4,15.0,5.0,38.0,14.0,2.5,1.0,19.25,0.5,0.75,1.0,0.25,18.75
09/13/2014,@ Bradley,3-1,4.0,0,0,57.0,23.0,153.0,0.222,56.0,8.0,7.0,59.0,0.0,2.0,18.0,3.0,76.0,2.0,Bradley,4,14.25,5.75,38.25,14.0,2.0,1.75,14.75,0.0,0.5,4.5,0.75,19.0
