date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,@ Fla. Atlantic,3-2,5.0,0,0,54.0,18.0,168.0,0.214,53.0,10.0,13.0,77.0,9.0,7.0,10.0,1.0,76.0,2.0,Fla. Atlantic,5,10.8,3.6,33.6,10.6,2.0,2.6,15.4,1.8,1.4,2.0,0.2,15.2
08/29/2014,"Stetson @ Boca Raton, Fla.",2-3,5.0,0,0,56.0,34.0,166.0,0.133,54.0,11.0,14.0,70.0,6.0,1.0,12.0,0.0,74.0,1.0,Stetson,5,11.2,6.8,33.2,10.8,2.2,2.8,14.0,1.2,0.2,2.4,0.0,14.8
08/30/2014,"Bethune-Cookman @ Boca Raton, Fla.",3-1,4.0,0,0,57.0,20.0,149.0,0.248,53.0,6.0,10.0,67.0,3.0,3.0,8.0,3.0,70.0,1.0,Bethune-Cookman,4,14.25,5.0,37.25,13.25,1.5,2.5,16.75,0.75,0.75,2.0,0.75,17.5
09/05/2014,UT Arlington,1-3,4.0,0,0,48.0,25.0,167.0,0.138,43.0,8.0,18.0,49.0,4.0,1.0,6.0,1.0,60.0,0.0,UT Arlington,4,12.0,6.25,41.75,10.75,2.0,4.5,12.25,1.0,0.25,1.5,0.25,15.0
09/05/2014,Louisiana Tech,3-1,4.0,0,0,57.0,24.0,143.0,0.231,54.0,9.0,11.0,52.0,3.0,1.0,14.0,1.0,74.0,0.0,Louisiana Tech,4,14.25,6.0,35.75,13.5,2.25,2.75,13.0,0.75,0.25,3.5,0.25,18.5
09/06/2014,Houston,1-3,4.0,0,0,38.0,22.0,142.0,0.113,36.0,6.0,8.0,52.0,4.0,3.0,12.0,1.0,53.0,3.0,Houston,4,9.5,5.5,35.5,9.0,1.5,2.0,13.0,1.0,0.75,3.0,0.25,13.25
09/06/2014,Jackson St.,3-1,4.0,0,0,44.0,12.0,100.0,0.32,35.0,16.0,12.0,45.0,6.0,0.0,6.0,0.0,63.0,0.0,Jackson St.,4,11.0,3.0,25.0,8.75,4.0,3.0,11.25,1.5,0.0,1.5,0.0,15.75
09/09/2014,@ Texas Southern,3-0,3.0,0,0,40.0,19.0,106.0,0.198,37.0,5.0,8.0,45.0,3.0,0.0,4.0,0.0,47.0,0.0,Texas Southern,3,13.333333333333334,6.333333333333333,35.333333333333336,12.333333333333334,1.6666666666666667,2.6666666666666665,15.0,1.0,0.0,1.3333333333333333,0.0,15.666666666666666
09/12/2014,Prairie View,3-1,4.0,0,0,58.0,16.0,138.0,0.304,54.0,4.0,10.0,59.0,7.0,1.0,10.0,4.0,68.0,0.0,Prairie View,4,14.5,4.0,34.5,13.5,1.0,2.5,14.75,1.75,0.25,2.5,1.0,17.0
09/12/2014,Tennessee Tech,3-0,3.0,0,0,41.0,19.0,109.0,0.202,39.0,7.0,5.0,56.0,6.0,2.0,14.0,0.0,57.0,0.0,Tennessee Tech,3,13.666666666666666,6.333333333333333,36.333333333333336,13.0,2.3333333333333335,1.6666666666666667,18.666666666666668,2.0,0.6666666666666666,4.666666666666667,0.0,19.0
