date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
09/05/2014,@ Seton Hall,0-3,3.0,0,0,27.0,28.0,115.0,-0.009,24.0,1.0,6.0,40.0,1.0,1.0,8.0,1.0,33.0,0.0,Seton Hall,3,9.0,9.333333333333334,38.333333333333336,8.0,0.3333333333333333,2.0,13.333333333333334,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333,11.0
09/05/2014,"UNLV @ South Orange, N.J.",0-3,3.0,0,0,40.0,24.0,109.0,0.147,37.0,6.0,12.0,40.0,3.0,2.0,14.0,3.0,55.0,2.0,UNLV,3,13.333333333333334,8.0,36.333333333333336,12.333333333333334,2.0,4.0,13.333333333333334,1.0,0.6666666666666666,4.666666666666667,1.0,18.333333333333332
09/06/2014,"Rutgers @ South Orange, N.J.",1-3,4.0,0,0,56.0,22.0,168.0,0.202,53.0,5.0,13.0,75.0,8.0,2.0,8.0,7.0,67.0,3.0,Rutgers,4,14.0,5.5,42.0,13.25,1.25,3.25,18.75,2.0,0.5,2.0,1.75,16.75
09/06/2014,"Siena @ South Orange, N.J.",3-2,5.0,0,0,63.0,39.0,189.0,0.127,58.0,4.0,5.0,70.0,6.0,1.0,16.0,10.0,76.0,3.0,Siena,5,12.6,7.8,37.8,11.6,0.8,1.0,14.0,1.2,0.2,3.2,2.0,15.2
09/12/2014,"UConn @ Lewisburg, Pa.",0-3,3.0,0,0,27.0,17.0,99.0,0.101,26.0,4.0,8.0,49.0,5.0,0.0,10.0,1.0,36.0,1.0,UConn,3,9.0,5.666666666666667,33.0,8.666666666666666,1.3333333333333333,2.6666666666666665,16.333333333333332,1.6666666666666667,0.0,3.3333333333333335,0.3333333333333333,12.0
09/13/2014,@ Bucknell,3-0,3.0,0,0,46.0,18.0,119.0,0.235,41.0,6.0,7.0,63.0,4.0,1.0,10.0,2.0,58.0,0.0,Bucknell,3,15.333333333333334,6.0,39.666666666666664,13.666666666666666,2.0,2.3333333333333335,21.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,0.6666666666666666,19.333333333333332
09/20/2014,"Colgate @ Syracuse, N.Y.",1-3,4.0,0,0,44.0,26.0,139.0,0.129,39.0,1.0,8.0,58.0,5.0,0.0,10.0,0.0,50.0,0.0,Colgate,4,11.0,6.5,34.75,9.75,0.25,2.0,14.5,1.25,0.0,2.5,0.0,12.5
09/21/2014,"UAlbany @ Syracuse, N.Y.",3-1,4.0,0,0,52.0,29.0,144.0,0.16,51.0,9.0,8.0,70.0,3.0,2.0,10.0,3.0,68.0,0.0,UAlbany,4,13.0,7.25,36.0,12.75,2.25,2.0,17.5,0.75,0.5,2.5,0.75,17.0
09/21/2014,@ Syracuse,1-3,4.0,0,0,46.0,28.0,143.0,0.126,43.0,2.0,12.0,50.0,3.0,2.0,8.0,0.0,54.0,0.0,Syracuse,4,11.5,7.0,35.75,10.75,0.5,3.0,12.5,0.75,0.5,2.0,0.0,13.5
09/24/2014,Binghamton,0-3,3.0,0,0,31.0,20.0,106.0,0.104,28.0,1.0,4.0,40.0,6.0,2.0,8.0,1.0,38.0,0.0,Binghamton,3,10.333333333333334,6.666666666666667,35.333333333333336,9.333333333333334,0.3333333333333333,1.3333333333333333,13.333333333333334,2.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,12.666666666666666
