date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2014,Murray St.,1-3,4.0,0,0,42.0,22.0,127.0,0.157,36.0,3.0,4.0,57.0,8.0,0.0,10.0,0.0,50.0,1.0,Murray St.,4,10.5,5.5,31.75,9.0,0.75,1.0,14.25,2.0,0.0,2.5,0.0,12.5,11.383333333333333,8.5375,4.916666666666667,3.6875,30.194444444444443,22.645833333333332,0.215,0.16125,10.272222222222222,7.704166666666666,1.3722222222222225,1.0291666666666668,2.1333333333333333,1.6,11.955555555555556,8.966666666666667,0.4777777777777778,0.35833333333333334,3.2777777777777772,2.458333333333333,0.8055555555555555,0.6041666666666666,14.872222222222222,11.154166666666667
09/05/2014,"CSUN @ Tucson, Ariz.",0-3,3.0,0,0,28.0,17.0,99.0,0.111,27.0,2.0,1.0,43.0,10.0,1.0,6.0,0.0,34.0,0.0,CSUN,3,9.333333333333334,5.666666666666667,33.0,9.0,0.6666666666666666,0.3333333333333333,14.333333333333334,3.333333333333333,0.3333333333333333,2.0,0.0,11.333333333333334,11.083333333333334,8.93,4.75,4.05,30.444444444444443,24.466666666666665,0.20933333333333334,0.16040000000000001,9.805555555555555,7.963333333333333,1.222222222222222,0.9733333333333334,2.0,1.48,12.972222222222221,10.023333333333333,0.27777777777777773,0.2866666666666667,3.444444444444444,2.4666666666666663,0.47222222222222215,0.4833333333333333,14.305555555555557,11.423333333333334
09/05/2014,@ Arizona,0-3,3.0,0,0,20.0,21.0,85.0,-0.012,19.0,1.0,5.0,31.0,3.0,0.0,2.0,0.0,22.0,1.0,Arizona,3,6.666666666666667,7.0,28.33333333333333,6.333333333333333,0.3333333333333333,1.6666666666666667,10.333333333333334,1.0,0.0,0.6666666666666666,0.0,7.333333333333333,10.611111111111112,8.997222222222222,5.055555555555556,4.319444444444445,31.36111111111111,25.888888888888886,0.18033333333333335,0.15216666666666667,9.555555555555555,8.136111111111111,1.027777777777778,0.9222222222222224,1.4444444444444444,1.288888888888889,13.416666666666666,10.741666666666667,0.2222222222222222,0.29444444444444445,3.2777777777777772,2.388888888888889,0.2222222222222222,0.40277777777777773,13.5,11.408333333333333
09/06/2014,"Loyola Chicago @ Tucson, Ariz.",0-3,3.0,0,0,21.0,22.0,82.0,-0.012,19.0,2.0,5.0,28.0,6.0,0.0,6.0,2.0,26.0,0.0,Loyola Chicago,3,7.0,7.333333333333333,27.33333333333333,6.333333333333333,0.6666666666666666,1.6666666666666667,9.333333333333334,2.0,0.0,2.0,0.6666666666666666,8.666666666666666,8.833333333333334,8.664285714285715,6.055555555555556,4.702380952380953,31.027777777777775,26.238095238095234,0.08533333333333333,0.12871428571428573,8.11111111111111,7.878571428571428,0.5833333333333334,0.8380952380952381,1.0,1.342857142857143,12.972222222222223,10.683333333333334,0.1111111111111111,0.2523809523809524,1.7222222222222223,2.142857142857143,0.0,0.34523809523809523,10.38888888888889,10.826190476190476
09/09/2014,Troy,0-3,3.0,0,0,32.0,21.0,89.0,0.124,26.0,5.0,4.0,33.0,3.0,0.0,6.0,2.0,40.0,3.0,Troy,3,10.666666666666666,7.0,29.666666666666668,8.666666666666666,1.6666666666666667,1.3333333333333333,11.0,1.0,0.0,2.0,0.6666666666666666,13.333333333333334,7.666666666666667,8.45625,6.666666666666667,5.031250000000001,29.555555555555554,26.374999999999993,0.028999999999999998,0.111125,7.222222222222221,7.685416666666667,0.5555555555555555,0.8166666666666668,1.2222222222222223,1.3833333333333333,11.333333333333334,10.514583333333333,0.1111111111111111,0.22083333333333333,1.5555555555555554,2.125,0.2222222222222222,0.38541666666666663,9.11111111111111,10.55625
09/11/2014,Savannah St.,3-0,3.0,0,0,41.0,15.0,97.0,0.268,38.0,7.0,11.0,44.0,6.0,2.0,7.0,1.0,53.5,1.0,Savannah St.,3,13.666666666666666,5.0,32.333333333333336,12.666666666666666,2.333333333333333,3.6666666666666665,14.666666666666666,2.0,0.6666666666666666,2.333333333333333,0.3333333333333333,17.833333333333332,8.11111111111111,8.701851851851853,7.111111111111111,5.250000000000001,28.444444444444443,26.740740740740733,0.03333333333333333,0.11255555555555555,7.111111111111111,7.794444444444445,0.8888888888888888,0.9111111111111112,1.5555555555555554,1.3777777777777778,10.222222222222223,10.568518518518518,0.0,0.1962962962962963,1.5555555555555554,2.111111111111111,0.4444444444444444,0.41666666666666663,9.777777777777777,10.864814814814814
09/11/2014,Southeast Mo. St.,0-3,3.0,0,0,29.0,25.0,112.0,0.036,25.0,1.0,6.0,34.0,4.0,1.0,11.0,0.0,36.5,3.0,Southeast Mo. St.,3,9.666666666666666,8.333333333333334,37.333333333333336,8.333333333333334,0.3333333333333333,2.0,11.333333333333334,1.3333333333333333,0.3333333333333333,3.6666666666666665,0.0,12.166666666666666,10.444444444444443,9.198333333333334,6.444444444444444,5.2250000000000005,29.777777777777775,27.299999999999994,0.12666666666666668,0.1281,9.222222222222221,8.281666666666668,1.5555555555555554,1.0533333333333335,2.222222222222222,1.6066666666666667,11.666666666666666,10.978333333333333,0.2222222222222222,0.24333333333333332,2.111111111111111,2.1333333333333333,0.5555555555555555,0.4083333333333333,13.277777777777777,11.561666666666666
09/12/2014,The Citadel,3-2,5.0,0,0,52.0,32.0,135.0,0.148,48.0,9.0,9.0,62.0,7.0,2.0,14.0,1.0,70.0,4.0,The Citadel,5,10.4,6.4,27.0,9.6,1.8,1.8,12.4,1.4,0.4,2.8,0.2,14.0,11.333333333333334,9.240909090909092,6.777777777777779,5.507575757575759,33.111111111111114,28.212121212121204,0.14266666666666666,0.11972727272727272,9.888888888888888,8.286363636363637,1.4444444444444444,0.9878787878787881,2.3333333333333335,1.6424242424242423,12.333333333333334,11.01060606060606,0.3333333333333333,0.2515151515151515,2.6666666666666665,2.272727272727273,0.3333333333333333,0.37121212121212116,14.444444444444443,11.616666666666667
09/13/2014,Alabama,0-3,3.0,0,0,20.0,14.0,64.0,0.094,18.0,3.0,8.0,24.0,6.0,1.0,6.0,4.0,27.0,1.0,Alabama,3,6.666666666666667,4.666666666666667,21.33333333333333,6.0,1.0,2.6666666666666665,8.0,2.0,0.3333333333333333,2.0,1.3333333333333333,9.0,11.244444444444445,9.337500000000002,6.577777777777778,5.581944444444446,32.22222222222222,28.111111111111104,0.15066666666666667,0.12208333333333332,10.200000000000001,8.395833333333334,1.4888888888888887,1.0555555555555558,2.488888888888889,1.6555555555555557,12.799999999999999,11.126388888888888,0.4666666666666666,0.2638888888888889,2.933333333333333,2.316666666666667,0.17777777777777778,0.35694444444444445,14.666666666666664,11.815277777777778
09/13/2014,Southern Miss.,0-3,3.0,0,0,34.0,11.0,93.0,0.247,29.0,5.0,3.0,35.0,5.0,5.0,6.0,2.0,47.0,1.0,Southern Miss.,3,11.333333333333334,3.6666666666666665,31.0,9.666666666666666,1.6666666666666667,1.0,11.666666666666666,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,15.666666666666666,8.911111111111111,9.132051282051284,6.466666666666668,5.511538461538463,28.555555555555554,27.589743589743584,0.09266666666666667,0.11992307692307692,7.977777777777779,8.211538461538462,1.0444444444444443,1.0512820512820515,2.1555555555555554,1.7333333333333334,10.577777777777778,10.885897435897435,0.35555555555555557,0.2692307692307692,2.8222222222222224,2.292307692307692,0.5111111111111111,0.432051282051282,11.722222222222221,11.59871794871795
