date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
09/05/2014,"Holy Cross @ Philadelphia, Pa.",3-1,4.0,0,0,53.0,18.0,132.0,0.265,53.0,5.0,11.0,68.0,2.0,1.0,10.0,0.0,64.0,2.0,Holy Cross,4,13.25,4.5,33.0,13.25,1.25,2.75,17.0,0.5,0.25,2.5,0.0,16.0
09/05/2014,"Charlotte @ Philadelphia, Pa.",1-3,4.0,0,0,57.0,19.0,159.0,0.239,55.0,6.0,9.0,68.0,8.0,1.0,10.0,2.0,69.0,1.0,Charlotte,4,14.25,4.75,39.75,13.75,1.5,2.25,17.0,2.0,0.25,2.5,0.5,17.25
09/06/2014,@ Temple,2-3,5.0,0,0,71.0,23.0,199.0,0.241,67.0,5.0,5.0,90.0,5.0,1.0,18.0,3.0,86.0,1.0,Temple,5,14.2,4.6,39.8,13.4,1.0,1.0,18.0,1.0,0.2,3.6,0.6,17.2
09/12/2014,"George Mason @ Newark, Del.",3-2,5.0,0,0,52.0,30.0,140.0,0.157,49.0,7.0,5.0,67.0,8.0,3.0,16.0,0.0,70.0,1.0,George Mason,5,10.4,6.0,28.0,9.8,1.4,1.0,13.4,1.6,0.6,3.2,0.0,14.0
09/12/2014,@ Delaware,3-2,5.0,0,0,70.0,24.0,174.0,0.264,66.0,4.0,8.0,73.0,5.0,1.0,14.0,0.0,82.0,1.0,Delaware,5,14.0,4.8,34.8,13.2,0.8,1.6,14.6,1.0,0.2,2.8,0.0,16.4
09/13/2014,"Manhattan @ Newark, Del.",3-1,4.0,0,0,69.0,25.0,197.0,0.223,64.0,3.0,7.0,106.0,6.0,2.0,12.0,0.0,80.0,3.0,Manhattan,4,17.25,6.25,49.25,16.0,0.75,1.75,26.5,1.5,0.5,3.0,0.0,20.0
09/19/2014,"James Madison @ New Brunswick, N.J.",2-3,5.0,0,0,63.0,31.0,202.0,0.158,58.0,5.0,5.0,95.0,1.0,0.0,8.0,1.0,72.0,5.0,James Madison,5,12.6,6.2,40.4,11.6,1.0,1.0,19.0,0.2,0.0,1.6,0.2,14.4
09/19/2014,"American @ New Brunswick,N.J.",1-3,4.0,0,0,49.0,20.0,158.0,0.184,49.0,7.0,4.0,72.0,6.0,1.0,8.0,1.0,61.0,0.0,American,4,12.25,5.0,39.5,12.25,1.75,1.0,18.0,1.5,0.25,2.0,0.25,15.25
09/20/2014,"Akron @ New Brunswick, N.J.",3-2,5.0,0,0,60.0,26.0,175.0,0.194,55.0,7.0,8.0,84.0,10.0,1.0,12.0,1.0,74.0,2.0,Akron,5,12.0,5.2,35.0,11.0,1.4,1.6,16.8,2.0,0.2,2.4,0.2,14.8
09/20/2014,@ Rutgers,0-3,3.0,0,0,35.0,20.0,133.0,0.113,31.0,2.0,3.0,52.0,5.0,2.0,10.0,0.0,44.0,6.0,Rutgers,3,11.666666666666666,6.666666666666667,44.333333333333336,10.333333333333334,0.6666666666666666,1.0,17.333333333333332,1.6666666666666667,0.6666666666666666,3.3333333333333335,0.0,14.666666666666666
09/26/2014,@ Penn,3-0,3.0,0,0,37.0,13.0,100.0,0.24,35.0,7.0,4.0,41.0,1.0,1.0,18.0,0.0,54.0,1.0,Penn,3,12.333333333333334,4.333333333333333,33.333333333333336,11.666666666666666,2.3333333333333335,1.3333333333333333,13.666666666666666,0.3333333333333333,0.3333333333333333,6.0,0.0,18.0
10/03/2014,Cornell,3-0,3.0,0,0,43.0,7.0,82.0,0.439,42.0,8.0,5.0,35.0,2.0,1.0,12.0,1.0,58.0,1.0,Cornell,3,14.333333333333334,2.3333333333333335,27.333333333333332,14.0,2.6666666666666665,1.6666666666666667,11.666666666666666,0.6666666666666666,0.3333333333333333,4.0,0.3333333333333333,19.333333333333332
10/04/2014,Columbia,3-1,4.0,0,0,59.0,18.0,158.0,0.259,54.0,7.0,11.0,72.0,4.0,0.0,12.0,6.0,72.0,1.0,Columbia,4,14.75,4.5,39.5,13.5,1.75,2.75,18.0,1.0,0.0,3.0,1.5,18.0
10/10/2014,Brown,3-2,5.0,0,0,74.0,33.0,208.0,0.197,71.0,4.0,4.0,103.0,2.0,2.0,16.0,3.0,88.0,2.0,Brown,5,14.8,6.6,41.6,14.2,0.8,0.8,20.6,0.4,0.4,3.2,0.6,17.6
10/11/2014,Yale,0-3,3.0,0,0,30.0,16.0,113.0,0.124,30.0,1.0,1.0,47.0,7.0,3.0,6.0,2.0,37.0,1.0,Yale,3,10.0,5.333333333333333,37.666666666666664,10.0,0.3333333333333333,0.3333333333333333,15.666666666666666,2.333333333333333,1.0,2.0,0.6666666666666666,12.333333333333334
10/17/2014,@ Dartmouth,2-3,5.0,0,0,69.0,24.0,167.0,0.269,65.0,5.0,6.0,55.0,3.0,4.0,0.0,0.0,78.0,0.0,Dartmouth,5,13.8,4.8,33.4,13.0,1.0,1.2,11.0,0.6,0.8,0.0,0.0,15.6
10/18/2014,@ Harvard,0-3,3.0,0,0,36.0,18.0,132.0,0.136,35.0,3.0,4.0,49.0,4.0,1.0,8.0,4.0,44.0,0.0,Harvard,3,12.0,6.0,44.0,11.666666666666666,1.0,1.3333333333333333,16.333333333333332,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,14.666666666666666
10/24/2014,Penn,3-1,4.0,0,0,58.0,19.0,158.0,0.247,58.0,8.0,6.0,67.0,1.0,0.0,8.0,1.0,70.0,2.0,Penn,4,14.5,4.75,39.5,14.5,2.0,1.5,16.75,0.25,0.0,2.0,0.25,17.5
10/31/2014,@ Columbia,3-1,4.0,0,0,68.0,21.0,203.0,0.232,64.0,3.0,5.0,96.0,4.0,0.0,4.0,1.0,73.0,3.0,Columbia,4,17.0,5.25,50.75,16.0,0.75,1.25,24.0,1.0,0.0,1.0,0.25,18.25
11/01/2014,@ Cornell,3-0,3.0,0,0,45.0,12.0,116.0,0.284,44.0,7.0,4.0,52.0,3.0,1.0,8.0,1.0,57.0,0.0,Cornell,3,15.0,4.0,38.666666666666664,14.666666666666666,2.3333333333333335,1.3333333333333333,17.333333333333332,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,19.0
11/07/2014,Harvard,2-3,5.0,0,0,65.0,26.0,183.0,0.213,59.0,4.0,10.0,76.0,3.0,4.0,8.0,3.0,77.0,1.0,Harvard,5,13.0,5.2,36.6,11.8,0.8,2.0,15.2,0.6,0.8,1.6,0.6,15.4
