date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,@ Delaware,1-3,4.0,0,0,59.0,22.0,160.0,0.231,57.0,5.0,10.0,59.0,5.0,1.0,8.0,3.0,69.0,0.0,Delaware,4,14.75,5.5,40.0,14.25,1.25,2.5,14.75,1.25,0.25,2.0,0.75,17.25
08/30/2014,"Rhode Island @ Newark, Del.",2-3,5.0,0,0,61.0,26.0,182.0,0.192,56.0,4.0,6.0,83.0,4.0,4.0,20.0,6.0,79.0,2.0,Rhode Island,5,12.2,5.2,36.4,11.2,0.8,1.2,16.6,0.8,0.8,4.0,1.2,15.8
08/30/2014,"Loyola Chicago @ Newark, Del.",0-3,3.0,0,0,28.0,19.0,99.0,0.091,27.0,5.0,3.0,39.0,4.0,2.0,14.0,0.0,42.0,1.0,Loyola Chicago,3,9.333333333333334,6.333333333333333,33.0,9.0,1.6666666666666667,1.0,13.0,1.3333333333333333,0.6666666666666666,4.666666666666667,0.0,14.0
09/05/2014,@ Boston College,3-2,5.0,0,0,52.0,37.0,173.0,0.087,47.0,6.0,7.0,76.0,9.0,9.0,12.0,0.0,73.0,2.0,Boston College,5,10.4,7.4,34.6,9.4,1.2,1.4,15.2,1.8,1.8,2.4,0.0,14.6
09/06/2014,@ Minnesota,0-3,3.0,0,0,22.0,25.0,88.0,-0.034,18.0,2.0,4.0,28.0,5.0,2.0,8.0,0.0,30.0,0.0,Minnesota,3,7.333333333333333,8.333333333333334,29.333333333333332,6.0,0.6666666666666666,1.3333333333333333,9.333333333333334,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.0,10.0
09/06/2014,@ Yale,1-3,4.0,0,0,47.0,22.0,173.0,0.145,41.0,2.0,3.0,77.0,7.0,3.0,16.0,3.0,60.0,0.0,Yale,4,11.75,5.5,43.25,10.25,0.5,0.75,19.25,1.75,0.75,4.0,0.75,15.0
09/12/2014,"UC Riverside @ Flagstaff, Ariz.",3-2,5.0,0,0,52.0,35.0,192.0,0.089,48.0,2.0,7.0,85.0,3.0,6.0,16.0,4.0,68.0,3.0,UC Riverside,5,10.4,7.0,38.4,9.6,0.4,1.4,17.0,0.6,1.2,3.2,0.8,13.6
09/12/2014,"Grand Canyon @ Flagstaff, Ariz.",2-3,5.0,0,0,54.0,31.0,201.0,0.114,51.0,1.0,4.0,98.0,6.0,5.0,10.0,2.0,65.0,1.0,Grand Canyon,5,10.8,6.2,40.2,10.2,0.2,0.8,19.6,1.2,1.0,2.0,0.4,13.0
09/13/2014,@ Northern Ariz.,0-3,3.0,0,0,31.0,19.0,127.0,0.094,30.0,3.0,5.0,50.0,6.0,1.0,2.0,1.0,36.0,1.0,Northern Ariz.,3,10.333333333333334,6.333333333333333,42.333333333333336,10.0,1.0,1.6666666666666667,16.666666666666668,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,12.0
09/20/2014,@ Syracuse,0-3,3.0,0,0,35.0,19.0,109.0,0.147,35.0,3.0,6.0,41.0,4.0,0.0,6.0,1.0,41.0,0.0,Syracuse,3,11.666666666666666,6.333333333333333,36.333333333333336,11.666666666666666,1.0,2.0,13.666666666666666,1.3333333333333333,0.0,2.0,0.3333333333333333,13.666666666666666
09/21/2014,"Cornell @ Syracuse, N.Y.",1-3,4.0,0,0,38.0,26.0,143.0,0.084,37.0,3.0,8.0,54.0,9.0,2.0,10.0,2.0,48.0,0.0,Cornell,4,9.5,6.5,35.75,9.25,0.75,2.0,13.5,2.25,0.5,2.5,0.5,12.0
09/21/2014,"Colgate @ Syracuse, N.Y.",1-3,4.0,0,0,35.0,27.0,150.0,0.053,33.0,7.0,4.0,64.0,9.0,1.0,6.0,0.0,46.0,0.0,Colgate,4,8.75,6.75,37.5,8.25,1.75,1.0,16.0,2.25,0.25,1.5,0.0,11.5
09/26/2014,Binghamton,2-3,5.0,0,0,63.0,18.0,201.0,0.224,61.0,6.0,10.0,92.0,4.0,2.0,16.0,4.0,79.0,0.0,Binghamton,5,12.6,3.6,40.2,12.2,1.2,2.0,18.4,0.8,0.4,3.2,0.8,15.8
10/03/2014,@ UMass Lowell,3-0,3.0,0,0,44.0,21.0,141.0,0.163,40.0,6.0,3.0,75.0,2.0,4.0,10.0,2.0,59.0,2.0,UMass Lowell,3,14.666666666666666,7.0,47.0,13.333333333333334,2.0,1.0,25.0,0.6666666666666666,1.3333333333333333,3.3333333333333335,0.6666666666666666,19.666666666666668
10/05/2014,@ New Hampshire,3-0,3.0,0,0,38.0,15.0,121.0,0.19,35.0,5.0,6.0,51.0,1.0,7.0,8.0,0.0,54.0,0.0,New Hampshire,3,12.666666666666666,5.0,40.333333333333336,11.666666666666666,1.6666666666666667,2.0,17.0,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.0,18.0
10/10/2014,Stony Brook,3-1,4.0,0,0,53.0,26.0,176.0,0.153,45.0,6.0,3.0,88.0,4.0,4.0,14.0,1.0,70.0,1.0,Stony Brook,4,13.25,6.5,44.0,11.25,1.5,0.75,22.0,1.0,1.0,3.5,0.25,17.5
10/12/2014,Hartford,3-2,5.0,0,0,71.0,25.0,181.0,0.254,69.0,2.0,3.0,91.0,3.0,5.0,12.0,1.0,84.0,2.0,Hartford,5,14.2,5.0,36.2,13.8,0.4,0.6,18.2,0.6,1.0,2.4,0.2,16.8
10/17/2014,UMBC,2-3,5.0,0,0,57.0,30.0,225.0,0.12,53.0,6.0,3.0,112.0,3.0,5.0,10.0,4.0,73.0,1.0,UMBC,5,11.4,6.0,45.0,10.6,1.2,0.6,22.4,0.6,1.0,2.0,0.8,14.6
