date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,"Texas Tech @ Fullerton, Calif.",0-3,3.0,0,0,36.0,26.0,117.0,0.085,35.0,5.0,9.0,38.0,8.0,2.0,2.0,3.0,44.0,0.0,Texas Tech,3,12.0,8.666666666666666,39.0,11.666666666666666,1.6666666666666667,3.0,12.666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.0,14.666666666666666
08/30/2014,"Bucknell @ Fullerton, Calif.",2-3,5.0,0,0,60.0,45.0,207.0,0.072,57.0,7.0,9.0,91.0,8.0,4.0,18.0,3.0,80.0,0.0,Bucknell,5,12.0,9.0,41.4,11.4,1.4,1.8,18.2,1.6,0.8,3.6,0.6,16.0
08/30/2014,@ Cal St. Fullerton,0-3,3.0,0,0,34.0,23.0,103.0,0.107,34.0,2.0,13.0,29.0,4.0,0.0,4.0,4.0,38.0,0.0,Cal St. Fullerton,3,11.333333333333334,7.666666666666667,34.333333333333336,11.333333333333334,0.6666666666666666,4.333333333333333,9.666666666666666,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,12.666666666666666
09/05/2014,Rhode Island,0-3,3.0,0,0,30.0,24.0,111.0,0.054,26.0,3.0,6.0,29.0,9.0,0.0,6.0,2.0,36.0,0.0,Rhode Island,3,10.0,8.0,37.0,8.666666666666666,1.0,2.0,9.666666666666666,3.0,0.0,2.0,0.6666666666666666,12.0
09/05/2014,Iona,3-2,5.0,0,0,71.0,23.0,170.0,0.282,67.0,7.0,10.0,68.0,6.0,0.0,8.0,8.0,82.0,4.0,Iona,5,14.2,4.6,34.0,13.4,1.4,2.0,13.6,1.2,0.0,1.6,1.6,16.4
09/06/2014,Hartford,2-3,5.0,0,0,68.0,37.0,181.0,0.171,65.0,13.0,21.0,65.0,6.0,1.0,8.0,3.0,86.0,3.0,Hartford,5,13.6,7.4,36.2,13.0,2.6,4.2,13.0,1.2,0.2,1.6,0.6,17.2
09/12/2014,Siena @ Unknown,3-1,4.0,0,0,54.0,33.0,143.0,0.147,53.0,11.0,9.0,49.0,4.0,1.0,12.0,6.0,72.0,1.0,Siena,4,13.5,8.25,35.75,13.25,2.75,2.25,12.25,1.0,0.25,3.0,1.5,18.0
09/13/2014,"Fordham @ Hempstead, New York",3-2,5.0,0,0,55.0,33.0,167.0,0.132,52.0,12.0,12.0,70.0,7.0,0.0,10.0,3.0,72.0,2.0,Fordham,5,11.0,6.6,33.4,10.4,2.4,2.4,14.0,1.4,0.0,2.0,0.6,14.4
09/13/2014,@ Hofstra,3-2,5.0,0,0,56.0,38.0,165.0,0.109,54.0,6.0,16.0,68.0,3.0,0.0,19.0,4.0,71.5,4.0,Hofstra,5,11.2,7.6,33.0,10.8,1.2,3.2,13.6,0.6,0.0,3.8,0.8,14.3
09/19/2014,"Delaware @ Pittsburgh, PA",3-0,3.0,0,0,43.0,21.0,130.0,0.169,41.0,9.0,3.0,51.0,2.0,0.0,18.0,4.0,61.0,4.0,Delaware,3,14.333333333333334,7.0,43.333333333333336,13.666666666666666,3.0,1.0,17.0,0.6666666666666666,0.0,6.0,1.3333333333333333,20.333333333333332
09/20/2014,@ Pittsburgh,0-3,3.0,0,0,34.0,22.0,109.0,0.11,34.0,4.0,5.0,49.0,3.0,0.0,6.0,0.0,41.0,3.0,Pittsburgh,3,11.333333333333334,7.333333333333333,36.333333333333336,11.333333333333334,1.3333333333333333,1.6666666666666667,16.333333333333332,1.0,0.0,2.0,0.0,13.666666666666666
09/20/2014,"South Fla. @ Pittsburgh, PA",0-3,3.0,0,0,34.0,29.0,123.0,0.041,33.0,4.0,6.0,51.0,2.0,2.0,2.0,0.0,41.0,0.0,South Fla.,3,11.333333333333334,9.666666666666666,41.0,11.0,1.3333333333333333,2.0,17.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,13.666666666666666
09/27/2014,@ Saint Francis (PA),2-3,5.0,0,0,62.0,37.0,196.0,0.128,59.0,8.0,5.0,69.0,5.0,0.0,12.0,0.0,76.0,4.0,Saint Francis ,5,12.4,7.4,39.2,11.8,1.6,1.0,13.8,1.0,0.0,2.4,0.0,15.2
09/28/2014,@ Robert Morris,0-3,3.0,0,0,43.0,25.0,149.0,0.121,40.0,0.0,5.0,63.0,4.0,0.0,2.0,1.0,44.0,1.0,Robert Morris,3,14.333333333333334,8.333333333333334,49.666666666666664,13.333333333333334,0.0,1.6666666666666667,21.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,14.666666666666666
10/04/2014,St. Francis Brooklyn,3-0,3.0,0,0,44.0,9.0,81.0,0.432,40.0,9.0,9.0,34.0,2.0,0.0,8.0,2.0,57.0,2.0,St. Francis Brooklyn,3,14.666666666666666,3.0,27.0,13.333333333333334,3.0,3.0,11.333333333333334,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,19.0
10/05/2014,@ LIU,1-3,4.0,0,0,41.0,32.0,141.0,0.064,40.0,7.0,11.0,55.0,7.0,1.0,6.0,4.0,52.0,2.0,LIU,4,10.25,8.0,35.25,10.0,1.75,2.75,13.75,1.75,0.25,1.5,1.0,13.0
10/07/2014,Stony Brook,0-3,3.0,0,0,43.0,21.0,142.0,0.155,41.0,4.0,9.0,61.0,3.0,1.0,0.0,0.0,48.0,0.0,Stony Brook,3,14.333333333333334,7.0,47.333333333333336,13.666666666666666,1.3333333333333333,3.0,20.333333333333332,1.0,0.3333333333333333,0.0,0.0,16.0
10/12/2014,FDU,3-1,4.0,0,0,57.0,26.0,147.0,0.211,53.0,11.0,13.0,67.0,4.0,2.0,10.0,1.0,75.0,1.0,FDU,4,14.25,6.5,36.75,13.25,2.75,3.25,16.75,1.0,0.5,2.5,0.25,18.75
10/18/2014,@ Bryant,1-3,4.0,0,0,46.0,26.0,164.0,0.122,42.0,10.0,10.0,62.0,4.0,1.0,4.0,1.0,59.0,3.0,Bryant,4,11.5,6.5,41.0,10.5,2.5,2.5,15.5,1.0,0.25,1.0,0.25,14.75
10/19/2014,@ Central Conn. St.,2-3,5.0,0,0,73.0,23.0,171.0,0.292,71.0,7.0,8.0,65.0,10.0,0.0,18.0,4.0,89.0,4.0,Central Conn. St.,5,14.6,4.6,34.2,14.2,1.4,1.6,13.0,2.0,0.0,3.6,0.8,17.8
10/25/2014,Saint Francis (PA),2-3,5.0,0,0,56.0,29.0,188.0,0.144,47.0,12.0,18.0,73.0,6.0,1.0,6.0,3.0,72.0,2.0,Saint Francis ,5,11.2,5.8,37.6,9.4,2.4,3.6,14.6,1.2,0.2,1.2,0.6,14.4
10/26/2014,Robert Morris,1-3,4.0,0,0,59.0,35.0,146.0,0.164,56.0,6.0,15.0,36.0,5.0,3.0,6.0,1.0,71.0,2.0,Robert Morris,4,14.75,8.75,36.5,14.0,1.5,3.75,9.0,1.25,0.75,1.5,0.25,17.75
11/01/2014,@ St. Francis Brooklyn,3-0,3.0,0,0,44.0,12.0,99.0,0.323,40.0,7.0,9.0,45.0,3.0,0.0,6.0,0.0,54.0,4.0,St. Francis Brooklyn,3,14.666666666666666,4.0,33.0,13.333333333333334,2.3333333333333335,3.0,15.0,1.0,0.0,2.0,0.0,18.0
