date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/29/2014,Davidson,3-2,5.0,0,0,69.0,24.0,183.0,0.246,64.0,5.0,7.0,84.0,4.0,3.0,10.0,5.0,82.0,2.0,Davidson,5,13.8,4.8,36.6,12.8,1.0,1.4,16.8,0.8,0.6,2.0,1.0,16.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/30/2014,Kent St.,2-3,5.0,0,0,60.0,41.0,163.0,0.117,54.0,3.0,7.0,63.0,8.0,2.0,12.0,2.0,71.0,2.0,Kent St.,5,12.0,8.2,32.6,10.8,0.6,1.4,12.6,1.6,0.4,2.4,0.4,14.2,,6.9,,2.4,,18.3,,0.123,,6.4,,0.5,,0.7,,8.4,,0.3,,1.0,,0.5,,8.2
08/30/2014,Mercer,0-3,3.0,0,0,48.0,21.0,123.0,0.22,48.0,4.0,4.0,60.0,6.0,1.0,10.0,2.0,58.0,5.0,Mercer,3,16.0,7.0,41.0,16.0,1.3333333333333333,1.3333333333333333,20.0,2.0,0.3333333333333333,3.333333333333333,0.6666666666666666,19.33333333333333,,8.6,,4.333333333333333,,23.066666666666666,,0.121,,7.866666666666667,,0.5333333333333333,,0.9333333333333332,,9.799999999999999,,0.3333333333333333,,1.4666666666666668,,0.4666666666666666,,10.2
09/02/2014,Eastern Wash.,2-3,5.0,0,0,71.0,25.0,180.0,0.256,68.0,5.0,2.0,80.0,4.0,2.0,16.0,0.0,86.0,3.0,Eastern Wash.,5,14.2,5.0,36.0,13.6,1.0,0.4,16.0,0.8,0.4,3.2,0.0,17.2,13.933333333333332,10.45,6.666666666666667,5.0,36.733333333333334,27.55,0.19433333333333333,0.14575,13.200000000000001,9.9,0.9777777777777777,0.7333333333333334,1.3777777777777775,1.0333333333333332,16.466666666666665,12.35,0.4444444444444444,0.3333333333333333,2.5777777777777775,1.9333333333333333,0.6888888888888888,0.5166666666666666,16.644444444444442,12.48333333333333
09/05/2014,"Belmont @ Athens, Ga.",3-1,4.0,0,0,37.0,16.0,120.0,0.175,35.0,5.0,3.0,61.0,7.0,3.0,16.0,3.0,53.0,0.0,Belmont,4,9.25,4.0,30.0,8.75,1.25,0.75,15.25,1.75,0.75,4.0,0.75,13.25,14.066666666666668,11.2,6.733333333333333,5.0,36.53333333333333,29.24,0.19766666666666666,0.1678,13.466666666666667,10.64,0.9777777777777777,0.7866666666666667,1.0444444444444445,0.9066666666666666,16.2,13.080000000000002,0.37777777777777777,0.3466666666666667,2.977777777777778,2.1866666666666665,0.35555555555555557,0.4133333333333333,16.911111111111108,13.426666666666666
09/06/2014,"Chattanooga @ Athens, Ga.",3-2,5.0,0,0,62.0,30.0,169.0,0.189,60.0,6.0,5.0,67.0,8.0,3.0,16.0,5.0,79.0,3.0,Chattanooga,5,12.4,6.0,33.8,12.0,1.2,1.0,13.4,1.6,0.6,3.2,1.0,15.8,13.15,10.875,5.333333333333333,4.833333333333333,35.666666666666664,29.366666666666664,0.217,0.169,12.783333333333333,10.325000000000001,1.1944444444444444,0.8638888888888889,0.8277777777777778,0.8805555555555555,17.083333333333332,13.441666666666668,0.49444444444444446,0.4138888888888889,3.511111111111111,2.488888888888889,0.47222222222222215,0.4694444444444444,16.594444444444445,13.39722222222222
09/06/2014,@ Georgia,0-3,3.0,0,0,39.0,20.0,105.0,0.181,37.0,4.0,2.0,44.0,3.0,0.0,4.0,3.0,45.0,2.0,Georgia,3,13.0,6.666666666666667,35.0,12.333333333333334,1.3333333333333333,0.6666666666666666,14.666666666666666,1.0,0.0,1.3333333333333333,1.0,15.0,11.950000000000001,11.092857142857143,5.0,5.0,33.266666666666666,30.0,0.20666666666666667,0.17185714285714287,11.450000000000001,10.564285714285715,1.1500000000000001,0.911904761904762,0.7166666666666667,0.8976190476190476,14.883333333333333,13.435714285714287,0.5833333333333334,0.4404761904761905,3.466666666666667,2.5904761904761906,0.5833333333333334,0.5452380952380952,15.416666666666666,13.740476190476189
09/09/2014,@ Charleston So.,3-0,3.0,0,0,47.0,22.0,114.0,0.219,42.0,8.0,4.0,56.0,1.0,1.0,8.0,0.0,60.0,3.0,Charleston So.,3,15.666666666666666,7.333333333333333,38.0,14.0,2.6666666666666665,1.3333333333333333,18.666666666666668,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,20.0,11.549999999999999,11.33125,5.555555555555556,5.208333333333333,32.93333333333333,30.625,0.18166666666666664,0.17300000000000001,11.027777777777777,10.785416666666666,1.261111111111111,0.9645833333333333,0.8055555555555557,0.86875,14.438888888888888,13.589583333333335,0.44999999999999996,0.3854166666666667,2.8444444444444446,2.433333333333333,0.9166666666666666,0.6020833333333333,14.683333333333332,13.897916666666665
09/12/2014,Wake Forest,3-2,5.0,0,0,75.0,36.0,187.0,0.209,68.0,7.0,3.0,69.0,6.0,4.0,24.0,2.0,98.0,2.0,Wake Forest,5,15.0,7.2,37.4,13.6,1.4,0.6,13.8,1.2,0.8,4.8,0.4,19.6,13.688888888888888,11.812962962962963,6.666666666666667,5.444444444444445,35.6,31.444444444444443,0.19633333333333333,0.17811111111111114,12.777777777777777,11.142592592592592,1.7333333333333332,1.1537037037037037,1.0,0.9203703703703704,15.577777777777778,14.153703703703705,0.31111111111111106,0.37962962962962965,2.4,2.4592592592592593,0.6666666666666666,0.5351851851851852,16.933333333333334,14.575925925925926
09/13/2014,Stetson,3-0,3.0,0,0,48.0,11.0,97.0,0.381,46.0,5.0,1.0,52.0,3.0,2.0,12.0,2.0,61.0,5.0,Stetson,3,16.0,3.6666666666666665,32.333333333333336,15.333333333333334,1.6666666666666667,0.3333333333333333,17.333333333333332,1.0,0.6666666666666666,4.0,0.6666666666666666,20.33333333333333,14.555555555555557,12.131666666666668,7.066666666666666,5.62,36.800000000000004,32.04,0.20299999999999999,0.18120000000000003,13.31111111111111,11.388333333333332,1.7999999999999998,1.1783333333333332,0.8666666666666667,0.8883333333333333,15.711111111111114,14.118333333333336,0.37777777777777777,0.4216666666666667,2.933333333333333,2.6933333333333334,0.4666666666666666,0.5216666666666667,18.200000000000003,15.078333333333333
