date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/29/2014,"Iowa @ College Station, TX",1-3,4.0,0,0,48.0,27.0,153.0,0.137,43.0,6.0,6.0,51.0,5.0,1.0,8.0,0.0,59.0,0.0,Iowa,4,12.0,6.75,38.25,10.75,1.5,1.5,12.75,1.25,0.25,2.0,0.0,14.75
08/29/2014,"Tulane @ College Station, TX",3-1,4.0,0,0,57.0,23.0,149.0,0.228,51.0,7.0,12.0,77.0,2.0,1.0,6.0,4.0,68.0,0.0,Tulane,4,14.25,5.75,37.25,12.75,1.75,3.0,19.25,0.5,0.25,1.5,1.0,17.0
08/30/2014,@ Texas A&M,3-2,5.0,0,0,66.0,35.0,203.0,0.153,59.0,6.0,9.0,106.0,3.0,0.0,16.0,5.0,80.0,0.0,Texas A&M,5,13.2,7.0,40.6,11.8,1.2,1.8,21.2,0.6,0.0,3.2,1.0,16.0
09/05/2014,@ Texas St.,1-3,4.0,0,0,49.0,20.0,153.0,0.19,47.0,3.0,7.0,80.0,7.0,2.0,18.0,2.0,63.0,1.0,Texas St.,4,12.25,5.0,38.25,11.75,0.75,1.75,20.0,1.75,0.5,4.5,0.5,15.75
09/06/2014,"Wichita St. @ San Marcos, Texas",2-3,5.0,0,0,57.0,32.0,165.0,0.152,53.0,9.0,10.0,71.0,10.0,1.0,20.0,1.0,77.0,2.0,Wichita St.,5,11.4,6.4,33.0,10.6,1.8,2.0,14.2,2.0,0.2,4.0,0.2,15.4
09/12/2014,"Green Bay @ Milwaukee, Wis.",2-3,5.0,0,0,55.0,25.0,166.0,0.181,50.0,5.0,13.0,77.0,4.0,4.0,26.0,1.0,77.0,2.0,Green Bay,5,11.0,5.0,33.2,10.0,1.0,2.6,15.4,0.8,0.8,5.2,0.2,15.4
09/13/2014,@ Marquette,1-3,4.0,0,0,55.0,26.0,145.0,0.2,51.0,6.0,7.0,79.0,10.0,1.0,16.0,1.0,70.0,1.0,Marquette,4,13.75,6.5,36.25,12.75,1.5,1.75,19.75,2.5,0.25,4.0,0.25,17.5
09/13/2014,"James Madison @ Milwaukee, Wis.",0-3,3.0,0,0,39.0,15.0,118.0,0.203,33.0,2.0,6.0,53.0,3.0,0.0,10.0,4.0,46.0,1.0,James Madison,3,13.0,5.0,39.333333333333336,11.0,0.6666666666666666,2.0,17.666666666666668,1.0,0.0,3.3333333333333335,1.3333333333333333,15.333333333333334
09/18/2014,Houston,3-1,4.0,0,0,62.0,22.0,149.0,0.268,58.0,5.0,10.0,63.0,2.0,0.0,16.0,5.0,75.0,0.0,Houston,4,15.5,5.5,37.25,14.5,1.25,2.5,15.75,0.5,0.0,4.0,1.25,18.75
09/19/2014,LSU,1-3,4.0,0,0,53.0,26.0,138.0,0.196,48.0,5.0,9.0,52.0,9.0,1.0,10.0,3.0,64.0,1.0,LSU,4,13.25,6.5,34.5,12.0,1.25,2.25,13.0,2.25,0.25,2.5,0.75,16.0
09/20/2014,Baylor,3-1,4.0,0,0,51.0,19.0,120.0,0.267,45.0,7.0,6.0,40.0,1.0,1.0,28.0,4.0,73.0,0.0,Baylor,4,12.75,4.75,30.0,11.25,1.75,1.5,10.0,0.25,0.25,7.0,1.0,18.25
09/22/2014,@ UTEP,3-0,3.0,0,0,47.0,10.0,97.0,0.381,44.0,3.0,5.0,42.0,4.0,3.0,6.0,3.0,56.0,0.0,UTEP,3,15.666666666666666,3.3333333333333335,32.333333333333336,14.666666666666666,1.0,1.6666666666666667,14.0,1.3333333333333333,1.0,2.0,1.0,18.666666666666668
09/26/2014,Fla. Atlantic,3-1,4.0,0,0,67.0,27.0,170.0,0.235,64.0,0.0,5.0,80.0,7.0,0.0,18.0,5.0,76.0,2.0,Fla. Atlantic,4,16.75,6.75,42.5,16.0,0.0,1.25,20.0,1.75,0.0,4.5,1.25,19.0
09/28/2014,North Texas,3-0,3.0,0,0,44.0,18.0,123.0,0.211,41.0,7.0,5.0,59.0,3.0,1.0,12.0,6.0,58.0,1.0,North Texas,3,14.666666666666666,6.0,41.0,13.666666666666666,2.3333333333333335,1.6666666666666667,19.666666666666668,1.0,0.3333333333333333,4.0,2.0,19.333333333333332
10/03/2014,@ Middle Tenn.,3-0,3.0,0,0,42.0,6.0,92.0,0.391,41.0,3.0,7.0,49.0,4.0,1.0,14.0,5.0,53.0,0.0,Middle Tenn.,3,14.0,2.0,30.666666666666668,13.666666666666666,1.0,2.3333333333333335,16.333333333333332,1.3333333333333333,0.3333333333333333,4.666666666666667,1.6666666666666667,17.666666666666668
10/05/2014,UTEP,3-1,4.0,0,0,62.0,19.0,148.0,0.291,55.0,5.0,8.0,67.0,3.0,2.0,12.0,1.0,75.0,1.0,UTEP,4,15.5,4.75,37.0,13.75,1.25,2.0,16.75,0.75,0.5,3.0,0.25,18.75
10/10/2014,@ Louisiana Tech,3-1,4.0,0,0,61.0,18.0,144.0,0.299,58.0,3.0,9.0,74.0,6.0,0.0,22.0,4.0,75.0,0.0,Louisiana Tech,4,15.25,4.5,36.0,14.5,0.75,2.25,18.5,1.5,0.0,5.5,1.0,18.75
10/12/2014,@ UAB,3-0,3.0,0,0,41.0,11.0,93.0,0.323,37.0,3.0,3.0,39.0,3.0,2.0,12.0,1.0,52.0,0.0,UAB,3,13.666666666666666,3.6666666666666665,31.0,12.333333333333334,1.0,1.0,13.0,1.0,0.6666666666666666,4.0,0.3333333333333333,17.333333333333332
10/17/2014,Western Ky.,3-1,4.0,0,0,57.0,18.0,140.0,0.279,54.0,5.0,9.0,51.0,5.0,0.0,10.0,0.0,67.0,0.0,Western Ky.,4,14.25,4.5,35.0,13.5,1.25,2.25,12.75,1.25,0.0,2.5,0.0,16.75
10/19/2014,Rice,3-2,5.0,0,0,60.0,24.0,160.0,0.225,56.0,3.0,9.0,62.0,3.0,3.0,8.0,1.0,70.0,1.0,Rice,5,12.0,4.8,32.0,11.2,0.6,1.8,12.4,0.6,0.6,1.6,0.2,14.0
10/24/2014,@ Marshall,3-1,4.0,0,0,62.0,21.0,172.0,0.238,57.0,3.0,9.0,85.0,6.0,1.0,10.0,0.0,71.0,0.0,Marshall,4,15.5,5.25,43.0,14.25,0.75,2.25,21.25,1.5,0.25,2.5,0.0,17.75
10/26/2014,@ Charlotte,3-2,5.0,0,0,60.0,20.0,147.0,0.272,58.0,3.0,9.0,61.0,7.0,1.0,23.0,2.0,75.5,0.0,Charlotte,5,12.0,4.0,29.4,11.6,0.6,1.8,12.2,1.4,0.2,4.6,0.4,15.1
11/02/2014,Southern Miss.,3-0,3.0,0,0,40.0,12.0,93.0,0.301,38.0,4.0,6.0,33.0,2.0,2.0,16.0,0.0,54.0,0.0,Southern Miss.,3,13.333333333333334,4.0,31.0,12.666666666666666,1.3333333333333333,2.0,11.0,0.6666666666666666,0.6666666666666666,5.333333333333333,0.0,18.0
