date,opponent/venue,result,sets,mp,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/29/2014,"Lamar University @ HOUSTON, TEXAS",3-2,5.0,0,0,69.0,36.0,195.0,0.169,67.0,11.0,9.0,74.0,5.0,0.0,14.0,1.0,87.0,4.0,Lamar University,5,13.8,7.2,39.0,13.4,2.2,1.8,14.8,1.0,0.0,2.8,0.2,17.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/29/2014,"Wake Forest @ Houston, Texas",1-3,4.0,0,0,48.0,35.0,150.0,0.087,47.0,5.0,10.0,61.0,7.0,1.0,14.0,2.0,61.0,1.0,Wake Forest,4,12.0,8.75,37.5,11.75,1.25,2.5,15.25,1.75,0.25,3.5,0.5,15.25,,6.9,,3.6,,19.5,,0.0845,,6.7,,1.1,,0.9,,7.4,,0.0,,1.4,,0.1,,8.7
08/30/2014,@ Houston,3-1,4.0,0,0,60.0,17.0,144.0,0.299,55.0,5.0,12.0,55.0,8.0,0.0,6.0,0.0,68.0,0.0,Houston,4,15.0,4.25,36.0,13.75,1.25,3.0,13.75,2.0,0.0,1.5,0.0,17.0,,8.6,,5.316666666666666,,25.5,,0.08533333333333333,,8.383333333333333,,1.1500000000000001,,1.4333333333333333,,10.016666666666667,,0.08333333333333333,,2.1,,0.2333333333333333,,10.883333333333333
09/03/2014,Baylor,1-3,4.0,0,0,47.0,18.0,159.0,0.182,46.0,4.0,7.0,61.0,1.0,2.0,6.0,2.0,56.0,2.0,Baylor,4,11.75,4.5,39.75,11.5,1.0,1.75,15.25,0.25,0.5,1.5,0.5,14.0,13.6,10.2,6.733333333333333,5.05,37.5,28.125,0.18499999999999997,0.13874999999999998,12.966666666666667,9.725,1.5666666666666667,1.175,2.433333333333333,1.825,14.6,10.95,0.08333333333333333,0.0625,2.6,1.95,0.2333333333333333,0.175,16.55,12.4125
09/05/2014,UTSA,3-1,4.0,0,0,59.0,26.0,183.0,0.18,57.0,7.0,10.0,72.0,3.0,0.0,10.0,1.0,71.0,1.0,UTSA,4,14.75,6.5,45.75,14.25,1.75,2.5,18.0,0.75,0.0,2.5,0.25,17.75,12.916666666666666,10.51,5.833333333333333,4.9399999999999995,37.75,30.45,0.18933333333333333,0.14739999999999998,12.333333333333334,10.08,1.1666666666666667,1.1400000000000001,2.4166666666666665,1.81,14.75,11.809999999999999,0.25,0.15,2.1666666666666665,1.86,0.3333333333333333,0.24,15.416666666666666,12.73
09/05/2014,Wichita St.,2-3,5.0,0,0,66.0,25.0,226.0,0.181,62.0,7.0,14.0,94.0,7.0,2.0,12.0,3.0,81.0,2.0,Wichita St.,5,13.2,5.0,45.2,12.4,1.4,2.8,18.8,1.4,0.4,2.4,0.6,16.2,13.833333333333334,11.216666666666667,5.083333333333333,5.2,40.5,33.0,0.22033333333333335,0.1528333333333333,13.166666666666666,10.775,1.3333333333333333,1.2416666666666667,2.4166666666666665,1.925,15.666666666666666,12.841666666666667,0.16666666666666666,0.125,1.8333333333333333,1.9666666666666668,0.25,0.24166666666666667,16.25,13.566666666666668
09/06/2014,Abilene Christian,3-0,3.0,0,0,45.0,15.0,131.0,0.229,42.0,6.0,8.0,58.0,3.0,0.0,16.0,1.0,59.0,3.0,Abilene Christian,3,15.0,5.0,43.66666666666666,14.0,2.0,2.6666666666666665,19.33333333333333,1.0,0.0,5.333333333333333,0.3333333333333333,19.666666666666668,13.233333333333334,11.5,5.333333333333333,5.171428571428572,43.56666666666666,34.74285714285714,0.18099999999999997,0.15685714285714283,12.716666666666669,11.007142857142858,1.3833333333333335,1.2642857142857142,2.35,2.0500000000000003,17.349999999999998,13.692857142857141,0.3,0.16428571428571428,2.1333333333333333,2.028571428571429,0.45,0.2928571428571428,15.983333333333334,13.942857142857145
09/06/2014,North Texas,0-3,3.0,0,0,45.0,18.0,137.0,0.197,41.0,5.0,5.0,62.0,1.0,1.0,6.0,0.0,54.0,1.0,North Texas,3,15.0,6.0,45.66666666666666,13.666666666666666,1.6666666666666667,1.6666666666666667,20.666666666666668,0.3333333333333333,0.3333333333333333,2.0,0.0,18.0,14.316666666666668,11.9375,5.5,5.15,44.87222222222223,35.858333333333334,0.19666666666666666,0.165875,13.550000000000002,11.381250000000001,1.7166666666666668,1.35625,2.6555555555555554,2.1270833333333337,18.71111111111111,14.397916666666665,0.13333333333333333,0.14375,3.411111111111111,2.441666666666667,0.39444444444444443,0.29791666666666666,17.872222222222224,14.658333333333335
09/09/2014,Prairie View,3-1,4.0,0,0,60.0,20.0,137.0,0.292,57.0,6.0,9.0,64.0,4.0,0.0,20.0,5.0,76.0,4.0,Prairie View,4,15.0,5.0,34.25,14.25,1.5,2.25,16.0,1.0,0.0,5.0,1.25,19.0,14.4,12.277777777777779,5.333333333333333,5.2444444444444445,44.844444444444434,36.94814814814814,0.20233333333333334,0.16933333333333334,13.355555555555556,11.635185185185186,1.6888888888888889,1.3907407407407406,2.3777777777777778,2.0759259259259264,19.599999999999998,15.094444444444443,0.24444444444444446,0.1648148148148148,3.244444444444444,2.392592592592593,0.3111111111111111,0.26481481481481484,17.955555555555556,15.029629629629632
09/12/2014,"UIW @ Lubbock, Texas",2-3,5.0,0,0,65.0,29.0,169.0,0.213,61.0,5.0,10.0,70.0,4.0,0.0,12.0,2.0,76.0,1.0,UIW,5,13.0,5.8,33.8,12.2,1.0,2.0,14.0,0.8,0.0,2.4,0.4,15.2,15.0,12.55,5.333333333333333,5.220000000000001,41.194444444444436,36.67833333333333,0.23933333333333331,0.1816,13.972222222222221,11.896666666666668,1.7222222222222223,1.4016666666666666,2.194444444444444,2.0933333333333337,18.666666666666668,15.184999999999999,0.1111111111111111,0.14833333333333332,4.111111111111111,2.6533333333333333,0.5277777777777778,0.36333333333333334,18.88888888888889,15.426666666666668
09/12/2014,@ Texas Tech,2-3,5.0,0,0,57.0,24.0,163.0,0.202,56.0,3.0,6.0,59.0,5.0,3.0,18.0,0.0,72.0,2.0,Texas Tech,5,11.4,4.8,32.6,11.2,0.6,1.2,11.8,1.0,0.6,3.6,0.0,14.4,14.333333333333334,12.590909090909092,5.6000000000000005,5.2727272727272725,37.90555555555555,36.416666666666664,0.234,0.18445454545454545,13.372222222222222,11.924242424242426,1.388888888888889,1.365151515151515,1.972222222222222,2.0848484848484854,16.88888888888889,15.077272727272726,0.1111111111111111,0.13484848484848483,3.1333333333333333,2.6303030303030304,0.5500000000000002,0.36666666666666664,17.400000000000002,15.406060606060606
09/13/2014,"Gardner-Webb @ Lubbock, Texas",1-3,4.0,0,0,67.0,42.0,200.0,0.125,64.0,6.0,6.0,84.0,5.0,0.0,6.0,1.0,76.0,1.0,Gardner-Webb,4,16.75,10.5,50.0,16.0,1.5,1.5,21.0,1.25,0.0,1.5,0.25,19.0,13.133333333333333,12.491666666666667,5.2,5.233333333333333,33.550000000000004,36.09861111111111,0.23566666666666666,0.18591666666666665,12.549999999999999,11.863888888888889,1.0333333333333332,1.3013888888888887,1.8166666666666664,2.0111111111111115,13.933333333333332,14.804166666666667,0.19999999999999998,0.17361111111111108,3.6666666666666665,2.711111111111111,0.5500000000000002,0.3361111111111111,16.2,15.322222222222223
