date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/31/2018,"FDU @ Providence, R.I.",3-1,0,4.0,0,56.0,22.0,151.0,0.225,49.0,11.0,13.0,67.0,7.0,3.0,10.0,2.0,75.0,0.0,FDU,4,14.0,5.5,37.75,12.25,2.75,3.25,16.75,1.75,0.75,2.5,0.5,18.75,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
09/01/2018,"UMass Lowell @ Providence,R.I.",3-0,0,3.0,0,38.0,11.0,95.0,0.284,32.0,4.0,8.0,48.0,4.0,0.0,12.0,2.0,48.0,1.0,UMass Lowell,3,12.666666666666666,3.6666666666666665,31.666666666666668,10.666666666666666,1.3333333333333333,2.6666666666666665,16.0,1.3333333333333333,0.0,4.0,0.6666666666666666,16.0,,7.0,,2.75,,18.875,,0.1125,,6.125,,1.375,,1.625,,8.375,,0.375,,1.25,,0.25,,9.375
09/01/2018,@ Providence,1-3,0,4.0,0,56.0,26.0,180.0,0.167,50.0,10.0,5.0,86.0,11.0,1.0,14.0,2.0,74.0,0.0,Providence,4,14.0,6.5,45.0,12.5,2.5,1.25,21.5,2.75,0.25,3.5,0.5,18.5,,8.888888888888888,,3.0555555555555554,,23.13888888888889,,0.16966666666666666,,7.638888888888888,,1.361111111111111,,1.972222222222222,,10.916666666666666,,0.25,,2.1666666666666665,,0.38888888888888884,,11.583333333333334
09/08/2018,"Niagara @ West Hartford, Conn.",3-1,0,4.0,0,69.0,17.0,152.0,0.342,65.0,6.0,9.0,70.0,5.0,0.0,18.0,2.0,84.0,3.0,Niagara,4,17.25,4.25,38.0,16.25,1.5,2.25,17.5,1.25,0.0,4.5,0.5,21.0,13.555555555555555,10.166666666666666,5.222222222222222,3.9166666666666665,38.13888888888889,28.604166666666668,0.2253333333333333,0.169,11.805555555555555,8.854166666666666,2.194444444444444,1.6458333333333333,2.388888888888889,1.7916666666666665,18.083333333333332,13.5625,0.3333333333333333,0.25,3.3333333333333335,2.5,0.5555555555555555,0.41666666666666663,17.75,13.3125
09/08/2018,@ Hartford,2-3,0,5.0,0,70.0,22.0,168.0,0.286,65.0,6.0,11.0,57.0,6.0,0.0,14.0,2.0,83.0,4.0,Hartford,5,14.0,4.4,33.6,13.0,1.2,2.2,11.4,1.2,0.0,2.8,0.4,16.6,14.638888888888888,11.583333333333332,4.805555555555555,3.983333333333333,38.22222222222222,30.483333333333338,0.26433333333333336,0.2036,13.138888888888888,10.333333333333332,1.7777777777777777,1.6166666666666665,2.0555555555555554,1.8833333333333333,18.333333333333332,14.35,0.08333333333333333,0.2,4.0,2.9,0.5555555555555555,0.4333333333333333,18.5,14.85
09/09/2018,"Bucknell @ West Hartford, Conn.",3-1,0,4.0,0,57.0,22.0,150.0,0.233,53.0,8.0,10.0,65.0,5.0,3.0,16.0,1.0,76.0,1.0,Bucknell,4,14.25,5.5,37.5,13.25,2.0,2.5,16.25,1.25,0.75,4.0,0.25,19.0,15.083333333333334,11.986111111111109,5.05,4.052777777777777,38.86666666666667,31.00277777777778,0.26499999999999996,0.21733333333333335,13.916666666666666,10.777777777777777,1.7333333333333334,1.5472222222222218,1.9000000000000001,1.9361111111111111,16.8,13.858333333333334,0.08333333333333333,0.16666666666666666,3.6,2.8833333333333333,0.4666666666666666,0.42777777777777776,18.7,15.141666666666666
09/14/2018,"Chicago St. @ DeLand, Fla.",3-2,0,5.0,0,65.0,16.0,197.0,0.249,63.0,2.0,11.0,80.0,3.0,1.0,14.0,4.0,75.0,5.0,Chicago St.,5,13.0,3.2,39.4,12.6,0.4,2.2,16.0,0.6,0.2,2.8,0.8,15.0,15.166666666666666,12.309523809523808,4.716666666666667,4.259523809523809,36.36666666666667,31.930952380952384,0.287,0.21957142857142858,14.166666666666666,11.13095238095238,1.5666666666666667,1.6119047619047617,2.316666666666667,2.0166666666666666,15.049999999999999,14.200000000000001,0.25,0.25,3.766666666666667,3.042857142857143,0.3833333333333333,0.40238095238095234,18.866666666666667,15.692857142857141
09/14/2018,@ Stetson,3-1,0,4.0,0,57.0,23.0,149.0,0.228,49.0,7.0,7.0,79.0,5.0,5.0,8.0,0.0,73.0,4.0,Stetson,4,14.25,5.75,37.25,12.25,1.75,1.75,19.75,1.25,1.25,2.0,0.0,18.25,13.75,12.395833333333332,4.366666666666667,4.127083333333333,36.833333333333336,32.864583333333336,0.256,0.22325,12.950000000000001,11.314583333333331,1.2,1.4604166666666665,2.3000000000000003,2.0395833333333333,14.549999999999999,14.425,0.31666666666666665,0.24375,3.1999999999999997,3.0125,0.4833333333333334,0.4520833333333333,16.866666666666667,15.60625
09/15/2018,"Bethune-Cookman @ DeLand, Fla.",1-3,0,4.0,0,49.0,20.0,147.0,0.197,44.0,4.0,8.0,62.0,3.0,1.0,8.0,3.0,58.0,5.0,Bethune-Cookman,4,12.25,5.0,36.75,11.0,1.0,2.0,15.5,0.75,0.25,2.0,0.75,14.5,13.833333333333334,12.601851851851851,4.816666666666666,4.307407407407407,38.050000000000004,33.351851851851855,0.23666666666666666,0.2237777777777778,12.700000000000001,11.418518518518518,1.3833333333333335,1.4925925925925925,2.15,2.0074074074074075,17.333333333333332,15.016666666666667,0.7333333333333334,0.35555555555555557,2.9333333333333336,2.9000000000000004,0.3500000000000001,0.4018518518518518,17.416666666666668,15.899999999999999
09/18/2018,Bryant,3-1,0,4.0,0,59.0,15.0,156.0,0.282,58.0,4.0,3.0,71.0,2.0,3.0,31.0,5.0,81.5,1.0,Bryant,4,14.75,3.75,39.0,14.5,1.0,0.75,17.75,0.5,0.75,7.75,1.25,20.375,13.166666666666666,12.566666666666666,4.6499999999999995,4.376666666666667,37.800000000000004,33.69166666666667,0.22466666666666668,0.22110000000000002,11.950000000000001,11.376666666666665,1.05,1.4433333333333331,1.9833333333333334,2.006666666666667,17.083333333333332,15.065000000000001,0.5666666666666667,0.34500000000000003,2.2666666666666666,2.81,0.5166666666666667,0.43666666666666665,15.916666666666666,15.76
