date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,@ Georgia,2-3,0,5.0,0,57.0,23.0,162.0,0.21,50.0,5.0,13.0,67.0,6.0,3.0,16.0,0.0,73.0,0.0,Georgia,5,11.4,4.6,32.4,10.0,1.0,2.6,13.4,1.2,0.6,3.2,0.0,14.6
08/25/2018,"Illinois St. @ Athens, Ga.",0-3,0,3.0,0,29.0,21.0,112.0,0.071,28.0,1.0,7.0,41.0,5.0,0.0,10.0,0.0,35.0,2.0,Illinois St.,3,9.666666666666666,7.0,37.333333333333336,9.333333333333334,0.3333333333333333,2.3333333333333335,13.666666666666666,1.6666666666666667,0.0,3.3333333333333335,0.0,11.666666666666666
08/25/2018,"Furman @ Athens, Ga.",3-1,0,4.0,0,58.0,18.0,148.0,0.27,55.0,7.0,14.0,67.0,3.0,1.0,8.0,0.0,70.0,1.0,Furman,4,14.5,4.5,37.0,13.75,1.75,3.5,16.75,0.75,0.25,2.0,0.0,17.5
08/30/2018,@ Hawaii,0-3,0,3.0,0,25.0,23.0,103.0,0.019,23.0,3.0,6.0,39.0,3.0,4.0,4.0,0.0,34.0,0.0,Hawaii,3,8.333333333333334,7.666666666666667,34.333333333333336,7.666666666666667,1.0,2.0,13.0,1.0,1.3333333333333333,1.3333333333333333,0.0,11.333333333333334
08/31/2018,@ Hawaii,0-3,0,3.0,0,27.0,17.0,89.0,0.112,27.0,1.0,3.0,33.0,8.0,1.0,6.0,2.0,32.0,0.0,Hawaii,3,9.0,5.666666666666667,29.666666666666668,9.0,0.3333333333333333,1.0,11.0,2.6666666666666665,0.3333333333333333,2.0,0.6666666666666666,10.666666666666666
09/07/2018,"ETSU @ Durham, N.C.",1-3,0,4.0,0,48.0,17.0,162.0,0.191,48.0,4.0,6.0,76.0,4.0,2.0,12.0,3.0,60.0,4.0,ETSU,4,12.0,4.25,40.5,12.0,1.0,1.5,19.0,1.0,0.5,3.0,0.75,15.0
09/07/2018,@ Duke,0-3,0,3.0,0,38.0,23.0,109.0,0.138,37.0,0.0,9.0,37.0,3.0,2.0,6.0,2.0,43.0,0.0,Duke,3,12.666666666666666,7.666666666666667,36.333333333333336,12.333333333333334,0.0,3.0,12.333333333333334,1.0,0.6666666666666666,2.0,0.6666666666666666,14.333333333333334
09/08/2018,"Cincinnati @ Durham, N.C.",2-3,0,5.0,0,52.0,22.0,139.0,0.216,47.0,5.0,17.0,52.0,8.0,2.0,10.0,0.0,64.0,1.0,Cincinnati,5,10.4,4.4,27.8,9.4,1.0,3.4,10.4,1.6,0.4,2.0,0.0,12.8
09/28/2018,Louisiana,3-1,0,4.0,0,59.0,27.0,167.0,0.192,56.0,4.0,3.0,91.0,3.0,5.0,0.0,0.0,68.0,0.0,Louisiana,4,14.75,6.75,41.75,14.0,1.0,0.75,22.75,0.75,1.25,0.0,0.0,17.0
09/30/2018,ULM,3-0,0,3.0,0,39.0,13.0,91.0,0.286,38.0,8.0,9.0,47.0,2.0,7.0,2.0,0.0,55.0,0.0,ULM,3,13.0,4.333333333333333,30.333333333333332,12.666666666666666,2.6666666666666665,3.0,15.666666666666666,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.0,18.333333333333332
