date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,"N.C. Central @ Emerson, Ga.",3-0,0,3.0,0,38.0,13.0,107.0,0.234,37.0,5.0,6.0,49.0,8.0,2.0,16.0,3.0,53.0,0.0,N.C. Central,3,12.666666666666666,4.333333333333333,35.666666666666664,12.333333333333334,1.6666666666666667,2.0,16.333333333333332,2.6666666666666665,0.6666666666666666,5.333333333333333,1.0,17.666666666666668
08/24/2018,"N.C. A&T @ Cartersville, Ga.",1-3,0,4.0,0,42.0,20.0,122.0,0.18,37.0,7.0,8.0,39.0,10.0,2.0,10.0,4.0,56.0,0.0,N.C. A&T,4,10.5,5.0,30.5,9.25,1.75,2.0,9.75,2.5,0.5,2.5,1.0,14.0
08/25/2018,"South Carolina St. @ Cartersville, Ga.",3-0,0,3.0,0,32.0,13.0,82.0,0.232,26.0,6.0,6.0,38.0,5.0,4.0,8.0,2.0,46.0,0.0,South Carolina St.,3,10.666666666666666,4.333333333333333,27.333333333333332,8.666666666666666,2.0,2.0,12.666666666666666,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,15.333333333333334
08/25/2018,"Gardner-Webb @ Emerson, Ga.",2-3,0,5.0,0,47.0,24.0,135.0,0.17,40.0,8.0,6.0,70.0,6.0,5.0,12.0,0.0,66.0,0.0,Gardner-Webb,5,9.4,4.8,27.0,8.0,1.6,1.2,14.0,1.2,1.0,2.4,0.0,13.2
08/29/2018,@ Memphis,3-2,0,5.0,0,51.0,11.0,132.0,0.303,49.0,4.0,8.0,57.0,9.0,1.0,8.0,6.0,60.0,2.0,Memphis,5,10.2,2.2,26.4,9.8,0.8,1.6,11.4,1.8,0.2,1.6,1.2,12.0
08/31/2018,"Murray St. @ Carbondale, Ill.",0-3,0,3.0,0,25.0,17.0,94.0,0.085,24.0,4.0,6.0,46.0,7.0,0.0,20.0,2.0,39.0,1.0,Murray St.,3,8.333333333333334,5.666666666666667,31.333333333333332,8.0,1.3333333333333333,2.0,15.333333333333334,2.333333333333333,0.0,6.666666666666667,0.6666666666666666,13.0
08/31/2018,@ Southern Ill.,0-3,0,3.0,0,21.0,15.0,78.0,0.077,21.0,2.0,5.0,33.0,9.0,1.0,4.0,6.0,26.0,1.0,Southern Ill.,3,7.0,5.0,26.0,7.0,0.6666666666666666,1.6666666666666667,11.0,3.0,0.3333333333333333,1.3333333333333333,2.0,8.666666666666666
09/01/2018,@ Miami (OH),0-3,0,3.0,0,23.0,14.0,76.0,0.118,23.0,3.0,3.0,25.0,9.0,2.0,4.0,4.0,30.0,1.0,Miami ,3,7.666666666666667,4.666666666666667,25.333333333333332,7.666666666666667,1.0,1.0,8.333333333333334,3.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,10.0
09/07/2018,"Jacksonville @ Macon, Ga.",0-3,0,3.0,0,31.0,15.0,89.0,0.18,27.0,5.0,1.0,41.0,13.0,0.0,10.0,2.0,41.0,0.0,Jacksonville,3,10.333333333333334,5.0,29.666666666666668,9.0,1.6666666666666667,0.3333333333333333,13.666666666666666,4.333333333333333,0.0,3.3333333333333335,0.6666666666666666,13.666666666666666
09/07/2018,@ Mercer,0-3,0,3.0,0,23.0,14.0,82.0,0.11,22.0,2.0,4.0,32.0,8.0,0.0,6.0,3.0,28.0,0.0,Mercer,3,7.666666666666667,4.666666666666667,27.333333333333332,7.333333333333333,0.6666666666666666,1.3333333333333333,10.666666666666666,2.6666666666666665,0.0,2.0,1.0,9.333333333333334
09/08/2018,"UT Martin @ Macon, Ga.",0-3,0,3.0,0,29.0,16.0,94.0,0.138,29.0,2.0,2.0,39.0,14.0,1.0,12.0,3.0,38.0,0.0,UT Martin,3,9.666666666666666,5.333333333333333,31.333333333333332,9.666666666666666,0.6666666666666666,0.6666666666666666,13.0,4.666666666666667,0.3333333333333333,4.0,1.0,12.666666666666666
