date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,UC Irvine,3-0,0,3.0,0,34.0,14.0,85.0,0.235,33.0,7.0,4.0,40.0,2.0,1.0,10.0,0.0,47.0,0.0,UC Irvine,3,11.333333333333334,4.666666666666667,28.333333333333332,11.0,2.3333333333333335,1.3333333333333333,13.333333333333334,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.0,15.666666666666666
08/25/2018,Saint Mary's (CA),2-3,0,5.0,0,72.0,29.0,172.0,0.25,66.0,7.0,10.0,77.0,4.0,0.0,20.0,3.0,89.0,1.0,Saint Mary's ,5,14.4,5.8,34.4,13.2,1.4,2.0,15.4,0.8,0.0,4.0,0.6,17.8
08/25/2018,Denver,3-2,0,5.0,0,70.0,25.0,167.0,0.269,64.0,8.0,10.0,65.0,4.0,3.0,18.0,3.0,90.0,2.0,Denver,5,14.0,5.0,33.4,12.8,1.6,2.0,13.0,0.8,0.6,3.6,0.6,18.0
08/31/2018,"Gonzaga @ Missoula, Mont.",3-0,0,3.0,0,51.0,15.0,101.0,0.356,49.0,4.0,9.0,46.0,5.0,0.0,12.0,1.0,61.0,2.0,Gonzaga,3,17.0,5.0,33.666666666666664,16.333333333333332,1.3333333333333333,3.0,15.333333333333334,1.6666666666666667,0.0,4.0,0.3333333333333333,20.333333333333332
08/31/2018,@ Montana,3-0,0,3.0,0,40.0,10.0,91.0,0.33,34.0,4.0,5.0,29.0,1.0,2.0,26.0,3.0,59.0,0.0,Montana,3,13.333333333333334,3.3333333333333335,30.333333333333332,11.333333333333334,1.3333333333333333,1.6666666666666667,9.666666666666666,0.3333333333333333,0.6666666666666666,8.666666666666666,1.0,19.666666666666668
09/01/2018,"Iowa St. @ Missoula, Mont.",3-0,0,3.0,0,45.0,12.0,115.0,0.287,42.0,5.0,5.0,49.0,5.0,2.0,14.0,0.0,59.0,1.0,Iowa St.,3,15.0,4.0,38.333333333333336,14.0,1.6666666666666667,1.6666666666666667,16.333333333333332,1.6666666666666667,0.6666666666666666,4.666666666666667,0.0,19.666666666666668
09/07/2018,@ Villanova,2-3,0,5.0,0,72.0,20.0,166.0,0.313,70.0,5.0,12.0,65.0,5.0,0.0,14.0,3.0,84.0,2.0,Villanova,5,14.4,4.0,33.2,14.0,1.0,2.4,13.0,1.0,0.0,2.8,0.6,16.8
09/08/2018,"Temple @ Villanova, PA",3-2,0,5.0,0,73.0,25.0,192.0,0.25,71.0,11.0,8.0,86.0,3.0,0.0,20.0,2.0,94.0,0.0,Temple,5,14.6,5.0,38.4,14.2,2.2,1.6,17.2,0.6,0.0,4.0,0.4,18.8
09/08/2018,"High Point @ Villanova, Pa.",3-1,0,4.0,0,58.0,17.0,144.0,0.285,55.0,6.0,9.0,66.0,5.0,0.0,14.0,2.0,71.0,1.0,High Point,4,14.5,4.25,36.0,13.75,1.5,2.25,16.5,1.25,0.0,3.5,0.5,17.75
09/13/2018,@ BYU,0-3,0,3.0,0,30.0,15.0,90.0,0.167,29.0,4.0,10.0,23.0,5.0,0.0,6.0,2.0,37.0,1.0,BYU,3,10.0,5.0,30.0,9.666666666666666,1.3333333333333333,3.3333333333333335,7.666666666666667,1.6666666666666667,0.0,2.0,0.6666666666666666,12.333333333333334
09/14/2018,Utah Valley,3-1,0,4.0,0,66.0,25.0,141.0,0.291,61.0,7.0,5.0,60.0,5.0,2.0,6.0,1.0,78.0,0.0,Utah Valley,4,16.5,6.25,35.25,15.25,1.75,1.25,15.0,1.25,0.5,1.5,0.25,19.5
09/19/2018,@ Colorado,2-3,0,5.0,0,62.0,27.0,168.0,0.208,58.0,7.0,12.0,67.0,3.0,1.0,18.0,2.0,79.0,1.0,Colorado,5,12.4,5.4,33.6,11.6,1.4,2.4,13.4,0.6,0.2,3.6,0.4,15.8
09/21/2018,UCLA,1-3,0,4.0,0,53.0,31.0,165.0,0.133,50.0,9.0,5.0,73.0,7.0,0.0,8.0,2.0,66.0,1.0,UCLA,4,13.25,7.75,41.25,12.5,2.25,1.25,18.25,1.75,0.0,2.0,0.5,16.5
09/28/2018,@ Washington St.,2-3,0,5.0,0,67.0,25.0,180.0,0.233,63.0,1.0,8.0,78.0,5.0,1.0,24.0,4.0,81.0,2.0,Washington St.,5,13.4,5.0,36.0,12.6,0.2,1.6,15.6,1.0,0.2,4.8,0.8,16.2
09/30/2018,@ Washington,3-1,0,4.0,0,58.0,20.0,134.0,0.284,53.0,7.0,6.0,57.0,6.0,1.0,20.0,1.0,76.0,0.0,Washington,4,14.5,5.0,33.5,13.25,1.75,1.5,14.25,1.5,0.25,5.0,0.25,19.0
10/05/2018,Stanford,1-3,0,4.0,0,48.0,26.0,164.0,0.134,46.0,4.0,3.0,66.0,7.0,1.0,20.0,2.0,63.0,0.0,Stanford,4,12.0,6.5,41.0,11.5,1.0,0.75,16.5,1.75,0.25,5.0,0.5,15.75
