date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2018,"VCU @ Raleigh, N.C.",3-0,0,3.0,0,45.0,17.0,97.0,0.289,42.0,6.0,10.0,48.0,3.0,0.0,10.0,0.0,56.0,0.0,VCU,3,15.0,5.666666666666667,32.333333333333336,14.0,2.0,3.3333333333333335,16.0,1.0,0.0,3.3333333333333335,0.0,18.666666666666668
08/26/2018,@ NC State,3-1,0,4.0,0,49.0,15.0,132.0,0.258,45.0,6.0,9.0,64.0,3.0,3.0,20.0,1.0,68.0,0.0,NC State,4,12.25,3.75,33.0,11.25,1.5,2.25,16.0,0.75,0.75,5.0,0.25,17.0
08/31/2018,@ UNI,3-1,0,4.0,0,46.0,19.0,142.0,0.19,42.0,11.0,10.0,55.0,7.0,1.0,32.0,5.0,74.0,0.0,UNI,4,11.5,4.75,35.5,10.5,2.75,2.5,13.75,1.75,0.25,8.0,1.25,18.5
09/01/2018,@ UNI,3-1,0,4.0,0,56.0,20.0,169.0,0.213,50.0,4.0,8.0,64.0,2.0,1.0,18.0,3.0,70.0,0.0,UNI,4,14.0,5.0,42.25,12.5,1.0,2.0,16.0,0.5,0.25,4.5,0.75,17.5
09/07/2018,McNeese,3-0,0,3.0,0,45.0,11.0,86.0,0.395,39.0,5.0,10.0,32.0,4.0,0.0,4.0,0.0,52.0,1.0,McNeese,3,15.0,3.6666666666666665,28.666666666666668,13.0,1.6666666666666667,3.3333333333333335,10.666666666666666,1.3333333333333333,0.0,1.3333333333333333,0.0,17.333333333333332
09/07/2018,Illinois St.,3-1,0,4.0,0,58.0,15.0,141.0,0.305,51.0,3.0,11.0,64.0,2.0,2.0,24.0,1.0,75.0,0.0,Illinois St.,4,14.5,3.75,35.25,12.75,0.75,2.75,16.0,0.5,0.5,6.0,0.25,18.75
09/08/2018,Stony Brook,3-0,0,3.0,0,42.0,12.0,104.0,0.288,40.0,5.0,7.0,51.0,2.0,1.0,14.0,0.0,55.0,0.0,Stony Brook,3,14.0,4.0,34.666666666666664,13.333333333333334,1.6666666666666667,2.3333333333333335,17.0,0.6666666666666666,0.3333333333333333,4.666666666666667,0.0,18.333333333333332
09/14/2018,"NIU @ Bowling Green, Ky.",3-0,0,3.0,0,46.0,7.0,85.0,0.459,45.0,5.0,11.0,32.0,0.0,1.0,18.0,0.0,61.0,2.0,NIU,3,15.333333333333334,2.3333333333333335,28.333333333333332,15.0,1.6666666666666667,3.6666666666666665,10.666666666666666,0.0,0.3333333333333333,6.0,0.0,20.333333333333332
09/14/2018,@ Western Ky.,3-1,0,4.0,0,52.0,12.0,125.0,0.32,46.0,8.0,12.0,41.0,5.0,1.0,25.0,1.0,73.5,0.0,Western Ky.,4,13.0,3.0,31.25,11.5,2.0,3.0,10.25,1.25,0.25,6.25,0.25,18.375
09/15/2018,"ETSU @ Bowling Green, Ky.",2-3,0,5.0,0,59.0,21.0,139.0,0.273,58.0,6.0,14.0,56.0,4.0,0.0,20.0,1.0,75.0,0.0,ETSU,5,11.8,4.2,27.8,11.6,1.2,2.8,11.2,0.8,0.0,4.0,0.2,15.0
09/20/2018,@ Washington,2-3,0,5.0,0,53.0,22.0,162.0,0.191,47.0,7.0,9.0,74.0,6.0,1.0,18.0,3.0,70.0,0.0,Washington,5,10.6,4.4,32.4,9.4,1.4,1.8,14.8,1.2,0.2,3.6,0.6,14.0
09/23/2018,@ Oregon,2-3,0,5.0,0,65.0,22.0,200.0,0.215,58.0,4.0,9.0,93.0,5.0,3.0,23.0,3.0,83.5,1.0,Oregon,5,13.0,4.4,40.0,11.6,0.8,1.8,18.6,1.0,0.6,4.6,0.6,16.7
09/28/2018,Utah,3-2,0,5.0,0,61.0,22.0,175.0,0.223,57.0,5.0,7.0,79.0,1.0,0.0,23.0,4.0,77.5,0.0,Utah,5,12.2,4.4,35.0,11.4,1.0,1.4,15.8,0.2,0.0,4.6,0.8,15.5
09/30/2018,Colorado,3-1,0,4.0,0,71.0,25.0,171.0,0.269,63.0,6.0,7.0,59.0,4.0,2.0,10.0,0.0,84.0,0.0,Colorado,4,17.75,6.25,42.75,15.75,1.5,1.75,14.75,1.0,0.5,2.5,0.0,21.0
10/05/2018,@ Arizona St.,3-0,0,3.0,0,37.0,10.0,97.0,0.278,34.0,9.0,8.0,46.0,1.0,2.0,10.0,1.0,53.0,1.0,Arizona St.,3,12.333333333333334,3.3333333333333335,32.333333333333336,11.333333333333334,3.0,2.6666666666666665,15.333333333333334,0.3333333333333333,0.6666666666666666,3.3333333333333335,0.3333333333333333,17.666666666666668
10/07/2018,@ Arizona,3-2,0,5.0,0,65.0,23.0,168.0,0.25,63.0,3.0,11.0,64.0,6.0,3.0,22.0,0.0,82.0,0.0,Arizona,5,13.0,4.6,33.6,12.6,0.6,2.2,12.8,1.2,0.6,4.4,0.0,16.4
10/12/2018,@ Stanford,0-3,0,3.0,0,32.0,20.0,102.0,0.118,30.0,2.0,1.0,34.0,10.0,1.0,12.0,1.0,41.0,0.0,Stanford,3,10.666666666666666,6.666666666666667,34.0,10.0,0.6666666666666666,0.3333333333333333,11.333333333333334,3.333333333333333,0.3333333333333333,4.0,0.3333333333333333,13.666666666666666
