date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,High Point,3-0,0,3.0,0,43.0,19.0,118.0,0.203,39.0,4.0,11.0,53.0,4.0,3.0,6.0,2.0,53.0,1.0,High Point,3,14.333333333333334,6.333333333333333,39.333333333333336,13.0,1.3333333333333333,3.6666666666666665,17.666666666666668,1.3333333333333333,1.0,2.0,0.6666666666666666,17.666666666666668
08/25/2018,Michigan,0-3,0,3.0,0,35.0,19.0,125.0,0.128,33.0,3.0,6.0,53.0,1.0,1.0,4.0,3.0,41.0,0.0,Michigan,3,11.666666666666666,6.333333333333333,41.666666666666664,11.0,1.0,2.0,17.666666666666668,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,13.666666666666666
08/31/2018,@ Butler,3-0,0,3.0,0,36.0,9.0,81.0,0.333,34.0,4.0,11.0,25.0,3.0,2.0,10.0,2.0,47.0,0.0,Butler,3,12.0,3.0,27.0,11.333333333333334,1.3333333333333333,3.6666666666666665,8.333333333333334,1.0,0.6666666666666666,3.3333333333333335,0.6666666666666666,15.666666666666666
09/01/2018,"Illinois St. @ Indianapolis, Ind.",1-3,0,4.0,0,46.0,24.0,130.0,0.169,45.0,5.0,11.0,49.0,5.0,0.0,18.0,1.0,60.0,4.0,Illinois St.,4,11.5,6.0,32.5,11.25,1.25,2.75,12.25,1.25,0.0,4.5,0.25,15.0
09/01/2018,"Eastern Ill. @ Indianapolis, Ind.",3-0,0,3.0,0,53.0,5.0,99.0,0.485,51.0,5.0,4.0,45.0,3.0,0.0,6.0,2.0,61.0,4.0,Eastern Ill.,3,17.666666666666668,1.6666666666666667,33.0,17.0,1.6666666666666667,1.3333333333333333,15.0,1.0,0.0,2.0,0.6666666666666666,20.333333333333332
09/07/2018,@ Kansas,3-2,0,5.0,0,62.0,25.0,167.0,0.222,56.0,5.0,10.0,59.0,2.0,3.0,12.0,0.0,76.0,1.0,Kansas,5,12.4,5.0,33.4,11.2,1.0,2.0,11.8,0.4,0.6,2.4,0.0,15.2
09/07/2018,"LMU (CA) @ Lawrence, KS",0-3,0,3.0,0,31.0,9.0,88.0,0.25,29.0,2.0,5.0,23.0,7.0,0.0,10.0,2.0,38.0,0.0,LMU ,3,10.333333333333334,3.0,29.333333333333332,9.666666666666666,0.6666666666666666,1.6666666666666667,7.666666666666667,2.333333333333333,0.0,3.3333333333333335,0.6666666666666666,12.666666666666666
09/08/2018,"American @ Lawrence, KS",3-0,0,3.0,0,43.0,17.0,105.0,0.248,42.0,3.0,5.0,51.0,3.0,1.0,10.0,0.0,52.0,0.0,American,3,14.333333333333334,5.666666666666667,35.0,14.0,1.0,1.6666666666666667,17.0,1.0,0.3333333333333333,3.3333333333333335,0.0,17.333333333333332
09/11/2018,@ Kennesaw St.,3-2,0,5.0,0,53.0,21.0,156.0,0.205,49.0,9.0,12.0,66.0,6.0,2.0,22.0,0.0,75.0,3.0,Kennesaw St.,5,10.6,4.2,31.2,9.8,1.8,2.4,13.2,1.2,0.4,4.4,0.0,15.0
09/16/2018,Florida St.,3-1,0,4.0,0,57.0,23.0,164.0,0.207,54.0,5.0,8.0,77.0,1.0,3.0,8.0,0.0,69.0,0.0,Florida St.,4,14.25,5.75,41.0,13.5,1.25,2.0,19.25,0.25,0.75,2.0,0.0,17.25
09/21/2018,Tennessee,1-3,0,4.0,0,44.0,21.0,144.0,0.16,40.0,2.0,4.0,53.0,2.0,0.0,4.0,0.0,48.0,0.0,Tennessee,4,11.0,5.25,36.0,10.0,0.5,1.0,13.25,0.5,0.0,1.0,0.0,12.0
09/23/2018,@ Alabama,1-3,0,4.0,0,57.0,22.0,152.0,0.23,49.0,3.0,14.0,62.0,3.0,3.0,16.0,3.0,71.0,0.0,Alabama,4,14.25,5.5,38.0,12.25,0.75,3.5,15.5,0.75,0.75,4.0,0.75,17.75
09/26/2018,@ Mississippi St.,2-3,0,5.0,0,65.0,23.0,152.0,0.276,59.0,3.0,10.0,63.0,10.0,4.0,18.0,0.0,81.0,6.0,Mississippi St.,5,13.0,4.6,30.4,11.8,0.6,2.0,12.6,2.0,0.8,3.6,0.0,16.2
09/30/2018,@ Ole Miss,3-1,0,4.0,0,53.0,17.0,123.0,0.293,48.0,3.0,9.0,45.0,3.0,6.0,14.0,0.0,69.0,0.0,Ole Miss,4,13.25,4.25,30.75,12.0,0.75,2.25,11.25,0.75,1.5,3.5,0.0,17.25
10/03/2018,Georgia,2-3,0,5.0,0,56.0,19.0,173.0,0.214,54.0,6.0,11.0,71.0,7.0,1.0,22.0,5.0,74.0,3.0,Georgia,5,11.2,3.8,34.6,10.8,1.2,2.2,14.2,1.4,0.2,4.4,1.0,14.8
10/07/2018,Alabama,0-3,0,3.0,0,34.0,20.0,110.0,0.127,33.0,5.0,9.0,31.0,4.0,2.0,8.0,3.0,45.0,1.0,Alabama,3,11.333333333333334,6.666666666666667,36.666666666666664,11.0,1.6666666666666667,3.0,10.333333333333334,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,15.0
10/12/2018,@ Texas A&M,0-3,0,3.0,0,34.0,16.0,96.0,0.188,34.0,3.0,7.0,29.0,2.0,0.0,10.0,4.0,42.0,1.0,Texas A&M,3,11.333333333333334,5.333333333333333,32.0,11.333333333333334,1.0,2.3333333333333335,9.666666666666666,0.6666666666666666,0.0,3.3333333333333335,1.3333333333333333,14.0
10/14/2018,@ LSU,0-3,0,3.0,0,35.0,11.0,106.0,0.226,34.0,4.0,5.0,43.0,5.0,0.0,14.0,2.0,46.0,1.0,LSU,3,11.666666666666666,3.6666666666666665,35.333333333333336,11.333333333333334,1.3333333333333333,1.6666666666666667,14.333333333333334,1.6666666666666667,0.0,4.666666666666667,0.6666666666666666,15.333333333333334
10/19/2018,@ Missouri,1-3,0,4.0,0,41.0,24.0,134.0,0.127,35.0,7.0,9.0,47.0,4.0,2.0,2.0,0.0,51.0,3.0,Missouri,4,10.25,6.0,33.5,8.75,1.75,2.25,11.75,1.0,0.5,0.5,0.0,12.75
10/26/2018,Ole Miss,3-2,0,5.0,0,77.0,30.0,176.0,0.267,72.0,5.0,15.0,59.0,1.0,1.0,26.0,1.0,96.0,0.0,Ole Miss,5,15.4,6.0,35.2,14.4,1.0,3.0,11.8,0.2,0.2,5.2,0.2,19.2
10/28/2018,Arkansas,3-0,0,3.0,0,50.0,11.0,105.0,0.371,46.0,5.0,11.0,55.0,3.0,0.0,16.0,2.0,63.0,1.0,Arkansas,3,16.666666666666668,3.6666666666666665,35.0,15.333333333333334,1.6666666666666667,3.6666666666666665,18.333333333333332,1.0,0.0,5.333333333333333,0.6666666666666666,21.0
10/31/2018,Texas A&M,1-3,0,4.0,0,40.0,15.0,108.0,0.231,36.0,3.0,10.0,36.0,7.0,5.0,8.0,2.0,52.0,1.0,Texas A&M,4,10.0,3.75,27.0,9.0,0.75,2.5,9.0,1.75,1.25,2.0,0.5,13.0
11/04/2018,@ South Carolina,1-3,0,4.0,0,43.0,23.0,115.0,0.174,43.0,5.0,14.0,43.0,4.0,1.0,12.0,2.0,55.0,3.0,South Carolina,4,10.75,5.75,28.75,10.75,1.25,3.5,10.75,1.0,0.25,3.0,0.5,13.75
11/07/2018,Missouri,0-3,0,3.0,0,37.0,20.0,100.0,0.17,35.0,5.0,7.0,33.0,1.0,1.0,6.0,0.0,46.0,1.0,Missouri,3,12.333333333333334,6.666666666666667,33.333333333333336,11.666666666666666,1.6666666666666667,2.3333333333333335,11.0,0.3333333333333333,0.3333333333333333,2.0,0.0,15.333333333333334
11/11/2018,Florida,1-3,0,4.0,0,51.0,25.0,138.0,0.188,44.0,4.0,18.0,48.0,5.0,1.0,14.0,1.0,63.0,1.0,Florida,4,12.75,6.25,34.5,11.0,1.0,4.5,12.0,1.25,0.25,3.5,0.25,15.75
11/15/2018,@ Georgia,3-0,0,3.0,0,46.0,17.0,119.0,0.244,43.0,5.0,10.0,51.0,1.0,1.0,8.0,2.0,56.0,2.0,Georgia,3,15.333333333333334,5.666666666666667,39.666666666666664,14.333333333333334,1.6666666666666667,3.3333333333333335,17.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,18.666666666666668
11/21/2018,Mississippi St.,3-2,0,5.0,0,66.0,27.0,175.0,0.223,61.0,7.0,9.0,62.0,4.0,2.0,16.0,0.0,83.0,5.0,Mississippi St.,5,13.2,5.4,35.0,12.2,1.4,1.8,12.4,0.8,0.4,3.2,0.0,16.6
