date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2018,@ UCLA,1-3,0,4.0,0,49.0,22.0,140.0,0.193,46.0,8.0,10.0,50.0,9.0,0.0,4.0,2.0,59.0,0.0,UCLA,4,12.25,5.5,35.0,11.5,2.0,2.5,12.5,2.25,0.0,1.0,0.5,14.75
08/26/2018,@ UCLA,1-3,0,4.0,0,47.0,29.0,173.0,0.104,43.0,3.0,8.0,78.0,4.0,2.0,24.0,0.0,64.0,1.0,UCLA,4,11.75,7.25,43.25,10.75,0.75,2.0,19.5,1.0,0.5,6.0,0.0,16.0
08/31/2018,"Utah @ Missoula, Mont.",0-3,0,3.0,0,33.0,15.0,100.0,0.18,31.0,5.0,6.0,32.0,4.0,2.0,4.0,2.0,42.0,1.0,Utah,3,11.0,5.0,33.333333333333336,10.333333333333334,1.6666666666666667,2.0,10.666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,14.0
08/31/2018,"Iowa St. @ Missoula, Mont.",1-3,0,4.0,0,48.0,32.0,175.0,0.091,44.0,3.0,5.0,84.0,0.0,2.0,16.0,3.0,61.0,0.0,Iowa St.,4,12.0,8.0,43.75,11.0,0.75,1.25,21.0,0.0,0.5,4.0,0.75,15.25
09/01/2018,@ Montana,2-3,0,5.0,0,57.0,22.0,139.0,0.252,55.0,14.0,6.0,47.0,7.0,1.0,12.0,4.0,78.0,2.0,Montana,5,11.4,4.4,27.8,11.0,2.8,1.2,9.4,1.4,0.2,2.4,0.8,15.6
09/07/2018,"Fresno St. @ Portland, Ore.",3-1,0,4.0,0,51.0,19.0,158.0,0.203,46.0,8.0,6.0,66.0,4.0,1.0,16.0,1.0,68.0,2.0,Fresno St.,4,12.75,4.75,39.5,11.5,2.0,1.5,16.5,1.0,0.25,4.0,0.25,17.0
09/07/2018,"California @ Portland, Ore.",3-2,0,5.0,0,63.0,23.0,171.0,0.234,58.0,4.0,8.0,75.0,5.0,0.0,14.0,7.0,74.0,2.0,California,5,12.6,4.6,34.2,11.6,0.8,1.6,15.0,1.0,0.0,2.8,1.4,14.8
09/08/2018,@ Portland St.,3-0,0,3.0,0,45.0,11.0,96.0,0.354,43.0,9.0,5.0,62.0,0.0,0.0,12.0,0.0,60.0,1.0,Portland St.,3,15.0,3.6666666666666665,32.0,14.333333333333334,3.0,1.6666666666666667,20.666666666666668,0.0,0.0,4.0,0.0,20.0
09/14/2018,"Texas St. @ Tempe, Ariz.",0-3,0,3.0,0,33.0,18.0,116.0,0.129,33.0,1.0,8.0,42.0,2.0,3.0,4.0,2.0,39.0,1.0,Texas St.,3,11.0,6.0,38.666666666666664,11.0,0.3333333333333333,2.6666666666666665,14.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,13.0
09/14/2018,@ Arizona St.,1-3,0,4.0,0,48.0,40.0,178.0,0.045,45.0,3.0,6.0,74.0,6.0,6.0,8.0,0.0,61.0,1.0,Arizona St.,4,12.0,10.0,44.5,11.25,0.75,1.5,18.5,1.5,1.5,2.0,0.0,15.25
09/15/2018,"Northern Ariz. @ Tempe, Ariz.",0-3,0,3.0,0,34.0,31.0,107.0,0.028,34.0,1.0,4.0,42.0,2.0,0.0,6.0,1.0,38.0,1.0,Northern Ariz.,3,11.333333333333334,10.333333333333334,35.666666666666664,11.333333333333334,0.3333333333333333,1.3333333333333333,14.0,0.6666666666666666,0.0,2.0,0.3333333333333333,12.666666666666666
