date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2018,New Mexico St.,3-0,0,3.0,0,41.0,14.0,98.0,0.276,35.0,10.0,5.0,48.0,2.0,3.0,10.0,0.0,59.0,1.0,New Mexico St.,3,13.666666666666666,4.666666666666667,32.666666666666664,11.666666666666666,3.333333333333333,1.6666666666666667,16.0,0.6666666666666666,1.0,3.333333333333333,0.0,19.666666666666668,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/24/2018,UT Arlington,3-1,0,4.0,0,49.0,19.0,141.0,0.213,46.0,6.0,10.0,83.0,2.0,1.0,0.0,0.0,56.0,2.0,UT Arlington,4,12.25,4.75,35.25,11.5,1.5,2.5,20.75,0.5,0.25,0.0,0.0,14.0,,6.833333333333333,,2.3333333333333335,,16.333333333333332,,0.138,,5.833333333333333,,1.6666666666666665,,0.8333333333333334,,8.0,,0.5,,1.6666666666666665,,0.0,,9.833333333333334
08/25/2018,Pacific,3-1,0,4.0,0,57.0,17.0,159.0,0.252,53.0,3.0,8.0,60.0,5.0,2.0,10.0,2.0,67.0,1.0,Pacific,4,14.25,4.25,39.75,13.25,0.75,2.0,15.0,1.25,0.5,2.5,0.5,16.75,,8.638888888888888,,3.1388888888888893,,22.638888888888886,,0.163,,7.722222222222221,,1.611111111111111,,1.388888888888889,,12.25,,0.4166666666666667,,1.111111111111111,,0.0,,11.222222222222223
09/01/2018,"Towson @ San Juan, PR",3-0,0,3.0,0,36.0,6.0,98.0,0.306,36.0,9.0,9.0,42.0,3.0,8.0,1.0,9.0,53.5,6.0,Towson,3,12.0,2.0,32.666666666666664,12.0,3.0,3.0,14.0,1.0,2.6666666666666665,0.3333333333333333,3.0,17.833333333333332,13.388888888888888,10.041666666666666,4.555555555555556,3.416666666666667,35.888888888888886,26.916666666666664,0.247,0.18525,12.138888888888888,9.104166666666666,1.861111111111111,1.3958333333333333,2.055555555555556,1.5416666666666667,17.25,12.9375,0.5833333333333334,0.4375,1.9444444444444444,1.4583333333333333,0.16666666666666666,0.125,16.805555555555557,12.604166666666668
09/02/2018,Missouri @ San Juan,1-3,0,4.0,0,45.0,18.0,133.0,0.203,42.0,6.0,8.0,57.0,7.0,3.0,10.0,0.0,59.0,5.0,Missouri,4,11.25,4.5,33.25,10.5,1.5,2.0,14.25,1.75,0.75,2.5,0.0,14.75,12.833333333333334,10.433333333333334,3.6666666666666665,3.1333333333333337,35.88888888888889,28.066666666666663,0.25699999999999995,0.20939999999999998,12.25,9.683333333333334,1.75,1.7166666666666663,2.5,1.8333333333333335,16.583333333333332,13.15,1.1388888888888888,0.8833333333333332,0.9444444444444445,1.2333333333333332,1.1666666666666667,0.7,16.194444444444443,13.65
09/02/2018,"Xavier @ San Juan, P.R.",3-1,0,4.0,0,58.0,20.0,115.0,0.33,53.0,5.0,8.0,42.0,5.0,2.0,4.0,1.0,67.0,2.0,Xavier,4,14.5,5.0,28.75,13.25,1.25,2.0,10.5,1.25,0.5,1.0,0.25,16.75,12.5,10.569444444444445,3.5833333333333335,3.361111111111111,35.22222222222222,28.930555555555554,0.25366666666666665,0.20833333333333334,11.916666666666666,9.819444444444445,1.75,1.6805555555555554,2.3333333333333335,1.8611111111111114,14.416666666666666,13.333333333333334,1.3055555555555556,0.861111111111111,1.777777777777778,1.4444444444444444,1.1666666666666667,0.5833333333333334,16.444444444444443,13.833333333333334
09/07/2018,@ Wyoming,1-3,0,4.0,0,55.0,27.0,146.0,0.192,52.0,1.0,5.0,66.0,2.0,3.0,8.0,0.0,63.0,1.0,Wyoming,4,13.75,6.75,36.5,13.0,0.25,1.25,16.5,0.5,0.75,2.0,0.0,15.75,12.583333333333334,11.13095238095238,3.8333333333333335,3.5952380952380953,31.555555555555554,28.9047619047619,0.2796666666666667,0.22571428571428573,11.916666666666666,10.309523809523808,1.9166666666666667,1.6190476190476188,2.3333333333333335,1.8809523809523812,12.916666666666666,12.928571428571429,1.3055555555555556,0.8095238095238094,1.277777777777778,1.380952380952381,1.0833333333333333,0.5357142857142857,16.444444444444443,14.25
09/07/2018,"Murray St. @ Laramie, Wyo.",3-1,0,4.0,0,44.0,23.0,134.0,0.157,40.0,6.0,7.0,68.0,0.0,3.0,26.0,0.0,66.0,2.0,Murray St.,4,11.0,5.75,33.5,10.0,1.5,1.75,17.0,0.0,0.75,6.5,0.0,16.5,13.166666666666666,11.458333333333332,5.416666666666667,3.9895833333333335,32.833333333333336,29.854166666666664,0.24166666666666667,0.2215,12.25,10.645833333333332,1.0,1.4479166666666665,1.75,1.8020833333333335,13.75,13.375,0.6666666666666666,0.8020833333333333,1.8333333333333333,1.4583333333333333,0.08333333333333333,0.46875,15.75,14.4375
09/08/2018,"Binghamton @ Laramie, Wyo.",3-0,0,3.0,0,39.0,16.0,91.0,0.253,38.0,5.0,6.0,39.0,2.0,0.0,22.0,0.0,55.0,0.0,Binghamton,3,13.0,5.333333333333333,30.33333333333333,12.666666666666666,1.6666666666666667,2.0,13.0,0.6666666666666666,0.0,7.333333333333333,0.0,18.33333333333333,13.083333333333334,11.407407407407407,5.833333333333333,4.185185185185186,32.916666666666664,30.259259259259256,0.22633333333333336,0.21433333333333335,12.083333333333334,10.574074074074073,1.0,1.4537037037037035,1.6666666666666667,1.7962962962962965,14.666666666666666,13.777777777777779,0.6666666666666666,0.7962962962962963,3.1666666666666665,2.018518518518518,0.08333333333333333,0.4166666666666667,16.333333333333332,14.666666666666666
09/14/2018,Gonzaga,3-1,0,4.0,0,40.0,18.0,139.0,0.158,39.0,6.0,9.0,83.0,3.0,8.0,10.0,1.0,59.0,0.0,Gonzaga,4,10.0,4.5,34.75,9.75,1.5,2.25,20.75,0.75,2.0,2.5,0.25,14.75,12.583333333333334,11.566666666666666,5.944444444444444,4.300000000000001,33.44444444444444,30.266666666666662,0.2006666666666667,0.2182,11.888888888888891,10.783333333333333,1.138888888888889,1.4749999999999999,1.6666666666666667,1.8166666666666669,15.5,13.7,0.5,0.7166666666666666,5.277777777777778,2.55,0.0,0.375,16.86111111111111,15.033333333333331
09/14/2018,Northern Ariz.,3-1,0,4.0,0,61.0,26.0,178.0,0.197,56.0,3.0,8.0,98.0,4.0,5.0,12.0,0.0,75.0,1.0,Northern Ariz.,4,15.25,6.5,44.5,14.0,0.75,2.0,24.5,1.0,1.25,3.0,0.0,18.75,11.333333333333334,11.424242424242424,5.194444444444444,4.318181818181819,32.86111111111111,30.674242424242422,0.18933333333333335,0.2127272727272727,10.805555555555557,10.68939393939394,1.5555555555555556,1.4772727272727273,2.0,1.8560606060606062,16.916666666666668,14.340909090909092,0.9166666666666666,0.8333333333333333,5.444444444444444,2.545454545454545,0.08333333333333333,0.36363636363636365,16.527777777777775,15.007575757575756
09/15/2018,Texas St.,0-3,0,3.0,0,39.0,16.0,98.0,0.235,38.0,1.0,8.0,39.0,5.0,2.0,6.0,0.0,45.0,1.0,Texas St.,3,13.0,5.333333333333333,32.666666666666664,12.666666666666666,0.3333333333333333,2.6666666666666665,13.0,1.6666666666666667,0.6666666666666666,2.0,0.0,15.0,12.75,11.743055555555555,5.444444444444444,4.500000000000001,36.52777777777778,31.826388888888886,0.20266666666666666,0.21141666666666667,12.138888888888891,10.965277777777777,1.3055555555555556,1.4166666666666667,2.0833333333333335,1.8680555555555556,19.416666666666668,15.1875,1.0833333333333333,0.8680555555555555,4.277777777777778,2.583333333333333,0.08333333333333333,0.3333333333333333,17.277777777777775,15.319444444444443
09/20/2018,@ Arizona,0-3,0,3.0,0,35.0,18.0,118.0,0.144,35.0,2.0,9.0,58.0,3.0,3.0,0.0,1.0,40.0,0.0,Arizona,3,11.666666666666666,6.0,39.333333333333336,11.666666666666666,0.6666666666666666,3.0,19.33333333333333,1.0,1.0,0.0,0.3333333333333333,13.333333333333334,12.75,11.83974358974359,5.4444444444444455,4.564102564102565,37.30555555555555,31.89102564102564,0.19666666666666666,0.21323076923076922,12.138888888888888,11.096153846153843,0.861111111111111,1.3333333333333333,2.3055555555555554,1.9294871794871797,19.416666666666668,15.01923076923077,1.3055555555555556,0.8525641025641024,2.5,2.5384615384615383,0.08333333333333333,0.3076923076923077,16.166666666666668,15.294871794871794
09/23/2018,@ California,3-2,0,5.0,0,62.0,38.0,182.0,0.132,58.0,7.0,13.0,81.0,5.0,3.0,18.0,0.0,81.0,2.0,California,5,12.4,7.6,36.4,11.6,1.4,2.6,16.2,1.0,0.6,3.6,0.0,16.2,13.305555555555557,11.82738095238095,5.9444444444444455,4.666666666666667,38.833333333333336,32.422619047619044,0.19199999999999998,0.20828571428571427,12.777777777777777,11.13690476190476,0.5833333333333334,1.2857142857142858,2.5555555555555554,2.005952380952381,18.944444444444443,15.32738095238095,0.9722222222222222,0.863095238095238,1.6666666666666667,2.357142857142857,0.1111111111111111,0.3095238095238095,15.694444444444445,15.154761904761903
09/28/2018,@ Oregon St.,3-0,0,3.0,0,46.0,13.0,121.0,0.273,42.0,6.0,5.0,68.0,3.0,1.0,14.0,1.0,60.0,0.0,Oregon St.,3,15.333333333333334,4.333333333333333,40.333333333333336,14.0,2.0,1.6666666666666667,22.666666666666668,1.0,0.3333333333333333,4.666666666666667,0.3333333333333333,20.0,12.355555555555556,11.865555555555554,6.311111111111111,4.862222222222223,36.13333333333333,32.687777777777775,0.17033333333333334,0.2032,11.977777777777776,11.167777777777776,0.7999999999999999,1.2933333333333332,2.755555555555555,2.045555555555556,16.177777777777777,15.385555555555554,0.7555555555555555,0.8455555555555555,1.8666666666666665,2.44,0.1111111111111111,0.28888888888888886,14.844444444444443,15.224444444444442
