date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2018,"LMU (CA) @ Philadelphia, PA",0-3,0,3.0,0,19.0,15.0,81.0,0.049,18.0,0.0,2.0,31.0,12.0,0.0,14.0,2.0,26.0,3.0,LMU ,3,6.333333333333333,5.0,27.0,6.0,0.0,0.6666666666666666,10.333333333333334,4.0,0.0,4.666666666666667,0.6666666666666666,8.666666666666666,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/24/2018,@ Temple,1-3,0,4.0,0,53.0,24.0,158.0,0.184,48.0,4.0,10.0,68.0,8.0,3.0,6.0,2.0,63.0,6.0,Temple,4,13.25,6.0,39.5,12.0,1.0,2.5,17.0,2.0,0.75,1.5,0.5,15.75,,3.1666666666666665,,2.5,,13.5,,0.0245,,3.0,,0.0,,0.3333333333333333,,5.166666666666667,,0.0,,2.3333333333333335,,0.3333333333333333,,4.333333333333333
08/25/2018,"Hofstra @ Philadelphia, PA",0-3,0,3.0,0,25.0,18.0,107.0,0.065,23.0,2.0,1.0,47.0,5.0,0.0,6.0,2.0,30.0,2.0,Hofstra,3,8.333333333333334,6.0,35.666666666666664,7.666666666666667,0.6666666666666666,0.3333333333333333,15.666666666666666,1.6666666666666667,0.0,2.0,0.6666666666666666,10.0,,6.527777777777778,,3.6666666666666665,,22.166666666666668,,0.07766666666666666,,6.0,,0.3333333333333333,,1.0555555555555556,,9.111111111111112,,0.25,,2.055555555555556,,0.38888888888888884,,8.138888888888888
08/31/2018,"Drake @ Worcester, Mass.",0-3,0,3.0,0,26.0,17.0,79.0,0.114,24.0,5.0,9.0,23.0,8.0,1.0,6.0,0.0,35.0,3.0,Drake,3,8.666666666666666,5.666666666666667,26.33333333333333,8.0,1.6666666666666667,3.0,7.666666666666667,2.6666666666666665,0.3333333333333333,2.0,0.0,11.666666666666666,9.305555555555555,6.979166666666666,5.666666666666667,4.25,34.05555555555555,25.541666666666664,0.09933333333333333,0.0745,8.555555555555555,6.416666666666667,0.5555555555555555,0.41666666666666663,1.1666666666666667,0.875,14.333333333333334,10.75,0.25,0.1875,2.7222222222222228,2.041666666666667,0.611111111111111,0.45833333333333326,11.472222222222221,8.604166666666666
08/31/2018,"Columbia @ Worcester, Mass.",3-2,0,5.0,0,64.0,28.0,198.0,0.182,59.0,8.0,13.0,77.0,7.0,1.0,16.0,2.0,81.0,1.0,Columbia,5,12.8,5.6,39.6,11.8,1.6,2.6,15.4,1.4,0.2,3.2,0.4,16.2,10.083333333333334,7.3166666666666655,5.888888888888889,4.533333333333333,33.833333333333336,25.7,0.121,0.0824,9.222222222222223,6.733333333333334,1.1111111111111112,0.6666666666666666,1.9444444444444446,1.3,13.444444444444445,10.133333333333333,0.3611111111111111,0.21666666666666665,1.8333333333333333,2.0333333333333337,0.38888888888888884,0.3666666666666666,12.472222222222223,9.216666666666665
09/01/2018,@ Holy Cross,3-2,0,5.0,0,55.0,32.0,170.0,0.135,51.0,3.0,8.0,87.0,8.0,1.0,20.0,3.0,69.0,2.0,Holy Cross,5,11.0,6.4,34.0,10.2,0.6,1.6,17.4,1.6,0.2,4.0,0.6,13.8,9.933333333333334,8.230555555555554,5.7555555555555555,4.711111111111111,33.86666666666667,28.016666666666666,0.12033333333333333,0.09899999999999999,9.155555555555557,7.577777777777778,1.3111111111111111,0.8222222222222223,1.9777777777777779,1.5166666666666666,12.911111111111111,11.011111111111111,0.17777777777777778,0.21388888888888888,2.4,2.227777777777778,0.35555555555555557,0.3722222222222222,12.622222222222222,10.380555555555555
09/07/2018,Army West Point,3-0,0,3.0,0,41.0,11.0,94.0,0.319,40.0,3.0,6.0,42.0,4.0,2.0,8.0,3.0,50.0,3.0,Army West Point,3,13.666666666666666,3.6666666666666665,31.33333333333333,13.333333333333334,1.0,2.0,14.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,16.666666666666668,10.822222222222223,8.626190476190475,5.888888888888889,4.952380952380952,33.31111111111111,28.87142857142857,0.14366666666666666,0.10414285714285713,10.0,7.952380952380953,1.288888888888889,0.7904761904761904,2.4000000000000004,1.5285714285714285,13.488888888888889,11.923809523809524,0.24444444444444446,0.21190476190476187,3.0666666666666664,2.480952380952381,0.3333333333333333,0.4047619047619047,13.888888888888891,10.869047619047619
09/07/2018,New Hampshire,3-1,0,4.0,0,54.0,25.0,154.0,0.188,50.0,6.0,5.0,63.0,3.0,1.0,12.0,2.0,67.0,0.0,New Hampshire,4,13.5,6.25,38.5,12.5,1.5,1.25,15.75,0.75,0.25,3.0,0.5,16.75,12.488888888888889,9.25625,5.222222222222222,4.791666666666666,34.977777777777774,29.179166666666667,0.212,0.131,11.777777777777779,8.625,1.0666666666666667,0.8166666666666667,2.066666666666667,1.5875,15.6,12.183333333333334,0.35555555555555557,0.26875,3.288888888888889,2.504166666666667,0.6666666666666666,0.47916666666666663,15.555555555555557,11.59375
09/08/2018,Yale,0-3,0,3.0,0,29.0,22.0,125.0,0.056,28.0,2.0,6.0,57.0,3.0,1.0,6.0,0.0,35.0,1.0,Yale,3,9.666666666666666,7.333333333333333,41.66666666666666,9.333333333333334,0.6666666666666666,2.0,19.0,1.0,0.3333333333333333,2.0,0.0,11.666666666666666,12.722222222222221,9.727777777777778,5.438888888888889,4.953703703703703,34.61111111111111,30.214814814814815,0.214,0.13733333333333334,12.011111111111111,9.055555555555555,1.0333333333333334,0.8925925925925926,1.6166666666666665,1.5499999999999998,15.716666666666667,12.579629629629629,0.37222222222222223,0.26666666666666666,3.222222222222222,2.5592592592592593,0.7000000000000001,0.48148148148148145,15.738888888888889,12.166666666666666
09/14/2018,"Binghamton @ Fairfield, Conn.",3-0,0,3.0,0,45.0,13.0,91.0,0.352,44.0,4.0,12.0,39.0,2.0,0.0,8.0,0.0,53.0,0.0,Binghamton,3,15.0,4.333333333333333,30.33333333333333,14.666666666666666,1.3333333333333333,4.0,13.0,0.6666666666666666,0.0,2.6666666666666665,0.0,17.666666666666668,12.277777777777777,9.721666666666668,5.75,5.191666666666666,37.166666666666664,31.360000000000003,0.18766666666666668,0.1292,11.722222222222223,9.083333333333332,1.0555555555555556,0.8699999999999999,1.75,1.595,16.25,13.221666666666668,0.4166666666666667,0.2733333333333333,2.5555555555555554,2.5033333333333334,0.5,0.4333333333333333,15.027777777777779,12.116666666666667
