date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,UNCW,3-0,0,3.0,0,45.0,13.0,108.0,0.296,43.0,7.0,6.0,49.0,2.0,0.0,8.0,1.0,56.0,2.0,UNCW,3,15.0,4.333333333333333,36.0,14.333333333333334,2.3333333333333335,2.0,16.333333333333332,0.6666666666666666,0.0,2.6666666666666665,0.3333333333333333,18.666666666666668
08/25/2018,Illinois,2-3,0,5.0,0,58.0,24.0,160.0,0.212,55.0,8.0,6.0,60.0,8.0,0.0,14.0,4.0,73.0,4.0,Illinois,5,11.6,4.8,32.0,11.0,1.6,1.2,12.0,1.6,0.0,2.8,0.8,14.6
08/28/2018,Colorado St.,0-3,0,3.0,0,30.0,18.0,120.0,0.1,27.0,1.0,4.0,39.0,7.0,1.0,2.0,1.0,33.0,0.0,Colorado St.,3,10.0,6.0,40.0,9.0,0.3333333333333333,1.3333333333333333,13.0,2.333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,11.0
08/31/2018,"Northeastern @ Vermillion, SD",3-0,0,3.0,0,40.0,4.0,95.0,0.379,38.0,6.0,7.0,53.0,2.0,1.0,12.0,0.0,53.0,1.0,Northeastern,3,13.333333333333334,1.3333333333333333,31.666666666666668,12.666666666666666,2.0,2.3333333333333335,17.666666666666668,0.6666666666666666,0.3333333333333333,4.0,0.0,17.666666666666668
08/31/2018,"California @ Vermillion, SD",1-3,0,4.0,0,55.0,30.0,165.0,0.152,52.0,4.0,15.0,82.0,5.0,1.0,6.0,3.0,63.0,2.0,California,4,13.75,7.5,41.25,13.0,1.0,3.75,20.5,1.25,0.25,1.5,0.75,15.75
09/01/2018,@ South Dakota,1-3,0,4.0,0,53.0,23.0,165.0,0.182,50.0,7.0,9.0,69.0,4.0,3.0,6.0,0.0,66.0,0.0,South Dakota,4,13.25,5.75,41.25,12.5,1.75,2.25,17.25,1.0,0.75,1.5,0.0,16.5
09/07/2018,San Jose St.,0-3,0,3.0,0,37.0,20.0,132.0,0.129,35.0,1.0,5.0,52.0,5.0,0.0,8.0,0.0,42.0,0.0,San Jose St.,3,12.333333333333334,6.666666666666667,44.0,11.666666666666666,0.3333333333333333,1.6666666666666667,17.333333333333332,1.6666666666666667,0.0,2.6666666666666665,0.0,14.0
09/07/2018,Pacific,3-1,0,4.0,0,53.0,13.0,132.0,0.303,50.0,6.0,10.0,60.0,6.0,0.0,8.0,4.0,63.0,0.0,Pacific,4,13.25,3.25,33.0,12.5,1.5,2.5,15.0,1.5,0.0,2.0,1.0,15.75
09/08/2018,Alabama St.,3-0,0,3.0,0,44.0,14.0,103.0,0.291,43.0,9.0,4.0,42.0,2.0,0.0,2.0,0.0,54.0,0.0,Alabama St.,3,14.666666666666666,4.666666666666667,34.333333333333336,14.333333333333334,3.0,1.3333333333333333,14.0,0.6666666666666666,0.0,0.6666666666666666,0.0,18.0
09/20/2018,Idaho,0-3,0,3.0,0,38.0,22.0,127.0,0.126,37.0,5.0,4.0,45.0,3.0,3.0,2.0,0.0,47.0,0.0,Idaho,3,12.666666666666666,7.333333333333333,42.333333333333336,12.333333333333334,1.6666666666666667,1.3333333333333333,15.0,1.0,1.0,0.6666666666666666,0.0,15.666666666666666
09/22/2018,Eastern Wash.,3-0,0,3.0,0,45.0,18.0,123.0,0.22,44.0,3.0,10.0,64.0,0.0,1.0,2.0,0.0,50.0,0.0,Eastern Wash.,3,15.0,6.0,41.0,14.666666666666666,1.0,3.3333333333333335,21.333333333333332,0.0,0.3333333333333333,0.6666666666666666,0.0,16.666666666666668
