date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,@ Ohio St.,1-3,0,4.0,0,38.0,25.0,138.0,0.094,36.0,3.0,4.0,66.0,10.0,1.0,4.0,5.0,44.0,1.0,Ohio St.,4,9.5,6.25,34.5,9.0,0.75,1.0,16.5,2.5,0.25,1.0,1.25,11.0
08/25/2018,"Texas A&M @ Columbus, Ohio",1-3,0,4.0,0,32.0,29.0,143.0,0.021,31.0,6.0,1.0,55.0,9.0,0.0,8.0,0.0,42.0,1.0,Texas A&M,4,8.0,7.25,35.75,7.75,1.5,0.25,13.75,2.25,0.0,2.0,0.0,10.5
08/25/2018,"Ohio @ Columbus, Ohio",1-3,0,4.0,0,37.0,20.0,125.0,0.136,31.0,10.0,9.0,51.0,6.0,2.0,4.0,3.0,51.0,0.0,Ohio,4,9.25,5.0,31.25,7.75,2.5,2.25,12.75,1.5,0.5,1.0,0.75,12.75
08/31/2018,"Southeastern La. @ West Point, N.Y.",3-1,0,4.0,0,53.0,20.0,146.0,0.226,48.0,9.0,8.0,47.0,3.0,4.0,4.0,4.0,68.0,0.0,Southeastern La.,4,13.25,5.0,36.5,12.0,2.25,2.0,11.75,0.75,1.0,1.0,1.0,17.0
08/31/2018,@ Army West Point,2-3,0,5.0,0,51.0,22.0,186.0,0.156,48.0,5.0,6.0,96.0,4.0,3.0,8.0,2.0,63.0,0.0,Army West Point,5,10.2,4.4,37.2,9.6,1.0,1.2,19.2,0.8,0.6,1.6,0.4,12.6
09/01/2018,"Hofstra @ West Point, N.Y.",0-3,0,3.0,0,23.0,20.0,92.0,0.033,22.0,1.0,2.0,50.0,13.0,0.0,6.0,1.0,27.0,0.0,Hofstra,3,7.666666666666667,6.666666666666667,30.666666666666668,7.333333333333333,0.3333333333333333,0.6666666666666666,16.666666666666668,4.333333333333333,0.0,2.0,0.3333333333333333,9.0
09/07/2018,@ FGCU,3-2,0,5.0,0,60.0,22.0,158.0,0.241,57.0,5.0,6.0,72.0,4.0,3.0,12.0,0.0,74.0,2.0,FGCU,5,12.0,4.4,31.6,11.4,1.0,1.2,14.4,0.8,0.6,2.4,0.0,14.8
09/07/2018,"Western Ill. @ Fort Myers, Fla.",3-0,0,3.0,0,43.0,13.0,114.0,0.263,42.0,7.0,7.0,56.0,1.0,2.0,8.0,1.0,56.0,2.0,Western Ill.,3,14.333333333333334,4.333333333333333,38.0,14.0,2.3333333333333335,2.3333333333333335,18.666666666666668,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,18.666666666666668
09/08/2018,"West Virginia @ Fort Myers, Fla.",3-0,0,3.0,0,42.0,14.0,93.0,0.301,39.0,3.0,3.0,41.0,1.0,4.0,6.0,0.0,52.0,0.0,West Virginia,3,14.0,4.666666666666667,31.0,13.0,1.0,1.0,13.666666666666666,0.3333333333333333,1.3333333333333333,2.0,0.0,17.333333333333332
09/14/2018,@ Michigan St.,0-3,0,3.0,0,32.0,23.0,88.0,0.102,29.0,3.0,4.0,29.0,7.0,2.0,4.0,1.0,39.0,0.0,Michigan St.,3,10.666666666666666,7.666666666666667,29.333333333333332,9.666666666666666,1.0,1.3333333333333333,9.666666666666666,2.333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,13.0
