date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,Ga. Southern,3-1,0,4.0,0,50.0,20.0,122.0,0.246,48.0,5.0,14.0,55.0,4.0,1.0,28.0,5.0,70.0,1.0,Ga. Southern,4,12.5,5.0,30.5,12.0,1.25,3.5,13.75,1.0,0.25,7.0,1.25,17.5
08/24/2018,UConn,3-0,0,3.0,0,34.0,15.0,102.0,0.186,34.0,5.0,11.0,43.0,3.0,0.0,24.0,3.0,51.0,0.0,UConn,3,11.333333333333334,5.0,34.0,11.333333333333334,1.6666666666666667,3.6666666666666665,14.333333333333334,1.0,0.0,8.0,1.0,17.0
08/25/2018,Wright St.,1-3,0,4.0,0,56.0,29.0,167.0,0.162,50.0,4.0,11.0,72.0,3.0,1.0,20.0,3.0,71.0,1.0,Wright St.,4,14.0,7.25,41.75,12.5,1.0,2.75,18.0,0.75,0.25,5.0,0.75,17.75
08/30/2018,@ BYU,0-3,0,3.0,0,21.0,17.0,85.0,0.047,20.0,0.0,9.0,26.0,7.0,4.0,10.0,1.0,30.0,0.0,BYU,3,7.0,5.666666666666667,28.333333333333332,6.666666666666667,0.0,3.0,8.666666666666666,2.333333333333333,1.3333333333333333,3.3333333333333335,0.3333333333333333,10.0
08/31/2018,"Wichita St. @ Provo, Utah",1-3,0,4.0,0,48.0,23.0,131.0,0.191,47.0,3.0,13.0,56.0,4.0,2.0,22.0,6.0,64.0,0.0,Wichita St.,4,12.0,5.75,32.75,11.75,0.75,3.25,14.0,1.0,0.5,5.5,1.5,16.0
09/01/2018,"Stanford @ Provo, Utah",0-3,0,3.0,0,17.0,23.0,86.0,-0.07,17.0,0.0,4.0,31.0,4.0,0.0,6.0,1.0,20.0,0.0,Stanford,3,5.666666666666667,7.666666666666667,28.666666666666668,5.666666666666667,0.0,1.3333333333333333,10.333333333333334,1.3333333333333333,0.0,2.0,0.3333333333333333,6.666666666666667
09/07/2018,"Western Ill. @ Fort Myers, Fla.",3-0,0,3.0,0,43.0,19.0,113.0,0.212,38.0,5.0,9.0,53.0,5.0,0.0,8.0,0.0,52.0,0.0,Western Ill.,3,14.333333333333334,6.333333333333333,37.666666666666664,12.666666666666666,1.6666666666666667,3.0,17.666666666666668,1.6666666666666667,0.0,2.6666666666666665,0.0,17.333333333333332
09/08/2018,@ FGCU,3-2,0,5.0,0,40.0,27.0,177.0,0.073,40.0,4.0,11.0,74.0,3.0,1.0,20.0,3.0,55.0,4.0,FGCU,5,8.0,5.4,35.4,8.0,0.8,2.2,14.8,0.6,0.2,4.0,0.6,11.0
09/08/2018,"UAlbany @ Fort Myers, Fla.",0-3,0,3.0,0,33.0,21.0,98.0,0.122,33.0,1.0,7.0,33.0,3.0,1.0,8.0,1.0,39.0,1.0,UAlbany,3,11.0,7.0,32.666666666666664,11.0,0.3333333333333333,2.3333333333333335,11.0,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,13.0
09/14/2018,Morehead St.,3-2,0,5.0,0,54.0,24.0,149.0,0.201,49.0,2.0,17.0,63.0,5.0,1.0,34.0,2.0,74.0,1.0,Morehead St.,5,10.8,4.8,29.8,9.8,0.4,3.4,12.6,1.0,0.2,6.8,0.4,14.8
09/15/2018,Penn,3-0,0,3.0,0,39.0,13.0,87.0,0.299,34.0,6.0,8.0,22.0,0.0,1.0,16.0,8.0,54.0,0.0,Penn,3,13.0,4.333333333333333,29.0,11.333333333333334,2.0,2.6666666666666665,7.333333333333333,0.0,0.3333333333333333,5.333333333333333,2.6666666666666665,18.0
09/15/2018,Wake Forest,3-1,0,4.0,0,50.0,21.0,121.0,0.24,47.0,7.0,16.0,54.0,4.0,2.0,14.0,3.0,66.0,0.0,Wake Forest,4,12.5,5.25,30.25,11.75,1.75,4.0,13.5,1.0,0.5,3.5,0.75,16.5
09/19/2018,Iowa St.,1-3,0,4.0,0,58.0,22.0,160.0,0.225,54.0,2.0,11.0,57.0,5.0,2.0,20.0,4.0,72.0,1.0,Iowa St.,4,14.5,5.5,40.0,13.5,0.5,2.75,14.25,1.25,0.5,5.0,1.0,18.0
09/22/2018,@ Texas Tech,1-3,0,4.0,0,52.0,30.0,150.0,0.147,49.0,2.0,3.0,57.0,3.0,0.0,10.0,2.0,59.0,0.0,Texas Tech,4,13.0,7.5,37.5,12.25,0.5,0.75,14.25,0.75,0.0,2.5,0.5,14.75
09/26/2018,Kansas St.,3-0,0,3.0,0,40.0,13.0,93.0,0.29,34.0,9.0,7.0,37.0,2.0,0.0,22.0,6.0,60.0,0.0,Kansas St.,3,13.333333333333334,4.333333333333333,31.0,11.333333333333334,3.0,2.3333333333333335,12.333333333333334,0.6666666666666666,0.0,7.333333333333333,2.0,20.0
09/29/2018,Texas,0-3,0,3.0,0,32.0,19.0,87.0,0.149,31.0,1.0,4.0,26.0,6.0,0.0,8.0,3.0,37.0,0.0,Texas,3,10.666666666666666,6.333333333333333,29.0,10.333333333333334,0.3333333333333333,1.3333333333333333,8.666666666666666,2.0,0.0,2.6666666666666665,1.0,12.333333333333334
10/03/2018,@ Kansas,2-3,0,5.0,0,50.0,31.0,151.0,0.126,45.0,3.0,10.0,41.0,6.0,0.0,18.0,0.0,62.0,2.0,Kansas,5,10.0,6.2,30.2,9.0,0.6,2.0,8.2,1.2,0.0,3.6,0.0,12.4
