date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2018,"Valparaiso @ Charleston, Ill.",0-3,0,3.0,0,40.0,22.0,122.0,0.148,40.0,2.0,3.0,51.0,9.0,0.0,2.0,0.0,43.0,2.0,Valparaiso,3,13.333333333333334,7.333333333333333,40.666666666666664,13.333333333333334,0.6666666666666666,1.0,17.0,3.0,0.0,0.6666666666666666,0.0,14.333333333333334
08/25/2018,"Saint Francis (PA) @ Charleston, IL",3-0,0,3.0,0,41.0,16.0,94.0,0.266,41.0,5.0,6.0,37.0,1.0,0.0,20.0,0.0,56.0,1.0,Saint Francis ,3,13.666666666666666,5.333333333333333,31.333333333333332,13.666666666666666,1.6666666666666667,2.0,12.333333333333334,0.3333333333333333,0.0,6.666666666666667,0.0,18.666666666666668
08/26/2018,@ Eastern Ill.,1-3,0,4.0,0,38.0,27.0,132.0,0.083,37.0,8.0,5.0,47.0,11.0,2.0,8.0,1.0,52.0,2.0,Eastern Ill.,4,9.5,6.75,33.0,9.25,2.0,1.25,11.75,2.75,0.5,2.0,0.25,13.0
08/31/2018,@ UConn,1-3,0,4.0,0,46.0,21.0,142.0,0.176,44.0,2.0,10.0,61.0,7.0,2.0,12.0,0.0,56.0,3.0,UConn,4,11.5,5.25,35.5,11.0,0.5,2.5,15.25,1.75,0.5,3.0,0.0,14.0
09/01/2018,"New Hampshire @ Storrs, Conn.",3-2,0,5.0,0,70.0,27.0,201.0,0.214,65.0,10.0,13.0,101.0,7.0,3.0,14.0,0.0,90.0,5.0,New Hampshire,5,14.0,5.4,40.2,13.0,2.0,2.6,20.2,1.4,0.6,2.8,0.0,18.0
09/12/2018,Central Conn. St.,1-3,0,4.0,0,55.0,27.0,162.0,0.173,53.0,5.0,11.0,60.0,3.0,3.0,8.0,1.0,67.0,1.0,Central Conn. St.,4,13.75,6.75,40.5,13.25,1.25,2.75,15.0,0.75,0.75,2.0,0.25,16.75
09/15/2018,@ Manhattan,3-0,0,3.0,0,42.0,15.0,83.0,0.325,40.0,8.0,11.0,34.0,3.0,1.0,6.0,2.0,54.0,1.0,Manhattan,3,14.0,5.0,27.666666666666668,13.333333333333334,2.6666666666666665,3.6666666666666665,11.333333333333334,1.0,0.3333333333333333,2.0,0.6666666666666666,18.0
09/22/2018,@ Quinnipiac,3-1,0,4.0,0,52.0,23.0,139.0,0.209,50.0,8.0,12.0,58.0,1.0,4.0,14.0,1.0,71.0,0.0,Quinnipiac,4,13.0,5.75,34.75,12.5,2.0,3.0,14.5,0.25,1.0,3.5,0.25,17.75
09/23/2018,@ Fairfield,1-3,0,4.0,0,56.0,31.0,177.0,0.141,53.0,4.0,7.0,79.0,3.0,2.0,16.0,2.0,70.0,1.0,Fairfield,4,14.0,7.75,44.25,13.25,1.0,1.75,19.75,0.75,0.5,4.0,0.5,17.5
09/29/2018,Canisius,3-1,0,4.0,0,65.0,20.0,164.0,0.274,63.0,7.0,17.0,66.0,4.0,1.0,6.0,0.0,76.0,3.0,Canisius,4,16.25,5.0,41.0,15.75,1.75,4.25,16.5,1.0,0.25,1.5,0.0,19.0
