date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2018,"Xavier @ DeKalb, Ill.",3-0,0,3.0,0,50.0,16.0,113.0,0.301,48.0,5.0,7.0,47.0,3.0,1.0,8.0,3.0,60.0,1.0,Xavier,3,16.666666666666668,5.333333333333333,37.66666666666666,16.0,1.6666666666666667,2.333333333333333,15.666666666666666,1.0,0.3333333333333333,2.6666666666666665,1.0,20.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2018,@ NIU,3-1,0,4.0,0,52.0,31.0,153.0,0.137,50.0,10.0,9.0,69.0,4.0,3.0,16.0,1.0,73.0,0.0,NIU,4,13.0,7.75,38.25,12.5,2.5,2.25,17.25,1.0,0.75,4.0,0.25,18.25,,8.333333333333334,,2.6666666666666665,,18.83333333333333,,0.1505,,8.0,,0.8333333333333334,,1.1666666666666665,,7.833333333333333,,0.16666666666666666,,1.3333333333333333,,0.5,,10.0
08/25/2018,"DePaul @ DeKalb, Ill.",3-0,0,3.0,0,44.0,8.0,89.0,0.404,40.0,7.0,8.0,40.0,1.0,1.0,8.0,0.0,56.0,0.0,DePaul,3,14.666666666666666,2.6666666666666665,29.666666666666668,13.333333333333334,2.333333333333333,2.6666666666666665,13.333333333333334,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,18.666666666666668,,9.88888888888889,,4.361111111111111,,25.305555555555554,,0.146,,9.5,,1.388888888888889,,1.5277777777777777,,10.972222222222221,,0.3611111111111111,,2.222222222222222,,0.4166666666666667,,12.75
08/31/2018,"Pittsburgh @ South Orange, N.J.",1-3,0,4.0,0,46.0,20.0,135.0,0.193,44.0,2.0,4.0,51.0,3.0,2.0,32.0,3.0,66.0,2.0,Pittsburgh,4,11.5,5.0,33.75,11.0,0.5,1.0,12.75,0.75,0.5,8.0,0.75,16.5,14.777777777777779,11.083333333333334,5.25,3.9374999999999996,35.19444444444444,26.395833333333332,0.2806666666666667,0.21050000000000002,13.944444444444445,10.458333333333334,2.1666666666666665,1.625,2.4166666666666665,1.8125,15.416666666666666,11.5625,0.47222222222222215,0.35416666666666663,3.1111111111111107,2.333333333333333,0.4166666666666667,0.3125,18.972222222222225,14.229166666666668
09/01/2018,@ Seton Hall,3-0,0,3.0,0,46.0,12.0,121.0,0.281,43.0,4.0,9.0,59.0,1.0,1.0,6.0,2.0,54.0,0.0,Seton Hall,3,15.333333333333334,4.0,40.333333333333336,14.333333333333334,1.3333333333333333,3.0,19.666666666666668,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,18.0,13.055555555555555,11.166666666666668,5.138888888888889,4.15,33.88888888888889,27.866666666666664,0.2446666666666667,0.20700000000000002,12.277777777777779,10.566666666666666,1.7777777777777777,1.4,1.972222222222222,1.65,14.444444444444445,11.8,0.5277777777777778,0.3833333333333333,4.888888888888888,3.4666666666666663,0.3333333333333333,0.4,17.805555555555557,14.683333333333334
09/01/2018,"VCU @ South Orange, N.J.",1-3,0,4.0,0,53.0,26.0,148.0,0.182,52.0,6.0,9.0,65.0,5.0,1.0,18.0,1.0,69.0,0.0,VCU,4,13.25,6.5,37.0,13.0,1.5,2.25,16.25,1.25,0.25,4.5,0.25,17.25,13.833333333333334,11.861111111111112,3.8888888888888893,4.125,34.583333333333336,29.944444444444443,0.2926666666666667,0.21933333333333338,12.888888888888891,11.194444444444445,1.3888888888888886,1.388888888888889,2.222222222222222,1.875,15.25,13.111111111111112,0.38888888888888884,0.375,4.222222222222222,3.222222222222222,0.47222222222222215,0.4444444444444444,17.722222222222225,15.236111111111112
09/07/2018,"North Carolina @ Boulder, Colo.",2-3,0,5.0,0,69.0,25.0,159.0,0.277,65.0,3.0,10.0,45.0,4.0,2.0,16.0,2.0,82.0,0.0,North Carolina,5,13.8,5.0,31.8,13.0,0.6,2.0,9.0,0.8,0.4,3.2,0.4,16.4,13.361111111111112,12.05952380952381,5.166666666666667,4.464285714285714,37.02777777777778,30.952380952380953,0.21866666666666668,0.21400000000000002,12.777777777777777,11.452380952380953,1.111111111111111,1.4047619047619049,2.0833333333333335,1.9285714285714286,16.22222222222222,13.55952380952381,0.3611111111111111,0.35714285714285715,4.833333333333333,3.4047619047619047,0.5555555555555555,0.41666666666666663,17.25,15.523809523809524
09/08/2018,"Georgia @ Boulder, Colo.",3-2,0,5.0,0,51.0,30.0,164.0,0.128,51.0,0.0,13.0,68.0,6.0,0.0,32.0,3.0,67.0,1.0,Georgia,5,10.2,6.0,32.8,10.2,0.0,2.6,13.6,1.2,0.0,6.4,0.6,13.4,14.12777777777778,12.277083333333334,5.166666666666667,4.53125,36.37777777777778,31.058333333333334,0.24666666666666667,0.22187500000000004,13.444444444444443,11.645833333333334,1.1444444444444444,1.3041666666666667,2.4166666666666665,1.9375,14.972222222222221,12.989583333333334,0.3277777777777778,0.3625,3.233333333333333,3.3791666666666664,0.4388888888888889,0.4145833333333333,17.216666666666665,15.633333333333333
09/08/2018,@ Colorado,0-3,0,3.0,0,31.0,20.0,111.0,0.099,25.0,5.0,7.0,35.0,4.0,1.0,4.0,4.0,39.0,0.0,Colorado,3,10.333333333333334,6.666666666666667,37.0,8.333333333333334,1.6666666666666667,2.333333333333333,11.666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,13.0,12.416666666666666,12.046296296296298,5.833333333333333,4.694444444444445,33.86666666666667,31.25185185185185,0.19566666666666666,0.2114444444444445,12.066666666666668,11.485185185185186,0.6999999999999998,1.1592592592592592,2.283333333333333,2.011111111111111,12.950000000000001,13.057407407407407,0.2166666666666667,0.3222222222222222,4.7,3.7148148148148143,0.4166666666666667,0.4351851851851852,15.683333333333332,15.385185185185186
09/14/2018,Texas A&M,3-2,0,5.0,0,53.0,23.0,175.0,0.171,50.0,3.0,7.0,82.0,4.0,1.0,10.0,1.0,62.0,0.0,Texas A&M,5,10.6,4.6,35.0,10.0,0.6,1.4,16.4,0.8,0.2,2.0,0.2,12.4,11.444444444444445,11.875,5.888888888888889,4.891666666666667,33.86666666666667,31.826666666666664,0.168,0.20020000000000007,10.511111111111111,11.17,0.7555555555555555,1.21,2.3111111111111113,2.0433333333333334,11.422222222222222,12.918333333333333,0.24444444444444446,0.32333333333333336,3.6444444444444444,3.4766666666666666,0.7777777777777777,0.525,14.266666666666666,15.146666666666667
