date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,"Gardner-Webb @ Cartersville, Ga.",2-3,0,5.0,0,50.0,29.0,158.0,0.133,47.0,7.0,7.0,68.0,8.0,2.0,16.0,3.0,67.0,3.0,Gardner-Webb,5,10.0,5.8,31.6,9.4,1.4,1.4,13.6,1.6,0.4,3.2,0.6,13.4
08/25/2018,"N.C. A&T @ Cartersville, Ga.",1-3,0,4.0,0,38.0,27.0,130.0,0.085,37.0,6.0,3.0,56.0,8.0,1.0,4.0,3.0,47.0,2.0,N.C. A&T,4,9.5,6.75,32.5,9.25,1.5,0.75,14.0,2.0,0.25,1.0,0.75,11.75
08/25/2018,"N.C. Central @ Emerson, Ga.",2-3,0,5.0,0,64.0,40.0,194.0,0.124,62.0,5.0,5.0,82.0,8.0,1.0,6.0,3.0,73.0,4.0,N.C. Central,5,12.8,8.0,38.8,12.4,1.0,1.0,16.4,1.6,0.2,1.2,0.6,14.6
08/28/2018,@ Northwestern St.,0-3,0,3.0,0,22.0,22.0,97.0,0.0,21.0,2.0,4.0,36.0,10.0,3.0,8.0,4.0,31.0,0.0,Northwestern St.,3,7.333333333333333,7.333333333333333,32.333333333333336,7.0,0.6666666666666666,1.3333333333333333,12.0,3.333333333333333,1.0,2.6666666666666665,1.3333333333333333,10.333333333333334
09/07/2018,"Morgan St. @ New Orleans, LA",2-3,0,5.0,0,53.0,31.0,156.0,0.141,53.0,9.0,3.0,73.0,13.0,2.0,8.0,2.0,68.0,8.0,Morgan St.,5,10.6,6.2,31.2,10.6,1.8,0.6,14.6,2.6,0.4,1.6,0.4,13.6
09/07/2018,"Bethune-Cookman @ New Orleans, LA",2-3,0,5.0,0,67.0,41.0,178.0,0.146,66.0,3.0,9.0,64.0,1.0,0.0,10.0,6.0,75.0,2.0,Bethune-Cookman,5,13.4,8.2,35.6,13.2,0.6,1.8,12.8,0.2,0.0,2.0,1.2,15.0
09/08/2018,@ New Orleans,0-3,0,3.0,0,28.0,28.0,111.0,0.0,26.0,3.0,5.0,36.0,1.0,0.0,14.0,3.0,38.0,0.0,New Orleans,3,9.333333333333334,9.333333333333334,37.0,8.666666666666666,1.0,1.6666666666666667,12.0,0.3333333333333333,0.0,4.666666666666667,1.0,12.666666666666666
09/11/2018,@ Louisiana Tech,1-3,0,4.0,0,31.0,24.0,125.0,0.056,26.0,3.0,8.0,68.0,7.0,1.0,12.0,1.0,41.0,7.0,Louisiana Tech,4,7.75,6.0,31.25,6.5,0.75,2.0,17.0,1.75,0.25,3.0,0.25,10.25
09/14/2018,"Southern Ill. @ Jonesboro, Ark.",0-3,0,3.0,0,24.0,26.0,100.0,-0.02,22.0,1.0,8.0,35.0,7.0,0.0,6.0,3.0,28.0,1.0,Southern Ill.,3,8.0,8.666666666666666,33.333333333333336,7.333333333333333,0.3333333333333333,2.6666666666666665,11.666666666666666,2.333333333333333,0.0,2.0,1.0,9.333333333333334
09/14/2018,"Central Ark. @ Jonesboro, Ark.",0-3,0,3.0,0,24.0,14.0,86.0,0.116,21.0,0.0,3.0,41.0,11.0,2.0,4.0,2.0,28.0,4.0,Central Ark.,3,8.0,4.666666666666667,28.666666666666668,7.0,0.0,1.0,13.666666666666666,3.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,9.333333333333334
09/15/2018,@ Arkansas St.,0-3,0,3.0,0,26.0,21.0,86.0,0.058,25.0,5.0,5.0,45.0,9.0,2.0,6.0,1.0,36.0,5.0,Arkansas St.,3,8.666666666666666,7.0,28.666666666666668,8.333333333333334,1.6666666666666667,1.6666666666666667,15.0,3.0,0.6666666666666666,2.0,0.3333333333333333,12.0
09/18/2018,@ ULM,0-3,0,3.0,0,22.0,22.0,112.0,0.0,22.0,3.0,8.0,51.0,5.0,2.0,10.0,2.0,32.0,5.0,ULM,3,7.333333333333333,7.333333333333333,37.333333333333336,7.333333333333333,1.0,2.6666666666666665,17.0,1.6666666666666667,0.6666666666666666,3.3333333333333335,0.6666666666666666,10.666666666666666
09/21/2018,"Texas Southern @ Baton Rouge, La.",3-1,0,4.0,0,44.0,25.0,131.0,0.145,39.0,6.0,6.0,60.0,6.0,1.0,14.0,2.0,58.0,5.0,Texas Southern,4,11.0,6.25,32.75,9.75,1.5,1.5,15.0,1.5,0.25,3.5,0.5,14.5
09/21/2018,"Grambling @ Baton Rouge, La.",3-1,0,4.0,0,49.0,19.0,114.0,0.263,46.0,6.0,11.0,41.0,3.0,0.0,12.0,4.0,61.0,1.0,Grambling,4,12.25,4.75,28.5,11.5,1.5,2.75,10.25,0.75,0.0,3.0,1.0,15.25
09/22/2018,"Southern U. @ Baton Rouge, La.",3-2,0,5.0,0,59.0,26.0,156.0,0.212,54.0,9.0,6.0,64.0,9.0,0.0,10.0,1.0,73.0,3.0,Southern U.,5,11.8,5.2,31.2,10.8,1.8,1.2,12.8,1.8,0.0,2.0,0.2,14.6
09/22/2018,"Ark.-Pine Bluff @ Baton Rouge, La.",3-1,0,4.0,0,55.0,20.0,119.0,0.294,49.0,6.0,4.0,56.0,6.0,2.0,6.0,1.0,66.0,1.0,Ark.-Pine Bluff,4,13.75,5.0,29.75,12.25,1.5,1.0,14.0,1.5,0.5,1.5,0.25,16.5
09/23/2018,"Prairie View @ Baton Rouge, La.",0-3,0,3.0,0,36.0,19.0,109.0,0.156,35.0,1.0,3.0,45.0,3.0,1.0,8.0,3.0,42.0,2.0,Prairie View,3,12.0,6.333333333333333,36.333333333333336,11.666666666666666,0.3333333333333333,1.0,15.0,1.0,0.3333333333333333,2.6666666666666665,1.0,14.0
09/25/2018,West Ala.,2-3,0,5.0,0,47.0,37.0,127.0,0.079,47.0,7.0,5.0,43.0,9.0,3.0,4.0,2.0,59.0,6.0,West Ala.,5,9.4,7.4,25.4,9.4,1.4,1.0,8.6,1.8,0.6,0.8,0.4,11.8
10/02/2018,Southeastern La.,3-1,0,4.0,0,46.0,25.0,126.0,0.167,38.0,6.0,7.0,29.0,3.0,12.0,6.0,0.0,67.0,4.0,Southeastern La.,4,11.5,6.25,31.5,9.5,1.5,1.75,7.25,0.75,3.0,1.5,0.0,16.75
10/04/2018,Alcorn,3-1,0,4.0,0,60.0,28.0,130.0,0.246,50.0,3.0,9.0,38.0,2.0,5.0,2.0,0.0,69.0,3.0,Alcorn,4,15.0,7.0,32.5,12.5,0.75,2.25,9.5,0.5,1.25,0.5,0.0,17.25
10/07/2018,@ Alabama A&M,1-3,0,4.0,0,52.0,23.0,159.0,0.182,51.0,1.0,6.0,75.0,4.0,3.0,12.0,2.0,62.0,5.0,Alabama A&M,4,13.0,5.75,39.75,12.75,0.25,1.5,18.75,1.0,0.75,3.0,0.5,15.5
10/08/2018,@ Alabama St.,0-3,0,3.0,0,32.0,29.0,105.0,0.029,29.0,2.0,3.0,40.0,6.0,0.0,10.0,0.0,39.0,1.0,Alabama St.,3,10.666666666666666,9.666666666666666,35.0,9.666666666666666,0.6666666666666666,1.0,13.333333333333334,2.0,0.0,3.3333333333333335,0.0,13.0
10/11/2018,Mississippi Val.,3-0,0,3.0,0,41.0,14.0,92.0,0.293,34.0,3.0,3.0,33.0,2.0,7.0,4.0,0.0,53.0,0.0,Mississippi Val.,3,13.666666666666666,4.666666666666667,30.666666666666668,11.333333333333334,1.0,1.0,11.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.0,17.666666666666668
10/19/2018,"Grambling @ Huntsville, AL",3-1,0,4.0,0,53.0,16.0,121.0,0.306,49.0,6.0,5.0,59.0,7.0,4.0,8.0,0.0,67.0,0.0,Grambling,4,13.25,4.0,30.25,12.25,1.5,1.25,14.75,1.75,1.0,2.0,0.0,16.75
10/19/2018,"Ark.-Pine Bluff @ Huntsville, AL",2-3,0,5.0,0,45.0,26.0,122.0,0.156,38.0,12.0,9.0,55.0,9.0,5.0,0.0,1.0,62.0,0.0,Ark.-Pine Bluff,5,9.0,5.2,24.4,7.6,2.4,1.8,11.0,1.8,1.0,0.0,0.2,12.4
10/20/2018,"Texas Southern @ Huntsville, Ala.",3-2,0,5.0,0,54.0,32.0,151.0,0.146,52.0,7.0,6.0,53.0,5.0,4.0,12.0,2.0,71.0,2.0,Texas Southern,5,10.8,6.4,30.2,10.4,1.4,1.2,10.6,1.0,0.8,2.4,0.4,14.2
10/20/2018,"Prairie View @ Huntsville, Ala.",3-0,0,3.0,0,33.0,18.0,98.0,0.153,31.0,6.0,2.0,40.0,2.0,1.0,8.0,0.0,44.0,2.0,Prairie View,3,11.0,6.0,32.666666666666664,10.333333333333334,2.0,0.6666666666666666,13.333333333333334,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,14.666666666666666
10/21/2018,"Southern U. @ Huntsville, AL",0-3,0,3.0,0,23.0,26.0,115.0,-0.026,20.0,5.0,3.0,45.0,7.0,8.0,4.0,0.0,38.0,0.0,Southern U.,3,7.666666666666667,8.666666666666666,38.333333333333336,6.666666666666667,1.6666666666666667,1.0,15.0,2.333333333333333,2.6666666666666665,1.3333333333333333,0.0,12.666666666666666
10/24/2018,@ Jacksonville St.,0-3,0,3.0,0,33.0,19.0,89.0,0.157,31.0,5.0,4.0,27.0,8.0,3.0,8.0,1.0,45.0,0.0,Jacksonville St.,3,11.0,6.333333333333333,29.666666666666668,10.333333333333334,1.6666666666666667,1.3333333333333333,9.0,2.6666666666666665,1.0,2.6666666666666665,0.3333333333333333,15.0
10/30/2018,ULM,0-3,0,3.0,0,35.0,19.0,115.0,0.139,33.0,4.0,1.0,38.0,6.0,3.0,8.0,0.0,46.0,1.0,ULM,3,11.666666666666666,6.333333333333333,38.333333333333336,11.0,1.3333333333333333,0.3333333333333333,12.666666666666666,2.0,1.0,2.6666666666666665,0.0,15.333333333333334
11/01/2018,@ Alcorn,2-3,0,5.0,0,52.0,31.0,150.0,0.14,49.0,3.0,7.0,61.0,6.0,2.0,12.0,1.0,63.0,3.0,Alcorn,5,10.4,6.2,30.0,9.8,0.6,1.4,12.2,1.2,0.4,2.4,0.2,12.6
11/04/2018,Alabama A&M,1-3,0,4.0,0,56.0,25.0,135.0,0.23,51.0,2.0,4.0,32.0,1.0,8.0,8.0,0.0,70.0,5.0,Alabama A&M,4,14.0,6.25,33.75,12.75,0.5,1.0,8.0,0.25,2.0,2.0,0.0,17.5
11/05/2018,Alabama St.,0-3,0,3.0,0,17.0,29.0,74.0,-0.162,16.0,2.0,3.0,17.0,6.0,2.0,6.0,0.0,24.0,4.0,Alabama St.,3,5.666666666666667,9.666666666666666,24.666666666666668,5.333333333333333,0.6666666666666666,1.0,5.666666666666667,2.0,0.6666666666666666,2.0,0.0,8.0
11/08/2018,@ Mississippi Val.,1-3,0,4.0,0,53.0,26.0,143.0,0.189,53.0,9.0,8.0,61.0,10.0,2.0,10.0,3.0,69.0,1.0,Mississippi Val.,4,13.25,6.5,35.75,13.25,2.25,2.0,15.25,2.5,0.5,2.5,0.75,17.25
11/16/2018,"Texas Southern @ Itta Bena, Miss.",0-3,0,3.0,0,41.0,22.0,122.0,0.156,39.0,10.0,2.0,51.0,4.0,2.0,4.0,2.0,55.0,3.0,Texas Southern,3,13.666666666666666,7.333333333333333,40.666666666666664,13.0,3.3333333333333335,0.6666666666666666,17.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,18.333333333333332
