date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,@ Loyola Maryland,1-3,0,4.0,0,37.0,22.0,124.0,0.121,36.0,4.0,3.0,54.0,13.0,1.0,4.0,1.0,44.0,1.0,Loyola Maryland,4,9.25,5.5,31.0,9.0,1.0,0.75,13.5,3.25,0.25,1.0,0.25,11.0
08/25/2018,"Radford @ Baltimore, Md.",0-3,0,3.0,0,29.0,20.0,101.0,0.089,25.0,1.0,6.0,35.0,8.0,0.0,2.0,2.0,31.0,1.0,Radford,3,9.666666666666666,6.666666666666667,33.666666666666664,8.333333333333334,0.3333333333333333,2.0,11.666666666666666,2.6666666666666665,0.0,0.6666666666666666,0.6666666666666666,10.333333333333334
08/25/2018,"Towson @ Baltimore, Md.",0-3,0,3.0,0,20.0,11.0,76.0,0.118,20.0,6.0,2.0,21.0,9.0,0.0,4.0,0.0,28.0,5.0,Towson,3,6.666666666666667,3.6666666666666665,25.333333333333332,6.666666666666667,2.0,0.6666666666666666,7.0,3.0,0.0,1.3333333333333333,0.0,9.333333333333334
08/31/2018,"St. John's (NY) @ Ithaca, N.Y.",0-3,0,3.0,0,28.0,16.0,97.0,0.124,27.0,6.0,9.0,42.0,10.0,0.0,8.0,0.0,38.0,1.0,St. John's ,3,9.333333333333334,5.333333333333333,32.333333333333336,9.0,2.0,3.0,14.0,3.333333333333333,0.0,2.6666666666666665,0.0,12.666666666666666
09/01/2018,@ Cornell,2-3,0,5.0,0,49.0,26.0,166.0,0.139,48.0,9.0,9.0,78.0,10.0,1.0,10.0,1.0,64.0,0.0,Cornell,5,9.8,5.2,33.2,9.6,1.8,1.8,15.6,2.0,0.2,2.0,0.2,12.8
09/01/2018,"Buffalo @ Ithaca, N.Y.",0-3,0,3.0,0,26.0,18.0,80.0,0.1,24.0,1.0,5.0,21.0,13.0,2.0,6.0,0.0,32.0,2.0,Buffalo,3,8.666666666666666,6.0,26.666666666666668,8.0,0.3333333333333333,1.6666666666666667,7.0,4.333333333333333,0.6666666666666666,2.0,0.0,10.666666666666666
09/07/2018,@ Dartmouth,0-3,0,3.0,0,25.0,21.0,112.0,0.036,22.0,2.0,12.0,46.0,5.0,1.0,6.0,0.0,31.0,0.0,Dartmouth,3,8.333333333333334,7.0,37.333333333333336,7.333333333333333,0.6666666666666666,4.0,15.333333333333334,1.6666666666666667,0.3333333333333333,2.0,0.0,10.333333333333334
09/08/2018,@ Boston College,0-3,0,3.0,0,26.0,15.0,92.0,0.12,24.0,3.0,7.0,35.0,7.0,3.0,4.0,0.0,34.0,0.0,Boston College,3,8.666666666666666,5.0,30.666666666666668,8.0,1.0,2.3333333333333335,11.666666666666666,2.333333333333333,1.0,1.3333333333333333,0.0,11.333333333333334
09/08/2018,Lafayette,3-0,0,3.0,0,41.0,8.0,83.0,0.398,39.0,7.0,13.0,42.0,4.0,2.0,6.0,0.0,53.0,0.0,Lafayette,3,13.666666666666666,2.6666666666666665,27.666666666666668,13.0,2.3333333333333335,4.333333333333333,14.0,1.3333333333333333,0.6666666666666666,2.0,0.0,17.666666666666668
09/11/2018,Binghamton,2-3,0,5.0,0,53.0,30.0,156.0,0.147,47.0,9.0,10.0,64.0,4.0,1.0,10.0,0.0,68.0,4.0,Binghamton,5,10.6,6.0,31.2,9.4,1.8,2.0,12.8,0.8,0.2,2.0,0.0,13.6
