date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,@ Idaho,0-3,0,3.0,0,29.0,23.0,91.0,0.066,29.0,4.0,2.0,33.0,5.0,0.0,6.0,1.0,36.0,0.0,Idaho,3,9.666666666666666,7.666666666666667,30.333333333333332,9.666666666666666,1.3333333333333333,0.6666666666666666,11.0,1.6666666666666667,0.0,2.0,0.3333333333333333,12.0
08/25/2018,"New Mexico @ Moscow, Idaho",3-0,0,3.0,0,48.0,16.0,112.0,0.286,45.0,5.0,4.0,48.0,1.0,0.0,12.0,0.0,59.0,1.0,New Mexico,3,16.0,5.333333333333333,37.333333333333336,15.0,1.6666666666666667,1.3333333333333333,16.0,0.3333333333333333,0.0,4.0,0.0,19.666666666666668
08/25/2018,Grand Canyon,2-3,0,5.0,0,64.0,33.0,168.0,0.185,59.0,8.0,6.0,67.0,8.0,1.0,27.0,3.0,86.5,1.0,Grand Canyon,5,12.8,6.6,33.6,11.8,1.6,1.2,13.4,1.6,0.2,5.4,0.6,17.3
08/28/2018,Sacramento St.,3-0,0,3.0,0,40.0,14.0,100.0,0.26,39.0,5.0,7.0,62.0,6.0,0.0,14.0,2.0,52.0,1.0,Sacramento St.,3,13.333333333333334,4.666666666666667,33.333333333333336,13.0,1.6666666666666667,2.3333333333333335,20.666666666666668,2.0,0.0,4.666666666666667,0.6666666666666666,17.333333333333332
08/31/2018,"Wake Forest @ Lincoln, Nebraska",3-1,0,4.0,0,53.0,23.0,129.0,0.233,48.0,5.0,9.0,59.0,3.0,1.0,8.0,5.0,63.0,1.0,Wake Forest,4,13.25,5.75,32.25,12.0,1.25,2.25,14.75,0.75,0.25,2.0,1.25,15.75
08/31/2018,"Ohio @ Lincoln, Nebraska",3-0,0,3.0,0,52.0,16.0,114.0,0.316,48.0,6.0,4.0,54.0,5.0,1.0,2.0,3.0,60.0,4.0,Ohio,3,17.333333333333332,5.333333333333333,38.0,16.0,2.0,1.3333333333333333,18.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,20.0
09/01/2018,@ Nebraska,1-3,0,4.0,0,33.0,26.0,119.0,0.059,33.0,2.0,8.0,37.0,10.0,0.0,14.0,0.0,42.0,1.0,Nebraska,4,8.25,6.5,29.75,8.25,0.5,2.0,9.25,2.5,0.0,3.5,0.0,10.5
09/06/2018,Boise St.,0-3,0,3.0,0,32.0,22.0,103.0,0.097,30.0,5.0,8.0,45.0,4.0,0.0,6.0,2.0,40.0,2.0,Boise St.,3,10.666666666666666,7.333333333333333,34.333333333333336,10.0,1.6666666666666667,2.6666666666666665,15.0,1.3333333333333333,0.0,2.0,0.6666666666666666,13.333333333333334
09/08/2018,UC Davis,2-3,0,5.0,0,59.0,27.0,186.0,0.172,53.0,5.0,4.0,81.0,10.0,1.0,20.0,3.0,75.0,4.0,UC Davis,5,11.8,5.4,37.2,10.6,1.0,0.8,16.2,2.0,0.2,4.0,0.6,15.0
09/14/2018,"Kent St. @ Indianapolis, Ind.",3-1,0,4.0,0,60.0,24.0,174.0,0.207,58.0,6.0,4.0,87.0,2.0,2.0,8.0,0.0,72.0,3.0,Kent St.,4,15.0,6.0,43.5,14.5,1.5,1.0,21.75,0.5,0.5,2.0,0.0,18.0
09/14/2018,"Cleveland St. @ Indianapolis, Ind.",0-3,0,3.0,0,32.0,14.0,115.0,0.157,29.0,0.0,8.0,50.0,3.0,0.0,18.0,2.0,41.0,5.0,Cleveland St.,3,10.666666666666666,4.666666666666667,38.333333333333336,9.666666666666666,0.0,2.6666666666666665,16.666666666666668,1.0,0.0,6.0,0.6666666666666666,13.666666666666666
09/15/2018,@ Butler,0-3,0,3.0,0,40.0,21.0,130.0,0.146,38.0,4.0,7.0,50.0,3.0,3.0,4.0,0.0,49.0,1.0,Butler,3,13.333333333333334,7.0,43.333333333333336,12.666666666666666,1.3333333333333333,2.3333333333333335,16.666666666666668,1.0,1.0,1.3333333333333333,0.0,16.333333333333332
09/20/2018,@ San Francisco,0-3,0,3.0,0,31.0,21.0,93.0,0.108,31.0,2.0,2.0,38.0,6.0,2.0,4.0,1.0,37.0,1.0,San Francisco,3,10.333333333333334,7.0,31.0,10.333333333333334,0.6666666666666666,0.6666666666666666,12.666666666666666,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,12.333333333333334
