date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,"Bradley @ Morehead, Ky.",0-3,0,3.0,0,29.0,23.0,97.0,0.062,29.0,0.0,4.0,38.0,9.0,1.0,4.0,4.0,32.0,2.0,Bradley,3,9.666666666666666,7.666666666666667,32.333333333333336,9.666666666666666,0.0,1.3333333333333333,12.666666666666666,3.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,10.666666666666666
08/24/2018,"St. Francis Brooklyn @ Morehead, Ky.",1-3,0,4.0,0,47.0,22.0,139.0,0.18,41.0,11.0,16.0,48.0,10.0,3.0,10.0,0.0,66.0,2.0,St. Francis Brooklyn,4,11.75,5.5,34.75,10.25,2.75,4.0,12.0,2.5,0.75,2.5,0.0,16.5
08/25/2018,@ Morehead St.,0-3,0,3.0,0,22.0,21.0,86.0,0.012,21.0,5.0,3.0,25.0,8.0,1.0,10.0,5.0,33.0,3.0,Morehead St.,3,7.333333333333333,7.0,28.666666666666668,7.0,1.6666666666666667,1.0,8.333333333333334,2.6666666666666665,0.3333333333333333,3.3333333333333335,1.6666666666666667,11.0
08/30/2018,@ Tennessee Tech,0-3,0,3.0,0,23.0,18.0,86.0,0.058,23.0,0.0,4.0,34.0,7.0,2.0,2.0,1.0,26.0,1.0,Tennessee Tech,3,7.666666666666667,6.0,28.666666666666668,7.666666666666667,0.0,1.3333333333333333,11.333333333333334,2.333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,8.666666666666666
08/31/2018,"East Carolina @ Cookeville, Tenn.",3-2,0,5.0,0,64.0,24.0,192.0,0.208,59.0,9.0,9.0,81.0,6.0,1.0,16.0,4.0,82.0,2.0,East Carolina,5,12.8,4.8,38.4,11.8,1.8,1.8,16.2,1.2,0.2,3.2,0.8,16.4
08/31/2018,"New Orleans @ Cookeville, Tenn.",3-2,0,5.0,0,54.0,31.0,161.0,0.143,48.0,9.0,9.0,58.0,13.0,0.0,14.0,1.0,70.0,8.0,New Orleans,5,10.8,6.2,32.2,9.6,1.8,1.8,11.6,2.6,0.0,2.8,0.2,14.0
09/04/2018,@ Norfolk St.,3-1,0,4.0,0,45.0,17.0,105.0,0.267,42.0,20.0,16.0,46.0,11.0,2.0,12.0,4.0,73.0,1.0,Norfolk St.,4,11.25,4.25,26.25,10.5,5.0,4.0,11.5,2.75,0.5,3.0,1.0,18.25
09/07/2018,"South Carolina St. @ Princess Anne, Md.",3-0,0,3.0,0,36.0,14.0,84.0,0.262,34.0,8.0,10.0,35.0,4.0,2.0,10.0,0.0,51.0,3.0,South Carolina St.,3,12.0,4.666666666666667,28.0,11.333333333333334,2.6666666666666665,3.3333333333333335,11.666666666666666,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.0,17.0
09/08/2018,"St. Francis Brooklyn @ Princess Anne, MD",3-2,0,5.0,0,62.0,18.0,147.0,0.299,55.0,14.0,14.0,57.0,9.0,5.0,8.0,3.0,85.0,7.0,St. Francis Brooklyn,5,12.4,3.6,29.4,11.0,2.8,2.8,11.4,1.8,1.0,1.6,0.6,17.0
09/08/2018,@ UMES,1-3,0,4.0,0,51.0,23.0,126.0,0.222,46.0,10.0,12.0,45.0,13.0,1.0,2.0,1.0,63.0,0.0,UMES,4,12.75,5.75,31.5,11.5,2.5,3.0,11.25,3.25,0.25,0.5,0.25,15.75
09/21/2018,@ Presbyterian,1-3,0,4.0,0,53.0,22.0,132.0,0.235,48.0,5.0,12.0,52.0,6.0,2.0,8.0,4.0,64.0,2.0,Presbyterian,4,13.25,5.5,33.0,12.0,1.25,3.0,13.0,1.5,0.5,2.0,1.0,16.0
09/22/2018,@ Charleston So.,1-3,0,4.0,0,52.0,27.0,140.0,0.179,51.0,4.0,22.0,51.0,6.0,1.0,20.0,1.0,67.0,0.0,Charleston So.,4,13.0,6.75,35.0,12.75,1.0,5.5,12.75,1.5,0.25,5.0,0.25,16.75
09/27/2018,UNC Asheville,3-1,0,4.0,0,72.0,26.0,166.0,0.277,68.0,6.0,17.0,65.0,4.0,1.0,6.0,4.0,82.0,3.0,UNC Asheville,4,18.0,6.5,41.5,17.0,1.5,4.25,16.25,1.0,0.25,1.5,1.0,20.5
09/28/2018,USC Upstate,1-3,0,4.0,0,41.0,30.0,139.0,0.079,41.0,4.0,7.0,53.0,8.0,1.0,10.0,3.0,51.0,2.0,USC Upstate,4,10.25,7.5,34.75,10.25,1.0,1.75,13.25,2.0,0.25,2.5,0.75,12.75
10/05/2018,@ Radford,0-3,0,3.0,0,26.0,19.0,83.0,0.084,24.0,2.0,6.0,30.0,9.0,0.0,6.0,1.0,31.0,1.0,Radford,3,8.666666666666666,6.333333333333333,27.666666666666668,8.0,0.6666666666666666,2.0,10.0,3.0,0.0,2.0,0.3333333333333333,10.333333333333334
10/12/2018,@ Gardner-Webb,1-3,0,4.0,0,50.0,36.0,128.0,0.109,37.0,6.0,10.0,33.0,5.0,1.0,8.0,0.0,61.0,0.0,Gardner-Webb,4,12.5,9.0,32.0,9.25,1.5,2.5,8.25,1.25,0.25,2.0,0.0,15.25
