date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,@ Penn St.,0-3,0,3.0,0,25.0,19.0,100.0,0.06,24.0,0.0,8.0,49.0,3.0,2.0,6.0,3.0,30.0,1.0,Penn St.,3,8.333333333333334,6.333333333333333,33.333333333333336,8.0,0.0,2.6666666666666665,16.333333333333332,1.0,0.6666666666666666,2.0,1.0,10.0
08/25/2018,"Navy @ University Park, Pa.",0-3,0,3.0,0,31.0,20.0,111.0,0.099,29.0,1.0,5.0,49.0,7.0,2.0,8.0,4.0,38.0,2.0,Navy,3,10.333333333333334,6.666666666666667,37.0,9.666666666666666,0.3333333333333333,1.6666666666666667,16.333333333333332,2.333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,12.666666666666666
08/25/2018,"UMBC @ University Park, Pa.",0-3,0,3.0,0,33.0,18.0,113.0,0.133,31.0,2.0,8.0,45.0,5.0,1.0,10.0,3.0,41.0,0.0,UMBC,3,11.0,6.0,37.666666666666664,10.333333333333334,0.6666666666666666,2.6666666666666665,15.0,1.6666666666666667,0.3333333333333333,3.3333333333333335,1.0,13.666666666666666
08/31/2018,"New Mexico St. @ Albuquerque, N.M.",2-3,0,5.0,0,54.0,34.0,172.0,0.116,47.0,8.0,5.0,55.0,7.0,0.0,22.0,1.0,73.0,0.0,New Mexico St.,5,10.8,6.8,34.4,9.4,1.6,1.0,11.0,1.4,0.0,4.4,0.2,14.6
08/31/2018,@ New Mexico,0-3,0,3.0,0,24.0,19.0,91.0,0.055,21.0,1.0,5.0,31.0,1.0,1.0,12.0,5.0,32.0,3.0,New Mexico,3,8.0,6.333333333333333,30.333333333333332,7.0,0.3333333333333333,1.6666666666666667,10.333333333333334,0.3333333333333333,0.3333333333333333,4.0,1.6666666666666667,10.666666666666666
09/01/2018,"FGCU @ Albuquerque, N.M.",0-3,0,3.0,0,31.0,24.0,109.0,0.064,31.0,3.0,1.0,47.0,5.0,0.0,4.0,3.0,36.0,1.0,FGCU,3,10.333333333333334,8.0,36.333333333333336,10.333333333333334,1.0,0.3333333333333333,15.666666666666666,1.6666666666666667,0.0,1.3333333333333333,1.0,12.0
09/07/2018,"Cal St. Fullerton @ Las Vegas, Nev.",3-2,0,5.0,0,52.0,34.0,175.0,0.103,46.0,4.0,3.0,65.0,4.0,4.0,10.0,3.0,65.0,2.0,Cal St. Fullerton,5,10.4,6.8,35.0,9.2,0.8,0.6,13.0,0.8,0.8,2.0,0.6,13.0
09/07/2018,"Fordham @ Las Vegas, Nev.",2-3,0,5.0,0,50.0,27.0,156.0,0.147,48.0,4.0,5.0,67.0,9.0,2.0,16.0,2.0,64.0,2.0,Fordham,5,10.0,5.4,31.2,9.6,0.8,1.0,13.4,1.8,0.4,3.2,0.4,12.8
09/08/2018,@ UNLV,0-3,0,3.0,0,18.0,16.0,70.0,0.029,18.0,1.0,3.0,29.0,11.0,0.0,4.0,1.0,21.0,3.0,UNLV,3,6.0,5.333333333333333,23.333333333333332,6.0,0.3333333333333333,1.0,9.666666666666666,3.6666666666666665,0.0,1.3333333333333333,0.3333333333333333,7.0
09/14/2018,@ Cincinnati,0-3,0,3.0,0,19.0,16.0,91.0,0.033,18.0,2.0,4.0,43.0,6.0,1.0,2.0,2.0,23.0,1.0,Cincinnati,3,6.333333333333333,5.333333333333333,30.333333333333332,6.0,0.6666666666666666,1.3333333333333333,14.333333333333334,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,7.666666666666667
